symbol,name,market,key_level_type,key_level,breakout_date,entry_date,exit_date,entry_price,exit_price,ret_pct,exit_reason,entry_year
000736,*ST中地,0,MA60,10.201333,2019-06-05,2019-06-13,2019-06-13,10.05,9.997307,-0.5243,止损,2019
000783,长江证券,0,MA60,7.303833,2019-05-09,2019-06-13,2019-06-14,7.23,7.157757,-0.9992,止损,2019
000799,酒鬼酒,0,MA60,23.507333,2019-05-29,2019-06-13,2019-06-13,23.47,23.037187,-1.8441,止损,2019
000951,中国重汽,0,High60,17.02,2019-03-19,2019-06-13,2019-06-13,16.82,16.6796,-0.8347,止损,2019
002059,云南旅游,0,MA120,6.13,2019-06-04,2019-06-13,2019-07-03,6.2,6.55,5.6452,时间止盈,2019
002266,浙富控股,0,High60,4.48,2019-03-01,2019-06-13,2019-07-03,4.52,4.76,5.3097,时间止盈,2019
001914,招商积余,0,High60,9.83,2019-04-12,2019-06-14,2019-06-25,10.1,11.716,16.0,止盈,2019
002185,华天科技,0,MA60,5.539,2019-05-29,2019-06-14,2019-06-14,5.54,5.42822,-2.0177,止损,2019
000998,隆平高科,0,MA60,15.149333,2019-06-05,2019-06-17,2019-06-27,15.33,14.846347,-3.1549,止损,2019
001696,宗申动力,0,High60,6.19,2019-03-19,2019-06-17,2019-07-05,6.1,6.22,1.9672,时间止盈,2019
002194,武汉凡谷,0,High60,15.29,2019-04-04,2019-06-17,2019-06-17,15.0,14.9842,-0.1053,止损,2019
002242,九阳股份,0,MA120,19.182333,2019-06-04,2019-06-17,2019-07-02,19.27,22.3532,16.0,止盈,2019
000338,潍柴动力,0,MA60,12.063833,2019-06-11,2019-06-18,2019-07-08,12.21,11.822557,-3.1732,止损,2019
000401,金隅冀东,0,MA60,17.0705,2019-06-11,2019-06-18,2019-07-08,17.03,18.68,9.6888,时间止盈,2019
000568,泸州老窖,0,MA60,68.255333,2019-06-11,2019-06-18,2019-06-27,69.88,81.0608,16.0,止盈,2019
000686,东北证券,0,MA120,8.39675,2019-06-11,2019-06-18,2019-07-08,8.42,9.27,10.095,时间止盈,2019
000725,京东方Ａ,0,MA120,3.395417,2019-06-11,2019-06-18,2019-07-08,3.37,3.52,4.451,时间止盈,2019
000759,中百集团,0,High60,7.25,2019-04-01,2019-06-18,2019-06-18,7.18,7.105,-1.0446,止损,2019
002058,*ST威尔,0,MA60,13.185667,2019-06-11,2019-06-18,2019-07-08,13.52,12.921953,-4.4234,止损,2019
002081,金 螳 螂,0,MA120,9.8935,2019-06-11,2019-06-18,2019-07-08,10.1,10.4,2.9703,时间止盈,2019
002115,三维通信,0,MA60,12.437667,2019-06-10,2019-06-18,2019-06-20,12.67,12.188913,-3.7971,止损,2019
002161,远 望 谷,0,MA60,7.216167,2019-05-20,2019-06-18,2019-06-25,7.46,7.071843,-5.2032,止损,2019
002171,楚江新材,0,MA60,6.430333,2019-06-11,2019-06-18,2019-06-20,6.5,6.301727,-3.0504,止损,2019
002261,拓维信息,0,MA60,5.7895,2019-05-22,2019-06-18,2019-07-02,5.82,6.7512,16.0,止盈,2019
002267,陕天然气,0,MA120,7.981667,2019-06-11,2019-06-18,2019-07-08,7.96,7.822033,-1.7332,止损,2019
000301,东方盛虹,0,MA120,5.577333,2019-06-05,2019-06-19,2019-07-05,5.73,5.465787,-4.6111,止损,2019
000960,锡业股份,0,MA120,11.254083,2019-06-11,2019-06-19,2019-07-03,11.65,11.029002,-5.3305,止损,2019
002060,广东建工,0,MA120,3.245667,2019-06-11,2019-06-19,2019-07-08,3.29,3.180753,-3.3206,止损,2019
002238,天威视讯,0,MA60,9.296833,2019-05-14,2019-06-19,2019-06-19,8.88,9.110897,2.6002,止损,2019
002271,东方雨虹,0,MA60,20.337,2019-06-11,2019-06-19,2019-07-09,20.9,22.6,8.134,时间止盈,2019
000632,三木集团,0,High60,5.33,2019-04-17,2019-06-20,2019-07-10,5.29,5.43,2.6465,时间止盈,2019
002001,新 和 成,0,MA60,19.500167,2019-06-17,2019-06-24,2019-07-12,19.98,19.77,-1.0511,时间止盈,2019
002010,传化智联,0,MA120,7.745417,2019-06-17,2019-06-24,2019-06-28,7.98,7.590508,-4.8808,止损,2019
000155,川能动力,0,MA120,4.246583,2019-06-18,2019-06-25,2019-07-04,4.36,4.161652,-4.5493,止损,2019
000545,金浦钛业,0,MA60,3.9105,2019-06-14,2019-06-25,2019-07-03,3.98,3.83229,-3.7113,止损,2019
000833,粤桂股份,0,MA120,5.3875,2019-06-13,2019-06-25,2019-06-25,5.46,5.27975,-3.3013,止损,2019
002204,大连重工,0,MA120,3.57925,2019-06-18,2019-06-25,2019-07-15,3.68,3.68,0.0,时间止盈,2019
002232,启明信息,0,MA60,9.2435,2019-05-27,2019-06-25,2019-06-25,9.38,9.05863,-3.4261,止损,2019
000913,钱江摩托,0,MA60,10.638167,2019-06-19,2019-06-26,2019-06-28,10.68,10.425403,-2.3839,止损,2019
002136,安 纳 达,0,MA60,8.753167,2019-06-17,2019-06-26,2019-06-28,8.84,8.578103,-2.9626,止损,2019
000166,申万宏源,0,MA120,4.946667,2019-06-20,2019-06-27,2019-07-08,5.03,4.847733,-3.6236,止损,2019
000558,天府文旅,0,MA120,3.666167,2019-06-19,2019-06-27,2019-06-28,3.73,3.592843,-3.6771,止损,2019
000598,兴蓉环境,0,MA120,4.509833,2019-06-20,2019-06-27,2019-07-17,4.62,4.58,-0.8658,时间止盈,2019
000651,格力电器,0,MA60,53.037,2019-06-20,2019-06-27,2019-07-17,54.7,54.53,-0.3108,时间止盈,2019
000678,襄阳轴承,0,MA120,7.5145,2019-06-11,2019-06-27,2019-07-02,7.73,7.36421,-4.7321,止损,2019
000685,中山公用,0,MA60,8.649333,2019-06-20,2019-06-27,2019-07-15,8.61,8.476347,-1.5523,止损,2019
000728,国元证券,0,MA120,9.0705,2019-06-20,2019-06-27,2019-07-17,9.23,9.27,0.4334,时间止盈,2019
000767,晋控电力,0,MA120,2.746583,2019-06-11,2019-06-27,2019-07-15,2.83,2.691652,-4.8886,止损,2019
000858,五 粮 液,0,High60,111.99,2019-06-20,2019-06-27,2019-07-17,114.51,123.6,7.9382,时间止盈,2019
000900,现代投资,0,MA120,4.666917,2019-06-20,2019-06-27,2019-07-17,4.73,4.67,-1.2685,时间止盈,2019
000923,河钢资源,0,MA60,16.725,2019-06-19,2019-06-27,2019-07-03,16.95,19.662,16.0,止盈,2019
002035,华帝股份,0,MA120,11.586083,2019-06-20,2019-06-27,2019-07-17,11.89,11.52,-3.1119,时间止盈,2019
002079,苏州固锝,0,MA60,7.173,2019-05-20,2019-06-27,2019-07-08,7.3,7.02954,-3.7049,止损,2019
002083,孚日股份,0,MA120,5.573167,2019-06-20,2019-06-27,2019-07-08,5.66,5.461703,-3.5035,止损,2019
000592,平潭发展,0,MA120,3.58075,2019-05-29,2019-06-28,2019-06-28,3.56,3.509135,-1.4288,止损,2019
000811,冰轮环境,0,MA60,8.915167,2019-06-19,2019-06-28,2019-06-28,9.31,8.736863,-6.1561,止损,2019
000519,中兵红箭,0,MA120,7.580167,2019-06-21,2019-07-01,2019-07-19,7.85,7.86,0.1274,时间止盈,2019
000593,德龙汇能,0,MA60,6.936333,2019-06-20,2019-07-01,2019-07-04,7.05,6.797607,-3.58,止损,2019
002152,广电运通,0,MA60,6.851333,2019-06-21,2019-07-01,2019-07-03,6.95,6.714307,-3.3913,止损,2019
000677,恒天海龙,0,MA120,3.317167,2019-06-11,2019-07-02,2019-07-04,3.39,3.250823,-4.1055,止损,2019
002177,御银股份,0,MA60,5.9955,2019-06-21,2019-07-02,2019-07-03,6.12,5.87559,-3.9936,止损,2019
002263,大东南,0,High60,1.96,2019-03-06,2019-07-02,2019-07-22,2.07,1.9208,-7.2077,止损,2019
000099,中信海直,0,MA120,7.1255,2019-06-26,2019-07-03,2019-07-08,7.18,6.98299,-2.7439,止损,2019
000626,远大控股,0,MA120,8.196083,2019-06-21,2019-07-03,2019-07-08,8.38,8.032162,-4.1508,止损,2019
000809,和展能源,0,MA120,2.726917,2019-06-21,2019-07-03,2019-07-08,2.75,2.672378,-2.8226,止损,2019
002009,天奇股份,0,MA60,9.619,2019-06-25,2019-07-03,2019-07-08,9.68,9.42662,-2.6176,止损,2019
002041,登海种业,0,High60,10.71,2019-06-13,2019-07-03,2019-07-03,10.52,10.4958,-0.23,止损,2019
002043,兔 宝 宝,0,MA120,6.014167,2019-06-25,2019-07-03,2019-07-17,6.12,5.893883,-3.6947,止损,2019
002084,海鸥住工,0,MA120,4.73825,2019-06-21,2019-07-03,2019-07-08,4.9,4.643485,-5.235,止损,2019
002134,天津普林,0,MA60,7.657,2019-05-29,2019-07-03,2019-07-03,7.67,7.50386,-2.1661,止损,2019
002156,通富微电,0,MA120,8.76825,2019-05-20,2019-07-03,2019-07-04,8.94,8.592885,-3.8827,止损,2019
002182,宝武镁业,0,MA120,7.56825,2019-06-11,2019-07-03,2019-07-23,7.74,8.14,5.168,时间止盈,2019
002202,金风科技,0,MA60,12.038667,2019-06-24,2019-07-03,2019-07-23,12.4,12.39,-0.0806,时间止盈,2019
000153,丰原药业,0,MA120,6.226833,2019-06-21,2019-07-04,2019-07-08,6.37,6.102297,-4.2026,止损,2019
000420,吉林化纤,0,MA60,2.6475,2019-05-27,2019-07-04,2019-07-08,2.72,2.59455,-4.6121,止损,2019
000554,泰山石油,0,MA120,6.003583,2019-06-26,2019-07-04,2019-07-08,6.06,5.883512,-2.9123,止损,2019
000883,湖北能源,0,MA60,4.159333,2019-06-10,2019-07-04,2019-07-24,4.21,4.19,-0.4751,时间止盈,2019
002012,凯恩股份,0,MA120,4.96575,2019-06-26,2019-07-04,2019-07-10,5.09,5.9044,16.0,止盈,2019
002157,正邦科技,0,MA60,17.6945,2019-05-28,2019-07-04,2019-07-15,17.7,20.532,16.0,止盈,2019
002184,海得控制,0,MA120,11.084583,2019-06-21,2019-07-04,2019-07-08,11.58,10.862892,-6.1926,止损,2019
000617,中油资本,0,MA120,12.105333,2019-06-11,2019-07-05,2019-07-08,12.39,11.863227,-4.2516,止损,2019
000878,云南铜业,0,MA60,10.502333,2019-06-20,2019-07-05,2019-07-08,10.55,10.292287,-2.4428,止损,2019
000903,ST云动,0,MA120,2.861417,2019-06-24,2019-07-05,2019-07-09,2.87,2.804188,-2.2931,止损,2019
002015,协鑫能科,0,MA120,5.443833,2019-06-14,2019-07-05,2019-07-25,5.55,5.47,-1.4414,时间止盈,2019
000521,长虹美菱,0,MA120,3.6425,2019-07-01,2019-07-08,2019-07-08,3.7,3.56965,-3.523,止损,2019
000612,焦作万方,0,MA60,4.83,2019-05-21,2019-07-08,2019-07-08,4.88,4.7334,-3.0041,止损,2019
000672,上峰水泥,0,MA60,12.316667,2019-07-01,2019-07-08,2019-07-08,12.55,12.070333,-3.822,止损,2019
000710,贝瑞基因,0,MA60,37.027333,2019-07-01,2019-07-08,2019-07-08,36.76,36.286787,-1.2873,止损,2019
000727,冠捷科技,0,MA120,2.234,2019-07-01,2019-07-08,2019-07-08,2.23,2.18932,-1.8242,止损,2019
000810,创维数字,0,MA120,8.979333,2019-07-01,2019-07-08,2019-07-08,9.15,8.799747,-3.8279,止损,2019
000826,启迪环境,0,MA60,11.857333,2019-07-01,2019-07-08,2019-07-08,11.8,11.620187,-1.5238,止损,2019
000831,中国稀土,0,High60,14.86,2019-05-21,2019-07-08,2019-07-08,14.81,14.5628,-1.6691,止损,2019
002008,大族激光,0,MA120,36.45925,2019-07-01,2019-07-08,2019-07-08,36.16,35.730065,-1.189,止损,2019
002131,利欧股份,0,MA120,1.867917,2019-06-11,2019-07-08,2019-07-08,1.91,1.830558,-4.1592,止损,2019
002272,川润股份,0,MA60,5.2215,2019-06-28,2019-07-08,2019-07-08,5.2,5.11707,-1.5948,止损,2019
002273,水晶光电,0,MA60,12.311667,2019-07-01,2019-07-08,2019-07-08,12.37,12.065433,-2.4621,止损,2019
000788,北大医药,0,MA120,6.512333,2019-06-17,2019-07-09,2019-07-22,6.65,6.382087,-4.0288,止损,2019
000812,陕西金叶,0,MA60,4.283667,2019-07-02,2019-07-09,2019-07-09,4.39,4.197993,-4.3737,止损,2019
000860,顺鑫农业,0,MA120,46.891417,2019-07-01,2019-07-09,2019-07-17,47.6,45.953588,-3.4588,止损,2019
000869,张 裕Ａ,0,MA60,30.351333,2019-06-19,2019-07-09,2019-07-22,30.97,29.744307,-3.9577,止损,2019
002066,瑞泰科技,0,MA120,8.629167,2019-07-01,2019-07-09,2019-07-22,8.77,8.456583,-3.5737,止损,2019
000425,徐工机械,0,MA60,4.548333,2019-07-01,2019-07-10,2019-07-10,4.54,4.457367,-1.8201,止损,2019
000506,招金黄金,0,MA120,3.414,2019-06-04,2019-07-10,2019-07-22,3.46,3.34572,-3.3029,止损,2019
000529,广弘控股,0,MA120,6.11875,2019-07-02,2019-07-10,2019-07-10,6.14,5.996375,-2.3392,止损,2019
000546,金圆股份,0,MA120,9.689667,2019-07-03,2019-07-10,2019-07-10,9.64,9.495873,-1.4951,止损,2019
000607,华媒控股,0,MA120,4.958583,2019-06-26,2019-07-10,2019-07-12,5.04,4.859412,-3.5831,止损,2019
000652,泰达股份,0,MA120,3.838667,2019-06-20,2019-07-10,2019-07-22,3.95,3.761893,-4.7622,止损,2019
000680,山推股份,0,MA120,3.811333,2019-06-21,2019-07-10,2019-07-15,3.92,3.735107,-4.7167,止损,2019
000729,燕京啤酒,0,MA120,6.592583,2019-06-27,2019-07-10,2019-07-11,6.61,6.460732,-2.2582,止损,2019
000739,普洛药业,0,MA60,9.8905,2019-07-01,2019-07-10,2019-07-11,9.91,9.69269,-2.1928,止损,2019
000751,锌业股份,0,MA120,3.326833,2019-05-21,2019-07-10,2019-07-30,3.39,3.39,0.0,时间止盈,2019
000768,中航西飞,0,MA120,15.6585,2019-07-01,2019-07-10,2019-07-30,15.75,16.48,4.6349,时间止盈,2019
000783,长江证券,0,MA60,7.494,2019-06-21,2019-07-10,2019-07-30,7.63,7.58,-0.6553,时间止盈,2019
000823,超声电子,0,MA120,9.651,2019-07-01,2019-07-10,2019-07-11,9.65,9.45798,-1.9898,止损,2019
000877,天山股份,0,MA60,11.213167,2019-06-28,2019-07-10,2019-07-18,11.63,10.988903,-5.5124,止损,2019
000895,双汇发展,0,MA120,25.160917,2019-07-01,2019-07-10,2019-07-10,25.09,24.657698,-1.723,止损,2019
000899,赣能股份,0,MA120,5.147,2019-06-20,2019-07-10,2019-07-15,5.1,5.04406,-1.0969,止损,2019
000901,航天科技,0,MA120,12.320083,2019-06-21,2019-07-10,2019-07-22,12.29,12.073682,-1.7601,止损,2019
000905,厦门港务,0,MA120,7.58225,2019-07-01,2019-07-10,2019-07-22,7.6,7.430605,-2.2289,止损,2019
000920,沃顿科技,0,MA120,6.9345,2019-06-20,2019-07-10,2019-07-22,7.1,6.79581,-4.2844,止损,2019
000921,海信家电,0,MA60,13.1805,2019-07-01,2019-07-10,2019-07-10,13.2,12.91689,-2.1448,止损,2019
000962,东方钽业,0,MA120,7.4315,2019-05-21,2019-07-10,2019-07-30,7.53,7.79,3.4529,时间止盈,2019
002046,国机精工,0,MA120,7.763,2019-06-20,2019-07-10,2019-07-30,7.75,7.99,3.0968,时间止盈,2019
002056,横店东磁,0,MA60,7.122167,2019-05-20,2019-07-10,2019-07-10,7.06,6.979723,-1.1371,止损,2019
002078,太阳纸业,0,MA60,6.893667,2019-07-01,2019-07-10,2019-07-18,7.19,6.755793,-6.039,止损,2019
002111,威海广泰,0,MA120,12.192833,2019-06-20,2019-07-10,2019-07-30,12.42,13.28,6.9243,时间止盈,2019
002146,荣盛发展,0,MA120,9.679167,2019-06-20,2019-07-10,2019-07-10,9.82,9.485583,-3.4055,止损,2019
002190,成飞集成,0,MA120,17.90725,2019-07-01,2019-07-10,2019-07-30,18.46,18.72,1.4085,时间止盈,2019
002211,ST宏达,0,MA60,6.125833,2019-06-14,2019-07-10,2019-07-22,6.13,6.003317,-2.0666,止损,2019
002233,塔牌集团,0,MA120,11.454167,2019-06-28,2019-07-10,2019-07-10,11.42,11.225083,-1.7068,止损,2019
000777,中核科技,0,MA120,13.2575,2019-06-11,2019-07-11,2019-07-15,13.2,12.99235,-1.5731,止损,2019
001872,招商港口,0,MA120,16.734083,2019-07-02,2019-07-11,2019-07-31,17.2,17.66,2.6744,时间止盈,2019
002116,中国海诚,0,MA120,9.629667,2019-06-17,2019-07-11,2019-07-11,9.7,9.437073,-2.7106,止损,2019
002223,鱼跃医疗,0,MA60,23.696833,2019-06-19,2019-07-11,2019-07-18,24.2,23.222897,-4.0376,止损,2019
002270,华明装备,0,MA60,5.414333,2019-06-20,2019-07-11,2019-07-31,5.57,5.48,-1.6158,时间止盈,2019
000970,中科三环,0,MA60,10.138667,2019-05-20,2019-07-12,2019-07-22,10.31,9.935893,-3.6286,止损,2019
000639,西王食品,0,MA120,8.44025,2019-07-01,2019-07-15,2019-07-17,8.62,8.271445,-4.0436,止损,2019
002155,湖南黄金,0,High60,9.43,2019-06-21,2019-07-15,2019-07-15,9.44,9.2414,-2.1038,止损,2019
001979,招商蛇口,0,MA120,20.842,2019-07-01,2019-07-16,2019-08-01,21.01,20.42516,-2.7836,止损,2019
000411,英特集团,0,MA120,12.922917,2019-07-01,2019-07-17,2019-07-18,13.2,12.664458,-4.0571,止损,2019
000570,苏常柴Ａ,0,MA120,4.714333,2019-06-20,2019-07-17,2019-07-22,4.81,4.620047,-3.9491,止损,2019
002054,德美化工,0,MA60,8.511833,2019-07-10,2019-07-17,2019-07-19,8.51,9.8716,16.0,止盈,2019
002273,水晶光电,0,MA60,12.0385,2019-07-10,2019-07-17,2019-07-24,12.31,11.79773,-4.1614,止损,2019
000925,众合科技,0,MA60,7.214167,2019-07-02,2019-07-18,2019-07-22,7.34,7.069883,-3.6801,止损,2019
000668,*ST荣控,0,MA60,15.5845,2019-06-19,2019-07-19,2019-07-19,15.31,15.27281,-0.2429,止损,2019
000779,甘咨询,0,MA60,11.054167,2019-07-12,2019-07-19,2019-08-08,11.45,11.51,0.524,时间止盈,2019
000823,超声电子,0,MA60,9.804333,2019-07-12,2019-07-19,2019-07-22,9.8,9.608247,-1.9567,止损,2019
000902,新洋丰,0,MA60,10.497667,2019-07-12,2019-07-19,2019-08-08,10.67,11.03,3.3739,时间止盈,2019
000919,金陵药业,0,MA120,7.646333,2019-07-11,2019-07-22,2019-08-01,7.81,7.493407,-4.0537,止损,2019
002104,恒宝股份,0,MA120,6.692667,2019-05-22,2019-07-22,2019-07-22,6.86,6.558813,-4.3905,止损,2019
002165,红 宝 丽,0,MA60,4.907667,2019-07-15,2019-07-22,2019-08-02,4.95,4.809513,-2.8381,止损,2019
002169,智光电气,0,MA60,5.432667,2019-07-02,2019-07-22,2019-07-22,5.42,5.324013,-1.771,止损,2019
002230,科大讯飞,0,MA120,31.4515,2019-06-21,2019-07-22,2019-08-06,32.41,30.82247,-4.8983,止损,2019
000586,汇源通信,0,MA60,12.576667,2019-07-16,2019-07-23,2019-08-05,12.88,12.325133,-4.308,止损,2019
002032,苏 泊 尔,0,MA60,66.421167,2019-05-15,2019-07-23,2019-08-06,68.11,65.092743,-4.43,止损,2019
000601,韶能股份,0,MA60,4.7195,2019-06-24,2019-07-24,2019-08-13,4.84,5.15,6.405,时间止盈,2019
000967,盈峰环境,0,MA120,6.47925,2019-06-19,2019-07-24,2019-08-06,6.64,6.349665,-4.3725,止损,2019
002034,旺能环境,0,MA120,15.377,2019-06-19,2019-07-24,2019-08-01,15.35,15.06946,-1.8276,止损,2019
002139,拓邦股份,0,MA120,5.344833,2019-06-20,2019-07-24,2019-08-06,5.53,5.237937,-5.2814,止损,2019
002136,安 纳 达,0,MA60,8.6,2019-07-09,2019-07-25,2019-08-02,8.76,8.428,-3.79,止损,2019
000099,中信海直,0,MA60,7.230333,2019-07-15,2019-07-26,2019-08-02,7.28,7.085727,-2.6686,止损,2019
000803,山高环能,0,MA60,15.198167,2019-06-14,2019-07-26,2019-07-26,14.7,14.894203,1.3211,止损,2019
000878,云南铜业,0,MA60,10.3625,2019-07-19,2019-07-26,2019-08-01,10.46,10.15525,-2.9135,止损,2019
000880,潍柴重机,0,MA60,8.433667,2019-07-17,2019-07-26,2019-08-02,8.49,8.264993,-2.6503,止损,2019
000761,本钢板材,0,MA60,4.2835,2019-07-12,2019-07-29,2019-07-31,4.35,4.19783,-3.4982,止损,2019
000915,华特达因,0,MA60,21.32,2019-07-02,2019-07-29,2019-08-01,22.16,20.8936,-5.7148,止损,2019
002109,兴化股份,0,MA60,3.985167,2019-07-22,2019-07-29,2019-08-01,4.04,3.905463,-3.3301,止损,2019
002149,西部材料,0,MA60,9.240333,2019-06-13,2019-07-29,2019-07-29,9.27,9.055527,-2.3136,止损,2019
002199,*ST东晶,0,MA60,13.2115,2019-06-19,2019-07-29,2019-07-29,13.05,12.94727,-0.7872,止损,2019
002225,濮耐股份,0,MA60,4.779,2019-07-15,2019-07-29,2019-07-29,4.9,4.68342,-4.42,止损,2019
000430,ST张家界,0,MA120,5.862,2019-07-19,2019-07-30,2019-08-02,5.93,5.74476,-3.1238,止损,2019
000712,锦龙股份,0,MA120,12.253417,2019-06-20,2019-08-01,2019-08-02,12.37,12.008348,-2.9236,止损,2019
000987,越秀资本,0,MA60,9.637833,2019-07-12,2019-08-01,2019-08-01,9.45,9.445077,-0.0521,止损,2019
002080,中材科技,0,MA60,10.097,2019-07-19,2019-08-01,2019-08-02,10.18,9.89506,-2.799,止损,2019
002124,天邦食品,0,MA120,15.146583,2019-07-17,2019-08-01,2019-08-06,15.5,14.843652,-4.2345,止损,2019
002180,纳思达,0,MA60,23.496667,2019-07-25,2019-08-01,2019-08-06,24.06,23.026733,-4.2945,止损,2019
002194,武汉凡谷,0,MA60,15.531333,2019-07-19,2019-08-01,2019-08-02,15.62,15.220707,-2.5563,止损,2019
000100,TCL科技,0,MA60,3.3535,2019-07-25,2019-08-02,2019-08-05,3.33,3.28643,-1.3084,止损,2019
000597,东北制药,0,MA60,11.681667,2019-07-16,2019-08-02,2019-08-02,11.44,11.448033,0.0702,止损,2019
000985,大庆华科,0,MA60,14.499333,2019-07-24,2019-08-02,2019-08-06,14.51,14.209347,-2.072,止损,2019
002187,广百股份,0,MA60,8.395167,2019-07-24,2019-08-02,2019-08-02,8.26,8.227263,-0.3963,止损,2019
002189,中光学,0,MA60,22.287167,2019-07-24,2019-08-02,2019-08-02,21.72,21.841423,0.559,止损,2019
000529,广弘控股,0,MA60,6.435,2019-07-18,2019-08-06,2019-08-06,6.25,6.3063,0.9008,止损,2019
000547,航天发展,0,MA60,9.733333,2019-07-23,2019-08-06,2019-08-06,9.4,9.538667,1.4752,止损,2019
000576,甘化科工,0,MA120,8.7685,2019-06-28,2019-08-06,2019-08-06,8.85,8.59313,-2.9025,止损,2019
000698,ST沈化,0,MA60,4.153667,2019-07-24,2019-08-06,2019-08-06,4.06,4.070593,0.2609,止损,2019
000738,航发控制,0,MA60,14.045167,2019-07-10,2019-08-06,2019-08-06,13.6,13.764263,1.2078,止损,2019
000530,冰山冷热,0,MA60,4.342,2019-07-31,2019-08-08,2019-08-08,4.31,4.25516,-1.2724,止损,2019
000582,北部湾港,0,MA60,8.681167,2019-07-24,2019-08-08,2019-08-09,8.61,8.507543,-1.19,止损,2019
000823,超声电子,0,MA60,9.559333,2019-07-24,2019-08-08,2019-08-19,9.59,11.1244,16.0,止盈,2019
000868,安凯客车,0,MA60,2.880833,2019-07-30,2019-08-08,2019-08-14,2.9,2.823217,-2.6477,止损,2019
000999,华润三九,0,MA60,27.887167,2019-06-20,2019-08-08,2019-08-13,27.6,27.329423,-0.9804,止损,2019
002081,金 螳 螂,0,MA60,10.2515,2019-07-22,2019-08-08,2019-08-12,10.27,10.04647,-2.1765,止损,2019
002083,孚日股份,0,MA60,5.62,2019-07-23,2019-08-08,2019-08-28,5.63,5.9,4.7957,时间止盈,2019
002185,华天科技,0,MA60,5.133,2019-07-29,2019-08-08,2019-08-28,5.11,5.33,4.3053,时间止盈,2019
002205,国统股份,0,MA60,18.008667,2019-06-14,2019-08-08,2019-08-28,18.19,21.1004,16.0,止盈,2019
000708,中信特钢,0,MA60,12.809167,2019-07-30,2019-08-09,2019-08-29,13.02,14.3,9.831,时间止盈,2019
002182,宝武镁业,0,High60,8.56,2019-07-26,2019-08-09,2019-08-29,8.82,9.08,2.9478,时间止盈,2019
000785,居然智家,0,MA120,9.38825,2019-06-03,2019-08-12,2019-08-12,9.31,9.200485,-1.1763,止损,2019
002268,电科网安,0,MA60,24.445,2019-07-24,2019-08-12,2019-08-15,24.39,23.9561,-1.779,止损,2019
002042,华孚时尚,0,MA120,6.3755,2019-05-23,2019-08-13,2019-08-30,6.44,7.4704,16.0,止盈,2019
002212,天融信,0,High60,15.91,2019-08-02,2019-08-13,2019-08-13,15.91,15.5918,-2.0,止损,2019
002106,莱宝高科,0,MA60,7.248333,2019-07-24,2019-08-14,2019-08-15,7.33,7.103367,-3.0919,止损,2019
000799,酒鬼酒,0,High60,27.75,2019-07-16,2019-08-16,2019-08-26,27.8,27.195,-2.1763,止损,2019
002021,中捷资源,0,MA60,1.732667,2019-08-07,2019-08-19,2019-08-26,1.77,1.698013,-4.067,止损,2019
000733,振华科技,0,MA60,15.870333,2019-06-27,2019-08-21,2019-09-05,15.85,18.386,16.0,止盈,2019
000100,TCL科技,0,MA60,3.310667,2019-08-14,2019-08-22,2019-08-26,3.41,3.244453,-4.8547,止损,2019
000523,红棉股份,0,MA60,5.4405,2019-08-12,2019-08-22,2019-08-23,5.41,5.33169,-1.4475,止损,2019
002246,北化股份,0,MA120,8.016083,2019-06-24,2019-08-22,2019-09-11,7.96,8.68,9.0452,时间止盈,2019
000672,上峰水泥,0,MA60,12.155667,2019-07-15,2019-08-23,2019-09-12,12.51,13.53,8.1535,时间止盈,2019
000910,大亚圣象,0,MA60,10.5505,2019-08-16,2019-08-23,2019-08-26,10.52,10.33949,-1.7159,止损,2019
000561,烽火电子,0,MA120,7.199667,2019-08-19,2019-08-26,2019-09-16,7.2,7.71,7.0833,时间止盈,2019
002063,远光软件,0,MA120,9.053333,2019-07-29,2019-08-26,2019-08-26,8.9,8.872267,-0.3116,止损,2019
002119,康强电子,0,MA60,13.7255,2019-07-24,2019-08-26,2019-08-26,13.4,13.45099,0.3805,止损,2019
002157,正邦科技,0,MA120,17.817083,2019-08-12,2019-08-26,2019-08-29,17.62,20.4392,16.0,止盈,2019
002230,科大讯飞,0,MA60,31.527167,2019-08-16,2019-08-26,2019-09-16,31.49,34.73,10.289,时间止盈,2019
000620,盈新发展,0,High60,4.62,2019-08-20,2019-08-27,2019-09-09,4.67,4.5276,-3.0493,止损,2019
000657,中钨高新,0,MA120,6.763083,2019-08-19,2019-08-27,2019-08-29,6.83,6.627822,-2.9602,止损,2019
002093,国脉科技,0,MA60,9.052833,2019-08-05,2019-08-27,2019-08-30,9.06,8.871777,-2.0775,止损,2019
002217,合力泰,0,MA60,5.462833,2019-08-16,2019-08-27,2019-08-30,5.59,5.353577,-4.2294,止损,2019
000625,长安汽车,0,High60,8.07,2019-08-15,2019-08-28,2019-09-18,8.51,8.11,-4.7004,时间止盈,2019
000893,亚钾国际,0,MA120,6.976583,2019-08-19,2019-08-28,2019-08-29,6.93,6.837052,-1.3412,止损,2019
000090,天健集团,0,MA60,5.636,2019-08-21,2019-08-29,2019-08-30,5.62,5.52328,-1.721,止损,2019
000513,丽珠集团,0,MA60,27.911833,2019-08-21,2019-08-29,2019-09-17,28.85,27.353597,-5.1868,止损,2019
000544,中原环保,0,MA60,6.376167,2019-08-21,2019-08-29,2019-09-16,6.57,7.6212,16.0,止盈,2019
