market,code,name,signal_mode,rim_left_date,rim_left_price,rim_right_date,rim_right_price,bottom_date,bottom_low,cup_days,cup_depth,rim_diff,handle_days,handle_pullback,handle_high,breakout_date,breakout_close,dist_to_breakout,breakout_vol_ratio,bottom_vol_ratio,left_neg_ratio,right_pos_ratio,score,reason
0,301006,迈拓股份,setup,20251117,18.18,20260123,18.48,20251217,15.56,47,0.1570964247020585,0.01623376623376627,26,0.06300484652665599,19.3,20260310,19.05,0.013123359580052396,0.4980384103522861,0.7040140956716647,0.7272727272727273,0.68,69.52340736548102,杯底+杯柄临近突破
0,300283,温州宏丰,setup,20250718,8.63,20260227,8.65,20251013,6.4,146,0.25925925925925924,0.00231213872832365,7,0.1352601156069364,8.61,20260310,8.52,0.010563380281690016,0.5937500078436767,0.19954682258950815,0.509090909090909,0.5384615384615384,69.504671752516,杯底+杯柄临近突破
0,002248,华东数控,setup,20251110,14.17,20260305,13.82,20251217,10.51,75,0.26682943843739104,0.02470007057163018,3,0.046066619418851776,14.27,20260310,14.07,0.014214641080312562,0.41315485165015114,0.3625720173290063,0.6666666666666666,0.5833333333333334,69.31226497091895,杯底+杯柄临近突破
0,002817,黄山胶囊,setup,20251114,8.49,20260211,8.51,20251217,7.32,61,0.14585764294049008,0.0023501762632196915,13,0.0644783118405626,8.6,20260310,8.5,0.0117647058823529,0.7085696602885686,0.7665374418144041,0.5217391304347826,0.6578947368421053,69.04490219845705,杯底+杯柄临近突破
1,601827,三峰环境,setup,20241212,8.99,20260204,8.99,20250407,7.65,279,0.15376106194690253,0.0,18,0.0474613686534216,9.1,20260310,8.99,0.012235817575083408,0.8343658754700312,0.7219992969933262,0.5135135135135135,0.5121951219512195,69.00175088392629,杯底+杯柄临近突破
1,688080,映翰通,setup,20250828,60.28,20260302,60.7,20251121,46.5,118,0.24377947633761582,0.006919275123558512,6,0.10641754670999183,62.58,20260310,61.7,0.014262560777957844,1.153660131865488,0.27385339036763345,0.5818181818181818,0.5396825396825397,68.91530159542425,杯底+杯柄临近突破
1,600750,华润江中,setup,20251218,24.85,20260225,24.88,20260116,22.5,41,0.10465578989255879,0.0012057877813503853,9,0.028085443037974715,25.63,20260310,25.6,0.0011718749999998224,0.6904529109273813,0.9101281954028502,0.8421052631578947,0.5909090909090909,68.8456633216615,杯底+杯柄临近突破
1,603311,金海高科,setup,20251229,16.53,20260227,16.37,20260113,14.03,36,0.1666171666171667,0.00967937084089535,7,0.09498207885304649,16.65,20260310,16.44,0.012773722627737127,0.4151980524889467,0.743974771094633,0.8888888888888888,0.5185185185185185,68.6718539110085,杯底+杯柄临近突破
0,301148,嘉戎技术,setup,20251208,56.44,20260305,54.91,20260205,43.0,55,0.24081920903954804,0.02710843373493978,3,0.060402684563758295,56.83,20260310,56.5,0.005840707964601677,0.8192308148429255,0.24896158154606515,0.5609756097560976,0.7142857142857143,68.66820705199896,杯底+杯柄临近突破
0,001338,永顺泰,setup,20250605,13.29,20260129,13.05,20250923,11.0,162,0.19941775836972345,0.018058690744920877,22,0.06264323911382737,13.24,20260310,13.15,0.00684410646387823,0.8753271063226661,0.11044415561195924,0.5,0.5119047619047619,68.57667702022042,杯底+杯柄临近突破
0,002586,ST围海,setup,20251029,4.68,20260305,4.82,20251201,4.02,82,0.1685625646328853,0.029045643153527086,3,0.03434343434343433,5.08,20260310,5.01,0.0139720558882237,0.36774987455842395,0.38289925863969704,0.782608695652174,0.576271186440678,68.57648820233045,杯底+杯柄临近突破
1,688280,精进电动,setup,20250827,10.2,20260304,10.36,20251017,7.48,121,0.2824940047961631,0.015444015444015458,4,0.07511737089201885,11.12,20260310,10.97,0.013673655423883213,0.6134070096433566,0.19349926964684924,0.6774193548387096,0.5222222222222223,68.50948459649105,杯底+杯柄临近突破
0,300889,爱克股份,setup,20251203,27.84,20260225,27.49,20251223,19.75,52,0.3254781420765028,0.01257183908045982,9,0.06449275362318845,28.8,20260310,28.65,0.00523560209424101,0.5105933382872994,0.42413103984485484,0.7857142857142857,0.7105263157894737,68.46774720683219,杯底+杯柄临近突破
0,002382,蓝帆医疗,setup,20250819,6.74,20260305,6.5,20251211,5.18,128,0.2222222222222223,0.035608308605341275,3,0.028875379939209786,6.74,20260310,6.67,0.010494752623688264,0.6623978787989917,0.28754432196278407,0.6052631578947368,0.5576923076923077,68.46648749433523,杯底+杯柄临近突破
0,300137,先河环保,setup,20251224,10.96,20260302,11.01,20260206,9.5,40,0.15405164737310778,0.004541326067211529,6,0.07223672758920802,13.26,20260310,13.17,0.006833712984054552,1.1662451585317872,0.5015369330433106,0.5333333333333333,0.7,68.36116459803267,杯底+杯柄临近突破
0,002536,飞龙股份,setup,20251225,33.55,20260303,34.2,20260127,26.84,40,0.23204577968526474,0.01900584795321654,5,0.08071748878923773,38.11,20260310,38.09,0.0005250721974270345,0.6783197866886505,0.4125655618518814,0.5714285714285714,0.47368421052631576,67.88558886519421,杯底+杯柄临近突破
0,301125,腾亚精工,setup,20250915,23.42,20260302,23.52,20251205,16.57,106,0.3152892561983472,0.004251700680272018,6,0.10728582866293034,24.22,20260310,24.04,0.0074875207986688785,0.4768017652259762,0.28895926270286104,0.6226415094339622,0.5849056603773585,67.83396410253702,杯底+杯柄临近突破
1,601368,绿城水务,setup,20251111,5.36,20260302,5.36,20251217,4.76,71,0.11688311688311702,0.0,6,0.027675276752767593,5.61,20260310,5.57,0.007181328545780907,0.6595862293165842,0.9033516542686174,0.5769230769230769,0.5111111111111111,67.69387741871864,杯底+杯柄临近突破
0,002687,乔治白,setup,20251117,5.28,20260227,5.28,20251217,4.56,66,0.13718070009460748,0.0,7,0.07386363636363646,5.29,20260310,5.29,0.0,0.5317266776953083,0.7956283750510336,0.5,0.5681818181818182,67.66211955006378,杯底+杯柄临近突破
1,600847,万里股份,setup,20251114,13.42,20260302,13.8,20251217,10.81,68,0.22508960573476694,0.027536231884058026,6,0.08053221288515397,14.38,20260310,14.33,0.0034891835310537633,0.5879648329738139,0.6848933211434657,0.6086956521739131,0.6222222222222222,67.28794492925265,杯底+杯柄临近突破
1,688100,威胜信息,setup,20241111,42.29,20260127,42.44,20250407,31.3,296,0.26491310474401125,0.0035344015080112767,24,0.07015065913370991,45.85,20260310,45.29,0.012364760432766575,0.7122644641607543,1.1364876814126197,0.4845360824742268,0.5175879396984925,67.22564554079712,杯底+杯柄临近突破
0,300864,南大环境,setup,20241212,23.05,20260227,23.26,20250407,17.5,290,0.2534129692832764,0.009028374892519382,7,0.08907563025210088,23.06,20260310,22.72,0.014964788732394263,0.4034368122143044,1.1999011752395532,0.4594594594594595,0.5740740740740741,67.20556901406938,杯底+杯柄临近突破
0,000544,中原环保,setup,20251107,9.12,20260303,9.2,20251217,8.08,74,0.13767342582710787,0.008695652173913052,5,0.07845188284518828,9.25,20260310,9.12,0.014254385964912464,0.4963732013328619,0.7749914870472149,0.6071428571428571,0.6304347826086957,67.08803187868062,杯底+杯柄临近突破
1,688517,金冠电气,setup,20251105,19.57,20260305,18.79,20251217,15.11,78,0.2168955688002074,0.039856923863055754,3,0.0220820189274447,20.01,20260310,19.77,0.012139605462822667,0.8973792129491323,0.2047244643697723,0.6333333333333333,0.5625,67.01574944085965,杯底+杯柄临近突破
0,002524,光正眼科,setup,20251117,4.88,20260225,4.83,20251217,3.99,64,0.18737270875763745,0.010245901639344227,9,0.10000000000000003,4.86,20260310,4.81,0.010395010395010562,0.42739412956547385,1.111241169649637,0.5909090909090909,0.5,66.89526197714841,杯底+杯柄临近突破
0,000927,中国铁物,setup,20241212,3.0,20260227,2.96,20250407,2.3,290,0.23460898502495844,0.013333333333333345,7,0.04729729729729734,3.0,20260310,2.97,0.010101010101009944,0.7411108448041467,1.0074469270887656,0.5,0.4351851851851852,66.82164008353963,杯底+杯柄临近突破
0,300983,尤安设计,setup,20251226,28.2,20260305,27.88,20260130,24.97,41,0.12262825017568524,0.011347517730496465,3,0.038406827880512154,28.76,20260310,28.63,0.004540691582256562,0.7883478552460071,0.5712008718493478,0.5652173913043478,0.6666666666666666,66.67258191456305,杯底+杯柄临近突破
0,300923,研奥股份,setup,20250811,28.09,20260204,28.72,20251217,23.75,119,0.17290614661326834,0.02193593314763228,18,0.0713310580204778,30.1,20260310,29.88,0.007362784471218298,0.5110570737654674,0.560939439691327,0.4883720930232558,0.696969696969697,66.33477209377874,杯底+杯柄临近突破
0,301419,阿莱德,setup,20250917,38.31,20260226,37.08,20251121,29.79,102,0.22199007573779056,0.03210649960845743,8,0.07547169811320766,38.29,20260310,37.8,0.012962962962963065,1.0596836285822353,0.18998962171165995,0.6341463414634146,0.5901639344262295,66.29528782103868,杯底+杯柄临近突破
1,600726,华电能源,setup,20250714,2.81,20260305,2.76,20251217,2.35,154,0.16961130742049468,0.017793594306049917,3,0.018050541516245425,3.21,20260310,3.21,0.0,2.331683920950832,0.2843551210564133,0.46226415094339623,0.5416666666666666,66.02851248512616,杯底+杯柄临近突破
1,600189,泉阳泉,setup,20241212,8.56,20260302,8.44,20250408,6.12,291,0.29695577254451466,0.014018691588785163,6,0.053179190751445185,8.62,20260310,8.56,0.007009345794392274,0.5659678658059022,0.4209554905212939,0.5333333333333333,0.5,65.73401515687867,杯底+杯柄临近突破
1,688681,科汇股份,setup,20251107,19.58,20260211,19.93,20251217,16.39,66,0.17700225960331403,0.01756146512794789,13,0.05682951146560305,21.68,20260310,21.4,0.013084112149532867,1.1336835266190777,0.718554286480742,0.6071428571428571,0.6052631578947368,65.59372789028363,杯底+杯柄临近突破
0,301185,鸥玛软件,setup,20250806,22.27,20260227,21.6,20251217,17.7,133,0.21228304405874499,0.03008531656937576,7,0.10073937153419592,21.31,20260310,21.03,0.013314312886352653,0.5231925648207738,0.3213975930053938,0.5730337078651685,0.5454545454545454,65.47968828918394,杯底+杯柄临近突破
1,603183,建研院,setup,20251114,4.92,20260227,4.86,20251217,4.11,67,0.16801619433198367,0.012195121951219433,7,0.08624229979466118,4.9,20260310,4.88,0.004098360655737876,0.7351343747802099,0.9572036410026771,0.6521739130434783,0.5454545454545454,65.47865671374807,杯底+杯柄临近突破
0,301037,保立佳,setup,20251117,16.2,20260227,16.55,20251217,13.21,66,0.20373719107896318,0.02114803625377652,7,0.08976660682226212,16.86,20260310,16.71,0.008976660682226134,1.0238399419204895,0.7154567068388101,0.5909090909090909,0.6136363636363636,65.2450626911985,杯底+杯柄临近突破
0,002571,德力股份,setup,20260105,12.94,20260305,12.72,20260129,11.38,37,0.12225221750867714,0.01700154559505401,3,0.03541185527328721,13.48,20260310,13.38,0.007473841554558991,0.5976866147688591,0.4466320890056482,0.6666666666666666,0.47368421052631576,65.10771897883822,杯底+杯柄临近突破
1,600455,博通股份,setup,20250805,29.07,20260226,29.35,20251217,24.51,133,0.16433685646096138,0.009540034071550295,8,0.0918332768553033,29.63,20260310,29.23,0.013684570646596006,0.6869807811531308,1.209041086564319,0.5444444444444444,0.6046511627906976,65.0714533135279,杯底+杯柄临近突破
0,002384,东山精密,setup,20251229,88.0,20260226,85.89,20260205,67.18,35,0.24732507982746052,0.023977272727272722,8,0.03967074425517319,107.6,20260310,106.05,0.014615747289014491,0.966995981268883,1.227643795844349,0.5,0.7777777777777778,65.05148896052411,杯底+杯柄临近突破
0,002494,华斯股份,setup,20251117,5.96,20260227,5.84,20251217,4.9,66,0.17229729729729723,0.020134228187919483,7,0.08347529812606477,5.88,20260310,5.86,0.0034129692832762792,0.4706085104949766,0.752496421675301,0.5909090909090909,0.5681818181818182,65.05080980764512,杯底+杯柄临近突破
1,605177,东亚药业,setup,20250811,21.75,20260302,22.28,20251217,17.4,131,0.22442611990193895,0.023788150807899512,6,0.08532868959512396,23.07,20260310,22.8,0.011842105263157876,0.39000714056108615,0.7947977154987963,0.5,0.4666666666666667,65.03755083421221,杯底+杯柄临近突破
1,601018,宁波港,setup,20250519,4.06,20260209,4.11,20250905,3.55,181,0.13414634146341461,0.012165450121654674,15,0.02898550724637684,4.35,20260310,4.29,0.013986013986013957,0.4126465918834481,0.6495385553061166,0.41025641025641024,0.49514563106796117,64.82147311397239,杯底+杯柄临近突破
0,300305,裕兴股份,setup,20250811,7.11,20260225,6.96,20251217,5.6,128,0.20567375886524836,0.021097046413502157,9,0.0845272206303726,6.98,20260310,6.95,0.004316546762589857,0.4992230953763611,1.3580290762491776,0.5,0.5476190476190477,64.71188587742321,杯底+杯柄临近突破
0,300823,建科智能,setup,20251117,17.26,20260205,17.81,20251217,14.25,56,0.19650408796165772,0.03088152723189204,17,0.08910891089108916,18.41,20260310,18.21,0.010982976386600729,0.6025965542581857,0.7069969387585643,0.5909090909090909,0.7058823529411765,64.60252978836147,杯底+杯柄临近突破
0,300452,山河药辅,setup,20250703,15.2,20260227,15.79,20251013,12.53,157,0.21318681318681326,0.03736542115262824,7,0.07788944723618092,15.7,20260310,15.67,0.0019144862795148487,0.2556814223411222,0.12735438800593998,0.4696969696969697,0.4945054945054945,64.4884970084714,杯底+杯柄临近突破
