ts_code,symbol,name,industry,market,industry_hot,ind_ret5_rank,trade_date,score,reason,close,pct_chg,amount,turnover_rate,volume_ratio,pe,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv,vol_ratio10,vol_dry_ratio,ret5,ret20,atr14_pct,high60_prev,ind_ret5_mean,net_mf_amount,net_mf_3d,revenue_x,n_income_attr_p_x,rd_exp_x,rd_ratio_x,accounts_receiv_x,inventories_x,total_cur_assets_x,accounts_receiv_ratio_x,inventories_ratio_x,inventories_yoy_x,n_cashflow_act_x,net_profit_x,ocf_neg_years_3_x,risk_score,risk_flags,score_risk_adj,revenue_y,n_income_attr_p_y,rd_exp_y,rd_ratio_y,accounts_receiv_y,inventories_y,total_cur_assets_y,accounts_receiv_ratio_y,inventories_ratio_y,inventories_yoy_y,n_cashflow_act_y,net_profit_y,ocf_neg_years_3_y
002554.SZ,002554,惠博普,石油开采,主板,True,1.0,20260302,57.0,20日震荡收敛；突破10日高点；短均线多头；偏离MA20过大；放量确认；缩量洗盘,4.66,9.9057,931172.838,,,,,,,,,,2.669387464618909,0.8465270237407696,0.22631578947368425,0.12560386473429963,0.049221987963395504,4.55,0.2621462355712625,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,2608262747.34,-190983281.23,81187929.01,0.031127204915531753,656561682.59,411951465.22,3885033816.9,0.16899767506113827,0.10603549020036845,-0.06901086671641898,-192451387.24,-217232331.3,2
600868.SH,600868,梅雁吉祥,水力发电,主板,True,10.0,20260302,57.0,20日震荡收敛；距60高位回撤充分；放量确认；缩量洗盘；波动率低；RSI回升区间,4.05,-3.5714,632238.391,,,,,,,,,,1.514286425198666,0.468890297564218,0.030534351145037997,-0.18016194331983815,0.05727207448971545,5.43,0.09583276715927713,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,357286957.84,-82818535.81,7162266.17,0.020046256973106198,338075190.3,55708034.46,1025031639.51,0.32981927315103315,0.054347624319801814,-0.23784110315982698,100822551.51,-138254422.27,0
301026.SZ,301026,浩通科技,小金属,创业板,True,3.0,20260302,57.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；RSI回升区间,36.28,-1.4398,631745.591,,,,,,,,,,1.6754874426699882,0.8182996170081878,0.11906230721776678,0.06081871345029244,0.06079653370314678,41.92,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,2658923309.03,116613490.13,6033088.24,0.002268996709875369,155291240.17,880006813.16,2042259257.76,0.0760389453885141,0.4308986774407932,-0.06039081436872962,15440001.79,118469818.32,1
002978.SZ,002978,安宁股份,小金属,主板,True,3.0,20260302,57.0,20日震荡收敛；站上MA20；短均线多头；放量确认；缩量洗盘；波动率低,42.67,0.2349,515567.342,,,,,,,,,,1.7411719584980747,0.7044878410858831,0.17742825607064017,0.09018906489524792,0.03991394866806509,43.4,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,1857027665.81,851629453.57,60175433.39,0.032404166344906137,52693013.58,85606530.25,4700564071.28,0.01120993412300224,0.018211969659779295,0.08642338349833567,1183825721.01,851294816.33,0
600691.SH,600691,潞化科技,农药化肥,主板,True,11.0,20260302,57.0,20日震荡收敛；站上MA20；短均线多头；放量确认；波动率低；RSI回升区间,3.41,1.791,309010.058,,,,,,,,,,2.3331020204980364,0.9793339314091197,0.1143790849673203,0.05572755417956654,0.0385873170081235,3.42,0.09415555925197983,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,10894909981.53,-680723131.77,230394710.01,0.021147004463605953,958600346.71,1843192069.41,9863640579.43,0.09718524706882574,0.18686731887350608,-0.15492386948452597,-110526092.58,-759933381.85,1
300970.SZ,300970,华绿生物,种植业,创业板,True,9.0,20260302,57.0,20日震荡收敛；突破10日高点；短均线多头；偏离MA20过大；放量确认；缩量洗盘,25.88,5.5035,239178.331,,,,,,,,,,2.0852247675211606,0.6965142393520938,0.09847198641765709,0.15742397137745967,0.04631225381499007,24.65,0.09873859684709022,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,1032111560.17,-47565525.06,14605198.13,0.014150794055241825,16696728.6,196073298.03,579976110.79,0.028788648858755525,0.3380713349777867,0.04182121582942022,137798307.93,-44423431.5,0
600758.SH,600758,辽宁能源,煤炭开采,主板,True,12.0,20260302,57.0,20日震荡收敛；站上MA20；短均线多头；放量确认；波动率低；RSI回升区间,4.07,0.7426,161830.906,,,,,,,,,,1.8414778250485593,0.85022760093153,0.09408602150537626,0.046272493573264795,0.029447454548375912,4.13,0.09123336067117296,,,,,,,,,,,,,,,,10.0,PE空(亏损?),57.0,5526155824.72,202139713.69,,,402676642.54,274984686.56,4567887249.25,0.08815380515491388,0.060199534610918794,1.1943471359197235,1013763362.44,200759036.79,0
600900.SH,600900,长江电力,水力发电,主板,True,10.0,20260302,55.0,20日震荡收敛；站上MA20；放量确认；缩量洗盘；波动率低；RSI回升区间,26.57,2.0353,4815661.932,,,,,,,,,,2.5331753706113465,0.5700119256187864,0.021923076923076934,0.021923076923076934,0.01211520639985574,28.36,0.09583276715927713,,,,,,,,,,,,,,,,10.0,PE空(亏损?),55.0,84491870566.52,32496172808.65,890719278.34,0.01054207076216571,9326624055.45,641979948.58,17189983118.68,0.5425615598955971,0.037346165156053795,0.09450538539558795,59648468284.22,32930199395.19,0
600027.SH,600027,华电国际,火力发电,主板,True,5.0,20260302,55.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；量比偏强,5.19,1.7647,1262792.512,,,,,,,,,,2.4527445694127317,1.1416534477664244,0.07010309278350535,0.038000000000000034,0.01540110882799346,5.33,0.12299990342796496,,,,,,,,,,,,,,,,10.0,PE空(亏损?),55.0,112993979000.0,5702671000.0,,,11561740000.0,5160041000.0,29088040000.0,0.39747401337456906,0.17739390484886572,0.146527238804395,16336372000.0,6835626000.0,0
600313.SH,600313,农发种业,种植业,主板,True,9.0,20260302,55.0,20日震荡收敛；突破10日高点；短均线多头；波动率低；RSI回升区间；量比偏强,8.18,2.25,1048096.782,,,,,,,,,,1.4718568496008604,0.8863039916304112,0.12827586206896546,0.206489675516224,0.042622637821304356,8.83,0.09873859684709022,,,,,,,,,,,,,,,,10.0,PE空(亏损?),55.0,5563002957.98,46887176.87,91509009.0,0.016449570437264003,371421448.7,990469152.28,3767352650.28,0.0985895091802449,0.26290853132806286,0.361007706837855,-76583023.43,88150453.62,2
601991.SH,601991,大唐发电,火力发电,主板,True,5.0,20260302,55.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；量比偏强,4.12,3.2581,1002166.904,,,,,,,,,,1.9018358791775096,0.9585959433181629,0.13498622589531695,0.05102040816326525,0.028256589507026315,4.06,0.12299990342796496,,,,,,,,,,,,,,,,10.0,PE空(亏损?),55.0,123473629000.0,4506183000.0,24898000.0,0.00020164629647355712,20898338000.0,4824979000.0,43431504000.0,0.48117923800198126,0.11109398836383838,0.0,26123073000.0,6857886000.0,0
600023.SH,600023,浙能电力,火力发电,主板,True,5.0,20260302,55.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；量比偏强,5.43,1.8762,910274.648,,,,,,,,,,2.3352648072689663,0.8768900390391638,0.094758064516129,0.09696969696969693,0.014204903931156547,5.33,0.12299990342796496,,,,,,,,,,,,,,,,10.0,PE空(亏损?),55.0,88003043686.88,7753383026.78,514992626.83,0.005851986536538145,11772507190.67,5885378092.23,38294195575.13,0.30742275725764573,0.1536885160750637,-0.09976209878851727,13706854506.9,8891741596.25,0
001286.SZ,001286,陕西能源,火力发电,主板,True,5.0,20260302,55.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；量比偏强,11.05,3.6585,594315.243,,,,,,,,,,2.7488353235548857,0.9801652468798681,0.11729019211324565,0.11842105263157898,0.022990194677597848,10.78,0.12299990342796496,,,,,,,,,,,,,,,,10.0,PE空(亏损?),55.0,23156361763.37,3008698347.69,23060506.74,0.000995860531790377,2392593117.27,546746008.5,9016449344.73,0.2653586823141684,0.06063872679765745,0.2040090472802254,8236203722.32,4662309844.08,0
600642.SH,600642,申能股份,火力发电,主板,True,5.0,20260302,55.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；量比偏强,8.83,3.1542,490982.7,,,,,,,,,,2.6723167349821617,0.9316876729116822,0.07160194174757284,0.0651387213510255,0.015519904407955532,8.59,0.12299990342796496,,,,,,,,,,,,,,,,10.0,PE空(亏损?),55.0,29619325998.9,3944332272.25,21746511.86,0.0007342000915485929,9951108082.81,1186704564.31,27482034717.69,0.36209502626108464,0.04318110272767126,0.19073110031639673,7164477967.39,4784757320.12,0
600971.SH,600971,恒源煤电,煤炭开采,主板,True,12.0,20260302,55.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；量比偏强,7.65,4.9383,433256.551,,,,,,,,,,2.5514713583586426,1.054523383889966,0.0805084745762712,0.17692307692307696,0.03067293641045109,7.34,0.09123336067117296,,,,,,,,,,,,,,,,10.0,PE空(亏损?),55.0,6972485680.53,1071963231.91,379512156.17,0.05442996566199504,161582565.53,235216441.29,8564809009.42,0.018865869087364765,0.02746312743591799,-0.332901045261876,1376953150.35,1056811934.11,0
000883.SZ,000883,湖北能源,水力发电,主板,True,10.0,20260302,55.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；量比偏强,4.82,1.4737,295598.407,,,,,,,,,,2.1515471324911575,0.9598759224094093,0.06401766004415022,0.032119914346895095,0.01443256957265373,4.77,0.09583276715927713,,,,,,,,,,,,,,,,10.0,PE空(亏损?),55.0,20030698490.8,1814078574.64,17702437.77,0.0008837653753377918,4995034503.73,1066344640.48,9262312018.13,0.5392859249345894,0.11512726394800163,0.4867567821837211,6432044580.01,2219319748.69,0
603527.SH,603527,众源新材,铜,主板,True,6.0,20260302,55.0,20日震荡收敛；站上MA20；放量确认；缩量洗盘；波动率低；RSI回升区间,11.34,-1.9879,101960.581,,,,,,,,,,1.5574573140979833,0.5957438342107148,0.04516129032258065,-0.04303797468354431,0.028301311047871206,12.1,0.11881781106275713,,,,,,,,,,,,,,,,10.0,PE空(亏损?),55.0,9321479013.99,127292457.86,80097703.49,0.008592810579714505,954370357.88,1103087990.63,2744031696.88,0.34779859101668964,0.4019953529998307,0.8586423758249204,-627745044.14,124194847.18,2
002749.SZ,002749,国光股份,农药化肥,主板,True,11.0,20260302,55.0,20日震荡收敛；突破10日高点；短均线多头；放量确认；波动率低；量比偏强,14.37,1.4831,91151.101,,,,,,,,,,1.5586135193796413,1.0850662040786727,0.07078986587183311,0.05506607929515428,0.021288208221755128,14.23,0.09415555925197983,,,,,,,,,,,,,,,,10.0,PE空(亏损?),55.0,1986161733.33,367032222.88,66937560.77,0.03370196880078464,31498566.14,359671400.38,1923903021.65,0.016372221357075386,0.18694882035765734,0.018055170705455703,437739064.5,385080583.7,0
002182.SZ,002182,宝武镁业,小金属,主板,True,3.0,20260302,54.0,20日震荡收敛；突破10日高点；短均线多头；偏离MA20过大；放量确认；缩量洗盘,22.85,4.8646,2294757.89,,,,,,,,,,3.6408918845877,0.661254005769228,0.2493165664297432,0.13455809334657398,0.044062400206576334,21.79,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),54.0,8982563028.12,159628962.0,455234694.12,0.05067982186096367,2152314883.96,1488044642.0,4719370032.76,0.4560597853144554,0.3153057784557224,0.18267221850205861,10538759.39,157944523.24,0
000831.SZ,000831,中国稀土,小金属,主板,True,3.0,20260302,53.0,20日震荡收敛；站上MA20；短均线多头；放量确认；波动率低；RSI回升区间,63.51,-2.2622,6057462.133,,,,,,,,,,1.8139525878135174,0.9662486574850672,0.13776424220709416,0.14453054604433224,0.05257896992976866,65.2,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),53.0,3027348207.35,-286907149.06,57793498.19,0.019090469358524747,328673004.27,1876417574.18,3746255992.64,0.08773372799822549,0.500878097456891,0.14316770333529827,-594099718.78,-281643959.63,1
600126.SH,600126,杭钢股份,普钢,主板,True,7.0,20260302,53.0,20日震荡收敛；站上MA20；短均线多头；放量确认；波动率低；RSI回升区间,9.59,-3.5211,2274224.478,,,,,,,,,,1.8550177926133686,1.169210384510816,0.012671594508975703,0.07752808988764048,0.047752622157276055,9.94,0.10254539102501153,,,,,,,,,,,,,,,,10.0,PE空(亏损?),53.0,63664403119.23,-628119636.11,509979835.69,0.008010439283235174,1596890550.88,5934636331.49,17337800387.58,0.09210456431508686,0.3422946509259213,0.11891077803438277,1129659454.33,-627001119.57,2
002176.SZ,002176,江特电机,小金属,主板,True,3.0,20260302,53.0,20日震荡收敛；站上MA20；短均线多头；放量确认；波动率低；RSI回升区间,10.5,-3.6697,1287228.577,,,,,,,,,,1.6117258422560103,0.9444415009753004,0.15257958287596063,-0.020522388059701524,0.038968944360408334,11.3,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),53.0,2102873724.18,-319185064.06,89526649.07,0.0425734783979529,508875393.63,452143972.41,2913807951.0,0.17464273630503246,0.15517288030421741,0.04318306873313538,-120572057.05,-336704355.43,1
002171.SZ,002171,楚江新材,铜,主板,True,6.0,20260302,53.0,20日震荡收敛；站上MA20；短均线多头；缩量洗盘；波动率低；RSI回升区间,13.71,-0.2183,935417.365,,,,,,,,,,1.4872792835370283,0.5068709411277291,0.07867820613690002,-0.0767676767676767,0.03471803108336045,15.9,0.11881781106275713,,,,,,,,,,,,,,,,10.0,PE空(亏损?),53.0,53750764935.56,229855074.97,1149231681.3,0.021380750258675862,3079028116.25,4325469445.68,12769619668.84,0.24112136430839376,0.33873126669816694,0.3179169679139051,-657092073.12,287452134.25,1
002192.SZ,002192,融捷股份,小金属,主板,True,3.0,20260302,53.0,20日震荡收敛；站上MA20；短均线多头；缩量洗盘；波动率低；RSI回升区间,58.44,-2.0777,886394.692,,,,,,,,,,1.4789798943469261,0.7116882234719922,0.11187214611872132,-0.04618899951036404,0.0482310928146714,62.56,0.13304560997183532,,,,,,,,,,,,,,,,10.0,PE空(亏损?),53.0,561395473.25,215226396.08,14572083.2,0.02595689472813183,97733672.4,70735088.78,1941738492.29,0.050333076667155766,0.03642874107963848,-0.37612546019806004,450718935.08,201137738.38,0
601003.SH,601003,柳钢股份,普钢,主板,True,7.0,20260302,53.0,20日震荡收敛；站上MA20；短均线多头；放量确认；波动率低；RSI回升区间,5.67,-1.5625,228862.884,,,,,,,,,,1.5633185141046904,1.0203854330925752,0.13855421686746983,0.06981132075471708,0.037651216783243555,5.8,0.10254539102501153,,,,,,,,,,,,,,,,10.0,PE空(亏损?),53.0,70132260562.73,-432843533.76,1219867237.89,0.01739381032497714,666221376.29,6376791557.22,13709152739.33,0.0485968308149844,0.46514847988568325,-0.31695884647687955,2591153688.46,-602897061.48,0
000531.SZ,000531,穗恒运Ａ,火力发电,主板,True,5.0,20260302,53.0,20日震荡收敛；站上MA20；短均线多头；放量确认；波动率低；RSI回升区间,6.94,0.289,210095.789,,,,,,,,,,2.3049926456692935,0.8550560226500891,0.10333863275039756,-0.03878116343490301,0.02625968707260571,7.3,0.12299990342796496,,,,,,,,,,,,,,,,10.0,PE空(亏损?),53.0,4298782477.26,166629930.6,146098787.56,0.033986085207345,441957561.93,160457734.77,2332286827.44,0.18949537283761456,0.06879845689739801,-0.3013890727927788,760013345.69,196497019.85,0
