ts_code,name,chip_band,close,cost_5pct,cost_95pct,weight_avg,winner_rate,trend_tau,trend_pvalue,trend_change_rate,trade_date,stage,stage_name,stages,stage_names,stage1_quality_pass,close_vs_cost,stage1_chip_band_max,stage1_close_vs_cost_min,stage1_trend_change_rate_max
688116.SH,天奈科技,0.2398,43.04,41.4,52.8,47.54,8.03,-0.7513,0.0,-0.1875,20250321,1,底部吸筹,1,底部吸筹,1,0.9053,0.3,0.9,-0.08
300151.SZ,昌红科技,0.2187,15.64,15.2,18.8,16.46,8.06,-0.4421,0.0059,-0.2812,20250321,1,底部吸筹,1,底部吸筹,1,0.9502,0.3,0.9,-0.08
002929.SZ,润建股份,0.1396,58.6,57.9,66.6,62.32,8.07,-0.4421,0.0059,-0.506,20250321,1,底部吸筹,1,底部吸筹,1,0.9403,0.3,0.9,-0.08
688290.SH,景业智能,0.2393,58.03,55.2,70.2,62.67,8.08,-0.8105,0.0,-0.451,20250321,1,底部吸筹,1,底部吸筹,1,0.926,0.3,0.9,-0.08
002819.SZ,东方中科,0.1275,26.71,26.4,30.0,28.24,8.09,-0.8105,0.0,-0.5663,20250321,1,底部吸筹,1,底部吸筹,1,0.9458,0.3,0.9,-0.08
688230.SH,芯导科技,0.0947,46.31,45.0,49.5,47.53,8.14,-0.4274,0.0086,-0.1814,20250321,1,底部吸筹,1,底部吸筹,1,0.9743,0.3,0.9,-0.08
002077.SZ,大港股份,0.0792,14.7,14.6,15.8,15.15,8.15,-0.7521,0.0,-0.3426,20250321,1,底部吸筹,1,底部吸筹,1,0.9703,0.3,0.9,-0.08
002990.SZ,盛视科技,0.1641,29.27,28.5,33.6,31.08,8.16,-0.9158,0.0,-0.5245,20250321,1,底部吸筹,1,底部吸筹,1,0.9418,0.3,0.9,-0.08
600405.SH,动力源,0.1193,5.52,5.5,6.2,5.87,8.19,-0.4107,0.0122,-0.3191,20250321,1,底部吸筹,1,底部吸筹,1,0.9404,0.3,0.9,-0.08
300188.SZ,国投智能,0.1274,14.81,14.6,16.6,15.7,8.2,-0.8842,0.0,-0.4868,20250321,1,底部吸筹,1,底部吸筹,1,0.9433,0.3,0.9,-0.08
688710.SH,益诺思,0.1093,37.03,36.2,40.4,38.41,8.21,-0.9474,0.0,-0.4923,20250321,1,底部吸筹,1,底部吸筹,1,0.9641,0.3,0.9,-0.08
600280.SH,中央商场,0.1579,3.58,3.4,4.0,3.8,8.31,-0.8415,0.0,-0.4379,20250321,1,底部吸筹,1,底部吸筹,1,0.9421,0.3,0.9,-0.08
688210.SH,统联精密,0.1576,21.75,20.5,24.1,22.84,8.33,-0.6632,0.0,-0.1545,20250321,1,底部吸筹,1,底部吸筹,1,0.9523,0.3,0.9,-0.08
605289.SH,罗曼股份,0.1218,25.19,24.4,27.6,26.27,8.36,-0.8129,0.0,-0.2046,20250321,1,底部吸筹,1,底部吸筹,1,0.9589,0.3,0.9,-0.08
300037.SZ,新宙邦,0.1369,33.7,32.8,37.6,35.05,8.37,-0.5013,0.002,-0.5011,20250321,1,底部吸筹,1,底部吸筹,1,0.9615,0.3,0.9,-0.08
688627.SH,精智达,0.2139,70.8,69.2,85.6,76.68,8.42,-0.9368,0.0,-0.2304,20250321,1,底部吸筹,1,底部吸筹,1,0.9233,0.3,0.9,-0.08
002587.SZ,奥拓电子,0.063,6.21,6.1,6.5,6.35,8.44,-0.8819,0.0,-0.5598,20250321,1,底部吸筹,1,底部吸筹,1,0.978,0.3,0.9,-0.08
603258.SH,电魂网络,0.1401,23.41,23.1,26.6,24.99,8.54,-0.7799,0.0,-0.503,20250321,1,底部吸筹,1,底部吸筹,1,0.9368,0.3,0.9,-0.08
600570.SH,恒生电子,0.2146,29.31,28.0,34.8,31.68,8.56,-0.7053,0.0,-0.2736,20250321,1,底部吸筹,1,底部吸筹,1,0.9252,0.3,0.9,-0.08
300606.SZ,金太阳,0.1155,20.05,19.5,21.9,20.78,8.59,-0.4722,0.0038,-0.4742,20250321,1,底部吸筹,1,底部吸筹,1,0.9649,0.3,0.9,-0.08
600588.SH,用友网络,0.2524,15.81,14.8,19.2,17.43,8.59,-0.8632,0.0,-0.4236,20250321,1,底部吸筹,1,底部吸筹,1,0.9071,0.3,0.9,-0.08
603383.SH,顶点软件,0.1558,36.88,36.0,42.0,38.52,8.65,-0.6526,0.0,-0.2612,20250321,1,底部吸筹,1,底部吸筹,1,0.9574,0.3,0.9,-0.08
002983.SZ,芯瑞达,0.1573,18.52,17.8,20.8,19.07,8.66,-0.5503,0.0007,-0.2461,20250321,1,底部吸筹,1,底部吸筹,1,0.9712,0.3,0.9,-0.08
000739.SZ,普洛药业,0.1812,15.07,14.0,16.8,15.45,8.66,-0.7335,0.0,-0.2252,20250321,1,底部吸筹,1,底部吸筹,1,0.9754,0.3,0.9,-0.08
300278.SZ,华昌达,0.1431,6.75,6.6,7.6,6.99,8.73,-0.504,0.002,-0.3786,20250321,1,底部吸筹,1,底部吸筹,1,0.9657,0.3,0.9,-0.08
688601.SH,力芯微,0.1442,42.5,40.0,46.4,44.38,8.73,-0.7873,0.0,-0.1661,20250321,1,底部吸筹,1,底部吸筹,1,0.9576,0.3,0.9,-0.08
603936.SH,博敏电子,0.1036,8.4,8.1,9.0,8.69,8.75,-0.7873,0.0,-0.5288,20250321,1,底部吸筹,1,底部吸筹,1,0.9666,0.3,0.9,-0.08
003026.SZ,中晶科技,0.0886,30.27,30.1,32.9,31.61,8.76,-0.6773,0.0,-0.4922,20250321,1,底部吸筹,1,底部吸筹,1,0.9576,0.3,0.9,-0.08
603711.SH,香飘飘,0.2031,14.05,13.8,16.8,14.77,8.79,-0.5397,0.0009,-0.1497,20250321,1,底部吸筹,1,底部吸筹,1,0.9513,0.3,0.9,-0.08
920806.BJ,云星宇,0.2515,15.36,13.7,17.9,16.7,8.84,-0.5474,0.0005,-0.087,20250321,1,底部吸筹,1,底部吸筹,1,0.9198,0.3,0.9,-0.08
603018.SH,华设集团,0.126,8.49,8.2,9.3,8.73,8.9,-0.7274,0.0,-0.3015,20250321,1,底部吸筹,1,底部吸筹,1,0.9725,0.3,0.9,-0.08
001356.SZ,富岭股份,0.0358,13.81,13.7,14.2,13.95,8.91,-0.4362,0.0077,-0.3732,20250321,1,底部吸筹,1,底部吸筹,1,0.99,0.3,0.9,-0.08
300796.SZ,贝斯美,0.1242,10.06,10.0,11.3,10.47,8.91,-0.583,0.0005,-0.1821,20250321,1,底部吸筹,1,底部吸筹,1,0.9608,0.3,0.9,-0.08
002842.SZ,翔鹭钨业,0.1575,7.11,7.0,8.2,7.62,8.92,-0.7263,0.0,-0.315,20250321,1,底部吸筹,1,底部吸筹,1,0.9331,0.3,0.9,-0.08
301169.SZ,零点有数,0.2117,39.77,36.3,45.3,42.52,8.92,-0.8496,0.0,-0.1867,20250321,1,底部吸筹,1,底部吸筹,1,0.9353,0.3,0.9,-0.08
002855.SZ,捷荣技术,0.24,19.4,18.5,23.5,20.83,8.92,-0.4,0.0135,-0.3768,20250321,1,底部吸筹,1,底部吸筹,1,0.9313,0.3,0.9,-0.08
002910.SZ,庄园牧场,0.1255,9.15,9.0,10.2,9.56,8.94,-0.5895,0.0001,-0.6099,20250321,1,底部吸筹,1,底部吸筹,1,0.9571,0.3,0.9,-0.08
688500.SH,慧辰股份,0.1519,29.9,29.4,34.2,31.61,8.97,-0.7158,0.0,-0.5383,20250321,1,底部吸筹,1,底部吸筹,1,0.9459,0.3,0.9,-0.08
301239.SZ,普瑞眼科,0.208,45.74,44.0,54.4,50.0,8.99,-0.4526,0.0047,-0.1336,20250321,1,底部吸筹,1,底部吸筹,1,0.9148,0.3,0.9,-0.08
600868.SH,梅雁吉祥,0.0974,3.0,2.9,3.2,3.08,9.1,-0.8187,0.0,-0.5798,20250321,1,底部吸筹,1,底部吸筹,1,0.974,0.3,0.9,-0.08
000829.SZ,天音控股,0.197,11.25,11.0,13.4,12.18,9.1,-0.6171,0.0002,-0.3073,20250321,1,底部吸筹,1,底部吸筹,1,0.9236,0.3,0.9,-0.08
300002.SZ,神州泰岳,0.0983,13.72,13.6,15.0,14.24,9.13,-0.8677,0.0,-0.5573,20250321,1,底部吸筹,1,底部吸筹,1,0.9635,0.3,0.9,-0.08
688088.SH,虹软科技,0.2927,46.92,40.6,55.3,50.22,9.15,-0.7441,0.0,-0.1093,20250321,1,底部吸筹,1,底部吸筹,1,0.9343,0.3,0.9,-0.08
300976.SZ,达瑞电子,0.0847,67.25,46.8,51.0,49.56,9.16,-0.8011,0.0,-0.3671,20250321,1,底部吸筹,1,底部吸筹,1,1.3569,0.3,0.9,-0.08
300729.SZ,乐歌股份,0.122,15.8,15.2,17.2,16.4,9.17,-0.6776,0.0,-0.2848,20250321,1,底部吸筹,1,底部吸筹,1,0.9634,0.3,0.9,-0.08
300276.SZ,三丰智能,0.0927,13.37,13.3,14.6,14.02,9.35,-0.4316,0.0073,-0.2582,20250321,1,底部吸筹,1,底部吸筹,1,0.9536,0.3,0.9,-0.08
300915.SZ,海融科技,0.0933,34.8,24.4,26.8,25.71,9.36,-0.5579,0.0004,-0.6224,20250321,1,底部吸筹,1,底部吸筹,1,1.3536,0.3,0.9,-0.08
603888.SH,新华网,0.1593,23.36,17.1,20.1,18.83,9.38,-0.6596,0.0,-0.2891,20250321,1,底部吸筹,1,底部吸筹,1,1.2406,0.3,0.9,-0.08
300079.SZ,数码视讯,0.151,5.67,5.6,6.5,5.96,9.4,-0.6204,0.0002,-0.2787,20250321,1,底部吸筹,1,底部吸筹,1,0.9513,0.3,0.9,-0.08
605186.SH,健麾信息,0.1566,21.78,20.8,24.4,22.99,9.41,-0.7873,0.0,-0.3982,20250321,1,底部吸筹,1,底部吸筹,1,0.9474,0.3,0.9,-0.08
300557.SZ,理工光科,0.252,34.45,24.0,31.0,27.78,9.41,-0.7124,0.0,-0.2592,20250321,1,底部吸筹,1,底部吸筹,1,1.2401,0.3,0.9,-0.08
301369.SZ,联动科技,0.0799,55.11,54.0,58.5,56.33,9.43,-0.7579,0.0,-0.3732,20250321,1,底部吸筹,1,底部吸筹,1,0.9783,0.3,0.9,-0.08
300429.SZ,强力新材,0.1239,12.21,12.2,13.8,12.91,9.47,-0.709,0.0,-0.3586,20250321,1,底部吸筹,1,底部吸筹,1,0.9458,0.3,0.9,-0.08
603950.SH,长源东谷,0.1853,24.44,23.4,28.2,25.91,9.49,-0.9158,0.0,-0.3584,20250321,1,底部吸筹,1,底部吸筹,1,0.9433,0.3,0.9,-0.08
300579.SZ,数字认证,0.1554,29.33,27.6,32.4,30.89,9.5,-0.8572,0.0,-0.2685,20250321,1,底部吸筹,1,底部吸筹,1,0.9495,0.3,0.9,-0.08
600326.SH,西藏天路,0.1576,6.63,6.2,7.3,6.98,9.5,-0.9227,0.0,-0.1902,20250321,1,底部吸筹,1,底部吸筹,1,0.9499,0.3,0.9,-0.08
600657.SH,信达地产,0.2754,4.39,4.2,5.5,4.72,9.58,-0.4223,0.0117,-0.1297,20250321,1,底部吸筹,1,底部吸筹,1,0.9301,0.3,0.9,-0.08
688362.SH,甬矽电子,0.1647,30.08,29.8,35.0,31.57,9.59,-0.8285,0.0,-0.2007,20250321,1,底部吸筹,1,底部吸筹,1,0.9528,0.3,0.9,-0.08
300088.SZ,长信科技,0.1059,6.46,6.2,6.9,6.61,9.61,-0.7738,0.0,-0.422,20250321,1,底部吸筹,1,底部吸筹,1,0.9773,0.3,0.9,-0.08
603882.SH,金域医学,0.209,33.09,31.5,39.0,35.88,9.66,-0.7546,0.0,-0.5127,20250321,1,底部吸筹,1,底部吸筹,1,0.9222,0.3,0.9,-0.08
300559.SZ,佳发教育,0.174,12.49,12.1,14.4,13.22,9.69,-0.9657,0.0,-0.4674,20250321,1,底部吸筹,1,底部吸筹,1,0.9448,0.3,0.9,-0.08
603927.SH,中科软,0.1921,22.0,20.0,24.4,22.91,9.71,-0.6738,0.0,-0.1708,20250321,1,底部吸筹,1,底部吸筹,1,0.9603,0.3,0.9,-0.08
300637.SZ,扬帆新材,0.1186,9.71,9.6,10.8,10.12,9.77,-0.6385,0.0001,-0.4208,20250321,1,底部吸筹,1,底部吸筹,1,0.9595,0.3,0.9,-0.08
600100.SH,同方股份,0.2069,8.16,7.8,9.6,8.7,9.78,-0.7863,0.0,-0.4044,20250321,1,底部吸筹,1,底部吸筹,1,0.9379,0.3,0.9,-0.08
600172.SH,黄河旋风,0.1111,4.38,4.2,4.7,4.5,9.81,-0.5417,0.001,-0.3016,20250321,1,底部吸筹,1,底部吸筹,1,0.9733,0.3,0.9,-0.08
300755.SZ,华致酒行,0.1547,17.01,16.4,19.2,18.1,9.84,-0.6418,0.0001,-0.2222,20250321,1,底部吸筹,1,底部吸筹,1,0.9398,0.3,0.9,-0.08
002236.SZ,大华股份,0.1325,17.85,16.8,19.2,18.12,9.86,-0.4697,0.0039,-0.2923,20250321,1,底部吸筹,1,底部吸筹,1,0.9851,0.3,0.9,-0.08
301302.SZ,华如科技,0.0923,24.93,24.8,27.2,26.0,9.9,-0.6842,0.0,-0.4132,20250321,1,底部吸筹,1,底部吸筹,1,0.9588,0.3,0.9,-0.08
300149.SZ,睿智医药,0.1773,6.37,6.0,7.2,6.77,9.91,-0.6056,0.0003,-0.3947,20250321,1,底部吸筹,1,底部吸筹,1,0.9409,0.3,0.9,-0.08
300369.SZ,绿盟科技,0.2361,7.85,6.8,8.8,8.47,9.95,-0.4552,0.0065,-0.2908,20250321,1,底部吸筹,1,底部吸筹,1,0.9268,0.3,0.9,-0.08
000810.SZ,创维数字,0.1412,13.58,13.4,15.4,14.16,9.97,-0.5878,0.0004,-0.3529,20250321,1,底部吸筹,1,底部吸筹,1,0.959,0.3,0.9,-0.08
300618.SZ,寒锐钴业,0.0996,38.42,37.6,41.6,40.18,10.0,-0.7579,0.0,-0.4483,20250321,1,底部吸筹,1,底部吸筹,1,0.9562,0.3,0.9,-0.08
301360.SZ,荣旗科技,0.0577,54.42,53.6,56.8,55.47,10.08,-0.5185,0.0015,-0.4331,20250321,1,底部吸筹,1,底部吸筹,1,0.9811,0.3,0.9,-0.08
603004.SH,鼎龙科技,0.0609,22.46,22.2,23.6,22.99,10.1,-0.4127,0.0113,-0.3229,20250321,1,底部吸筹,1,底部吸筹,1,0.9769,0.3,0.9,-0.08
002747.SZ,埃斯顿,0.1168,23.16,22.8,25.6,23.98,10.16,-0.7124,0.0,-0.493,20250321,1,底部吸筹,1,底部吸筹,1,0.9658,0.3,0.9,-0.08
300672.SZ,国科微,0.1664,72.62,70.8,84.0,79.35,10.18,-0.8947,0.0,-0.4123,20250321,1,底部吸筹,1,底部吸筹,1,0.9152,0.3,0.9,-0.08
300592.SZ,华凯易佰,0.1527,12.58,12.4,14.4,13.1,10.21,-0.5646,0.0005,-0.2579,20250321,1,底部吸筹,1,底部吸筹,1,0.9603,0.3,0.9,-0.08
002063.SZ,远光软件,0.0878,6.55,6.5,7.1,6.83,10.24,-0.9385,0.0,-0.6527,20250321,1,底部吸筹,1,底部吸筹,1,0.959,0.3,0.9,-0.08
605208.SH,永茂泰,0.1308,15.35,15.0,17.1,16.05,10.27,-0.4526,0.0047,-0.4119,20250321,1,底部吸筹,1,底部吸筹,1,0.9564,0.3,0.9,-0.08
300345.SZ,华民股份,0.2891,5.47,5.3,7.0,5.88,10.27,-0.5387,0.001,-0.1283,20250321,1,底部吸筹,1,底部吸筹,1,0.9303,0.3,0.9,-0.08
300083.SZ,创世纪,0.0988,9.71,9.7,10.7,10.12,10.33,-0.5474,0.0005,-0.6212,20250321,1,底部吸筹,1,底部吸筹,1,0.9595,0.3,0.9,-0.08
603650.SH,彤程新材,0.1411,32.39,31.8,36.6,34.01,10.36,-0.5814,0.0004,-0.2678,20250321,1,底部吸筹,1,底部吸筹,1,0.9524,0.3,0.9,-0.08
688711.SH,宏微科技,0.2144,17.17,16.4,20.4,18.66,10.36,-0.4476,0.0067,-0.2308,20250321,1,底部吸筹,1,底部吸筹,1,0.9202,0.3,0.9,-0.08
300503.SZ,昊志机电,0.0959,27.17,26.7,29.4,28.16,10.38,-0.7579,0.0,-0.5966,20250321,1,底部吸筹,1,底部吸筹,1,0.9648,0.3,0.9,-0.08
688218.SH,江苏北人,0.0959,24.55,23.8,26.2,25.02,10.38,-0.6702,0.0,-0.3694,20250321,1,底部吸筹,1,底部吸筹,1,0.9812,0.3,0.9,-0.08
002079.SZ,苏州固锝,0.1124,10.27,10.1,11.3,10.68,10.42,-0.9543,0.0,-0.4067,20250321,1,底部吸筹,1,底部吸筹,1,0.9616,0.3,0.9,-0.08
600850.SH,电科数字,0.2106,25.13,23.5,29.0,26.12,10.43,-0.6913,0.0,-0.3576,20250321,1,底部吸筹,1,底部吸筹,1,0.9621,0.3,0.9,-0.08
301185.SZ,鸥玛软件,0.1385,18.49,17.0,19.6,18.77,10.44,-0.9072,0.0,-0.3517,20250321,1,底部吸筹,1,底部吸筹,1,0.9851,0.3,0.9,-0.08
000985.SZ,大庆华科,0.2321,17.93,17.2,21.6,18.96,10.44,-0.3579,0.0283,-0.1024,20250321,1,底部吸筹,1,底部吸筹,1,0.9457,0.3,0.9,-0.08
688518.SH,联赢激光,0.1618,16.35,15.6,18.4,17.3,10.46,-0.9158,0.0,-0.5133,20250321,1,底部吸筹,1,底部吸筹,1,0.9451,0.3,0.9,-0.08
603305.SH,旭升集团,0.2495,14.53,14.1,18.0,15.63,10.47,-0.3684,0.0237,-0.1366,20250321,1,底部吸筹,1,底部吸筹,1,0.9296,0.3,0.9,-0.08
002436.SZ,兴森科技,0.1248,13.04,12.8,14.5,13.62,10.48,-0.8526,0.0,-0.5019,20250321,1,底部吸筹,1,底部吸筹,1,0.9574,0.3,0.9,-0.08
688448.SH,磁谷科技,0.1255,30.7,29.2,33.2,31.86,10.49,-0.8918,0.0,-0.3658,20250321,1,底部吸筹,1,底部吸筹,1,0.9636,0.3,0.9,-0.08
300530.SZ,领湃科技,0.2099,26.15,25.6,31.6,28.58,10.5,-0.8526,0.0,-0.5313,20250321,1,底部吸筹,1,底部吸筹,1,0.915,0.3,0.9,-0.08
600693.SH,东百集团,0.1574,6.63,6.5,7.6,6.99,10.58,-0.4737,0.003,-0.3968,20250321,1,底部吸筹,1,底部吸筹,1,0.9485,0.3,0.9,-0.08
002849.SZ,威星智能,0.1413,16.4,15.8,18.2,16.99,10.59,-0.7937,0.0,-0.4198,20250321,1,底部吸筹,1,底部吸筹,1,0.9653,0.3,0.9,-0.08
603779.SH,威龙股份,0.1074,8.06,7.8,8.7,8.38,10.6,-0.455,0.0052,-0.3055,20250321,1,底部吸筹,1,底部吸筹,1,0.9618,0.3,0.9,-0.08
300916.SZ,朗特智能,0.1003,31.66,30.0,33.2,31.92,10.61,-0.9024,0.0,-0.2261,20250321,1,底部吸筹,1,底部吸筹,1,0.9919,0.3,0.9,-0.08
605378.SH,野马电池,0.147,24.73,17.0,19.7,18.37,10.67,-0.7652,0.0,-0.3337,20250321,1,底部吸筹,1,底部吸筹,1,1.3462,0.3,0.9,-0.08
920122.BJ,中纺标,0.1059,49.13,49.7,55.3,52.87,10.68,-0.6842,0.0,-0.3573,20250321,1,底部吸筹,1,底部吸筹,1,0.9293,0.3,0.9,-0.08
603906.SH,龙蟠科技,0.1623,11.35,11.2,13.2,12.32,10.75,-0.5013,0.002,-0.216,20250321,1,底部吸筹,1,底部吸筹,1,0.9213,0.3,0.9,-0.08
300162.SZ,雷曼光电,0.1061,7.34,7.2,8.0,7.54,10.91,-0.7678,0.0,-0.4452,20250321,1,底部吸筹,1,底部吸筹,1,0.9735,0.3,0.9,-0.08
300456.SZ,赛微电子,0.1297,17.69,16.8,19.2,18.5,10.99,-0.8724,0.0,-0.3105,20250321,1,底部吸筹,1,底部吸筹,1,0.9562,0.3,0.9,-0.08
300145.SZ,南方泵业,0.1351,4.28,4.1,4.7,4.44,11.11,-0.8285,0.0,-0.3994,20250321,1,底部吸筹,1,底部吸筹,1,0.964,0.3,0.9,-0.08
301520.SZ,万邦医药,0.0674,40.6,40.4,43.2,41.56,11.24,-0.8737,0.0,-0.5358,20250321,1,底部吸筹,1,底部吸筹,1,0.9769,0.3,0.9,-0.08
002756.SZ,永兴材料,0.2458,34.77,33.0,41.8,35.8,11.24,-0.4,0.0135,-0.2364,20250321,1,底部吸筹,1,底部吸筹,1,0.9712,0.3,0.9,-0.08
300274.SZ,阳光电源,0.1732,67.6,64.6,76.5,68.69,11.28,-0.6421,0.0,-0.3957,20250321,1,底部吸筹,1,底部吸筹,1,0.9841,0.3,0.9,-0.08
603307.SH,扬州金泉,0.043,35.35,34.0,35.5,34.86,11.37,-0.5241,0.0014,-0.5033,20250321,1,底部吸筹,1,底部吸筹,1,1.0141,0.3,0.9,-0.08
600481.SH,双良节能,0.1336,5.64,5.5,6.3,5.99,11.38,-0.7362,0.0,-0.2727,20250321,1,底部吸筹,1,底部吸筹,1,0.9416,0.3,0.9,-0.08
300894.SZ,火星人,0.0972,15.58,15.2,16.8,16.46,11.46,-0.6984,0.0,-0.3819,20250321,1,底部吸筹,1,底部吸筹,1,0.9465,0.3,0.9,-0.08
688150.SH,莱特光电,0.1149,20.23,19.8,22.2,20.88,11.46,-0.5532,0.0007,-0.28,20250321,1,底部吸筹,1,底部吸筹,1,0.9689,0.3,0.9,-0.08
688685.SH,迈信林,0.1821,58.39,57.2,68.4,61.51,11.48,-0.582,0.0004,-0.3195,20250321,1,底部吸筹,1,底部吸筹,1,0.9493,0.3,0.9,-0.08
688609.SH,九联科技,0.1408,10.88,10.4,12.0,11.36,11.5,-0.886,0.0,-0.3462,20250321,1,底部吸筹,1,底部吸筹,1,0.9577,0.3,0.9,-0.08
300118.SZ,东方日升,0.2349,11.4,11.0,13.8,11.92,11.5,-0.6632,0.0,-0.2066,20250321,1,底部吸筹,1,底部吸筹,1,0.9564,0.3,0.9,-0.08
688027.SH,国盾量子,0.1472,272.93,260.4,302.4,285.38,11.51,-0.7895,0.0,-0.2936,20250321,1,底部吸筹,1,底部吸筹,1,0.9564,0.3,0.9,-0.08
301587.SZ,中瑞股份,0.0872,24.91,24.2,26.4,25.24,11.52,-0.4211,0.0091,-0.1313,20250321,1,底部吸筹,1,底部吸筹,1,0.9869,0.3,0.9,-0.08
300547.SZ,川环科技,0.1349,37.21,36.6,41.8,38.56,11.53,-0.6526,0.0,-0.5029,20250321,1,底部吸筹,1,底部吸筹,1,0.965,0.3,0.9,-0.08
002090.SZ,金智科技,0.0802,9.85,9.4,10.2,9.97,11.55,-0.9681,0.0,-0.3668,20250321,1,底部吸筹,1,底部吸筹,1,0.988,0.3,0.9,-0.08
002176.SZ,江特电机,0.1932,7.8,7.2,8.8,8.28,11.55,-0.7138,0.0,-0.2435,20250321,1,底部吸筹,1,底部吸筹,1,0.942,0.3,0.9,-0.08
688258.SH,卓易信息,0.1725,42.68,41.6,49.6,46.39,11.58,-0.8179,0.0,-0.4197,20250321,1,底部吸筹,1,底部吸筹,1,0.92,0.3,0.9,-0.08
603297.SH,永新光学,0.1885,93.39,89.1,107.8,99.21,11.58,-0.6737,0.0,-0.2239,20250321,1,底部吸筹,1,底部吸筹,1,0.9413,0.3,0.9,-0.08
301070.SZ,开勒股份,0.1872,52.91,37.6,45.0,39.53,11.59,-0.4947,0.0018,-0.1947,20250321,1,底部吸筹,1,底部吸筹,1,1.3385,0.3,0.9,-0.08
000815.SZ,美利云,0.1523,15.2,14.8,17.2,15.76,11.73,-0.4842,0.0024,-0.2494,20250321,1,底部吸筹,1,底部吸筹,1,0.9645,0.3,0.9,-0.08
300354.SZ,东华测试,0.1143,47.2,46.0,51.6,49.01,11.76,-0.8947,0.0,-0.4872,20250321,1,底部吸筹,1,底部吸筹,1,0.9631,0.3,0.9,-0.08
600990.SH,四创电子,0.2138,21.46,19.2,24.0,22.45,11.76,-0.348,0.0363,-0.1406,20250321,1,底部吸筹,1,底部吸筹,1,0.9559,0.3,0.9,-0.08
688605.SH,先锋精科,0.0647,72.5,72.0,76.8,74.22,11.85,-0.6105,0.0001,-0.1617,20250321,1,底部吸筹,1,底部吸筹,1,0.9768,0.3,0.9,-0.08
600353.SH,旭光电子,0.1585,7.86,7.4,8.7,8.2,11.86,-0.842,0.0,-0.2093,20250321,1,底部吸筹,1,底部吸筹,1,0.9585,0.3,0.9,-0.08
300568.SZ,星源材质,0.1049,10.96,10.6,11.8,11.44,11.89,-0.8148,0.0,-0.5262,20250321,1,底部吸筹,1,底部吸筹,1,0.958,0.3,0.9,-0.08
301459.SZ,丰茂股份,0.0828,58.5,44.4,48.2,45.89,11.93,-0.4316,0.0073,-0.2313,20250321,1,底部吸筹,1,底部吸筹,1,1.2748,0.3,0.9,-0.08
301135.SZ,瑞德智能,0.1053,27.77,26.8,29.8,28.49,11.95,-0.4737,0.003,-0.3895,20250321,1,底部吸筹,1,底部吸筹,1,0.9747,0.3,0.9,-0.08
300174.SZ,元力股份,0.1285,16.05,15.0,17.1,16.34,11.95,-0.7693,0.0,-0.247,20250321,1,底部吸筹,1,底部吸筹,1,0.9823,0.3,0.9,-0.08
300279.SZ,和晶科技,0.1427,6.8,6.4,7.4,7.01,12.0,-0.9761,0.0,-0.4187,20250321,1,底部吸筹,1,底部吸筹,1,0.97,0.3,0.9,-0.08
601929.SH,吉视传媒,0.1429,1.98,1.9,2.2,2.1,12.0,-0.7907,0.0,-0.5,20250321,1,底部吸筹,1,底部吸筹,1,0.9429,0.3,0.9,-0.08
603682.SH,锦和商管,0.1479,5.44,5.1,5.9,5.41,12.01,-0.4486,0.0058,-0.2311,20250321,1,底部吸筹,1,底部吸筹,1,1.0055,0.3,0.9,-0.08
002189.SZ,中光学,0.1712,20.2,18.8,22.4,21.03,12.07,-0.8918,0.0,-0.2628,20250321,1,底部吸筹,1,底部吸筹,1,0.9605,0.3,0.9,-0.08
300203.SZ,聚光科技,0.1586,16.93,16.0,18.8,17.66,12.15,-0.7979,0.0,-0.3032,20250321,1,底部吸筹,1,底部吸筹,1,0.9587,0.3,0.9,-0.08
300666.SZ,江丰电子,0.1307,70.2,68.4,78.0,73.43,12.18,-0.6316,0.0,-0.0874,20250321,1,底部吸筹,1,底部吸筹,1,0.956,0.3,0.9,-0.08
603197.SH,保隆科技,0.2472,44.48,39.6,51.0,46.12,12.18,-0.8211,0.0,-0.23,20250321,1,底部吸筹,1,底部吸筹,1,0.9644,0.3,0.9,-0.08
300660.SZ,江苏雷利,0.1622,59.44,42.0,49.2,44.39,12.19,-0.6842,0.0,-0.5593,20250321,1,底部吸筹,1,底部吸筹,1,1.339,0.3,0.9,-0.08
688559.SH,海目星,0.1813,33.3,31.5,37.8,34.75,12.2,-0.6526,0.0,-0.4197,20250321,1,底部吸筹,1,底部吸筹,1,0.9583,0.3,0.9,-0.08
002030.SZ,达安基因,0.1849,6.16,5.6,6.8,6.49,12.22,-0.5333,0.0017,-0.2523,20250321,1,底部吸筹,1,底部吸筹,1,0.9492,0.3,0.9,-0.08
002486.SZ,嘉麟杰,0.1747,2.16,2.1,2.5,2.29,12.24,-0.3593,0.0291,-0.4716,20250321,1,底部吸筹,1,底部吸筹,1,0.9432,0.3,0.9,-0.08
688719.SH,爱科赛博,0.2144,31.48,28.2,35.2,32.65,12.24,-0.9474,0.0,-0.2697,20250321,1,底部吸筹,1,底部吸筹,1,0.9642,0.3,0.9,-0.08
300730.SZ,科创信息,0.0821,14.18,14.0,15.2,14.62,12.25,-0.8,0.0,-0.5558,20250321,1,底部吸筹,1,底部吸筹,1,0.9699,0.3,0.9,-0.08
603283.SH,赛腾股份,0.1067,61.19,42.4,47.2,44.98,12.27,-0.5609,0.0006,-0.0878,20250321,1,底部吸筹,1,底部吸筹,1,1.3604,0.3,0.9,-0.08
