ts_code,name,chip_band,close,cost_5pct,cost_95pct,weight_avg,winner_rate,trend_tau,trend_pvalue,trend_change_rate,trade_date,stage,stage_name,stages,stage_names,stage1_quality_pass,close_vs_cost,stage1_chip_band_max,stage1_close_vs_cost_min,stage1_trend_change_rate_max
300560.SZ,中富通,0.0825,14.16,13.8,15.0,14.55,20.29,-0.7947,0.0,-0.4431,20250321,2,低位蓄势,2,低位蓄势,,,,,
300992.SZ,泰福泵业,0.1236,23.56,22.6,25.6,24.28,20.32,-0.9602,0.0,-0.4426,20250321,2,低位蓄势,2,低位蓄势,,,,,
002241.SZ,歌尔股份,0.1304,26.99,25.8,29.4,27.61,20.34,-0.4591,0.0047,-0.3309,20250321,2,低位蓄势,2,低位蓄势,,,,,
688238.SH,和元生物,0.2518,5.39,4.6,6.0,5.56,20.37,-0.9244,0.0,-0.1407,20250321,2,低位蓄势,2,低位蓄势,,,,,
688428.SH,诺诚健华-U,0.3815,17.08,12.2,18.7,17.04,20.37,-0.3684,0.0237,0.3807,20250321,2,低位蓄势,2,低位蓄势,,,,,
688489.SH,三未信安,0.1846,36.96,34.4,41.6,39.01,20.48,-0.8161,0.0,-0.2642,20250321,2,低位蓄势,2,低位蓄势,,,,,
688589.SH,力合微,0.1701,27.9,21.0,25.0,23.51,20.5,-0.3579,0.0283,-0.1493,20250321,2,低位蓄势,2,低位蓄势,,,,,
300303.SZ,聚飞光电,0.0863,7.02,6.6,7.2,6.95,20.52,-0.8819,0.0,-0.3468,20250321,2,低位蓄势,2,低位蓄势,,,,,
301362.SZ,民爆光电,0.1199,39.5,36.2,40.8,38.37,20.52,-0.9789,0.0,-0.3988,20250321,2,低位蓄势,2,低位蓄势,,,,,
688592.SH,司南导航,0.1263,40.29,29.2,33.2,31.67,20.53,-0.836,0.0,-0.1861,20250321,2,低位蓄势,2,低位蓄势,,,,,
000785.SZ,居然智家,0.2179,4.43,4.1,5.1,4.59,20.53,-0.9227,0.0,-0.5098,20250321,2,低位蓄势,2,低位蓄势,,,,,
300306.SZ,远方信息,0.123,13.22,12.4,14.0,13.01,20.55,-0.8086,0.0,-0.5265,20250321,2,低位蓄势,2,低位蓄势,,,,,
301589.SZ,诺瓦星云,0.0818,168.71,163.0,177.0,171.25,20.56,-0.7905,0.0,-0.2657,20250321,2,低位蓄势,2,低位蓄势,,,,,
002813.SZ,路畅科技,0.2017,23.79,22.4,27.3,24.29,20.57,-0.8976,0.0,-0.227,20250321,2,低位蓄势,2,低位蓄势,,,,,
002421.SZ,达实智能,0.1222,3.93,3.8,4.3,4.09,20.63,-0.6164,0.0002,-0.4071,20250321,2,低位蓄势,2,低位蓄势,,,,,
600776.SH,东方通信,0.2367,11.54,10.4,13.2,11.83,20.63,-0.6749,0.0001,-0.1294,20250321,2,低位蓄势,2,低位蓄势,,,,,
002827.SZ,高争民爆,0.1593,25.35,24.0,28.2,26.37,20.65,-0.695,0.0,-0.4683,20250321,2,低位蓄势,2,低位蓄势,,,,,
300290.SZ,荣科科技,0.1602,18.9,18.4,21.6,19.98,20.7,-0.3895,0.0164,-0.2019,20250321,2,低位蓄势,2,低位蓄势,,,,,
300497.SZ,富祥药业,0.4338,8.07,7.8,11.6,8.76,20.7,-0.3641,0.0251,-0.0684,20250321,2,低位蓄势,2,低位蓄势,,,,,
600057.SH,厦门象屿,0.1695,5.93,5.5,6.5,5.9,20.76,-0.6306,0.0002,-0.2809,20250321,2,低位蓄势,2,低位蓄势,,,,,
301029.SZ,怡合达,0.1988,26.95,24.8,30.4,28.17,20.76,-0.8391,0.0,-0.2584,20250321,2,低位蓄势,2,低位蓄势,,,,,
300390.SZ,天华新能,0.174,22.62,21.6,25.6,22.99,20.78,-0.5079,0.0018,-0.3747,20250321,2,低位蓄势,2,低位蓄势,,,,,
300693.SZ,盛弘股份,0.2185,37.49,33.6,42.0,38.44,20.81,-0.5789,0.0002,-0.306,20250321,2,低位蓄势,2,低位蓄势,,,,,
688315.SH,诺禾致源,0.4662,15.46,11.6,19.6,17.16,20.81,-0.7895,0.0,-0.2452,20250321,2,低位蓄势,2,低位蓄势,,,,,
600877.SH,电科芯片,0.2169,12.85,12.4,15.3,13.37,20.86,-0.4534,0.0057,-0.0809,20250321,2,低位蓄势,2,低位蓄势,,,,,
688652.SH,京仪装备,0.2605,60.55,54.4,71.0,63.72,20.86,-0.7895,0.0,-0.0278,20250321,2,低位蓄势,2,低位蓄势,,,,,
920039.BJ,国义招标,0.35,9.18,7.8,11.3,10.0,21.0,-0.7374,0.0,-0.1492,20250321,2,低位蓄势,2,低位蓄势,,,,,
603696.SH,安记食品,0.1159,8.44,8.0,9.0,8.63,21.01,-0.9469,0.0,-0.6239,20250321,2,低位蓄势,2,低位蓄势,,,,,
002797.SZ,第一创业,0.0763,7.72,7.6,8.2,7.86,21.05,-0.5965,0.0005,-0.5665,20250321,2,低位蓄势,2,低位蓄势,,,,,
600192.SH,长城电工,0.2534,6.56,5.6,7.3,6.71,21.18,-0.9056,0.0,-0.1316,20250321,2,低位蓄势,2,低位蓄势,,,,,
301049.SZ,超越科技,0.1775,24.01,22.6,27.0,24.79,21.21,-0.9284,0.0,-0.3448,20250321,2,低位蓄势,2,低位蓄势,,,,,
688479.SH,友车科技,0.1691,19.21,16.6,19.8,18.92,21.36,-0.9548,0.0,-0.3168,20250321,2,低位蓄势,2,低位蓄势,,,,,
600586.SH,金晶科技,0.1923,5.5,5.1,6.2,5.72,21.37,-0.9027,0.0,-0.2184,20250321,2,低位蓄势,2,低位蓄势,,,,,
603876.SH,鼎胜新材,0.1582,9.23,8.4,9.9,9.48,21.38,-0.8066,0.0,-0.3902,20250321,2,低位蓄势,2,低位蓄势,,,,,
688602.SH,康鹏科技,0.2507,6.83,6.5,8.3,7.18,21.45,-0.6418,0.0001,-0.1659,20250321,2,低位蓄势,2,低位蓄势,,,,,
002590.SZ,万安科技,0.1302,13.83,12.6,14.4,13.83,21.46,-0.8966,0.0,-0.4291,20250321,2,低位蓄势,2,低位蓄势,,,,,
603399.SH,永杉锂业,0.1616,9.41,8.8,10.4,9.9,21.46,-0.8889,0.0,-0.4968,20250321,2,低位蓄势,2,低位蓄势,,,,,
688562.SH,航天软件,0.2119,16.56,14.4,18.0,16.99,21.49,-0.9575,0.0,-0.2331,20250321,2,低位蓄势,2,低位蓄势,,,,,
920729.BJ,永顺生物,0.2292,7.78,7.1,9.0,8.29,21.51,-0.4256,0.0093,-0.1629,20250321,2,低位蓄势,2,低位蓄势,,,,,
300900.SZ,广联航空,0.2229,22.72,20.8,26.0,23.33,21.53,-0.3767,0.021,0.1551,20250321,2,低位蓄势,2,低位蓄势,,,,,
000639.SZ,西王食品,0.1548,3.04,3.0,3.5,3.23,21.63,-0.8995,0.0,-0.6481,20250321,2,低位蓄势,2,低位蓄势,,,,,
300966.SZ,共同药业,0.1591,17.12,16.0,18.8,17.6,21.64,-0.8298,0.0,-0.3394,20250321,2,低位蓄势,2,低位蓄势,,,,,
301246.SZ,宏源药业,0.1683,13.91,13.0,15.4,14.26,21.66,-0.7025,0.0,-0.2045,20250321,2,低位蓄势,2,低位蓄势,,,,,
300757.SZ,罗博特科,0.1844,180.55,171.0,205.5,187.11,21.71,-0.8211,0.0,-0.2318,20250321,2,低位蓄势,2,低位蓄势,,,,,
002840.SZ,华统股份,0.1837,11.06,10.8,12.9,11.43,21.72,-0.8042,0.0,-0.3078,20250321,2,低位蓄势,2,低位蓄势,,,,,
605128.SH,上海沿浦,0.2397,41.5,24.4,31.2,28.37,21.81,-0.8435,0.0,-0.1605,20250321,2,低位蓄势,2,低位蓄势,,,,,
603823.SH,百合花,0.1494,10.01,9.1,10.6,10.04,21.82,-0.7274,0.0,-0.1572,20250321,2,低位蓄势,2,低位蓄势,,,,,
300884.SZ,狄耐克,0.1246,12.54,11.8,13.4,12.84,21.89,-0.8179,0.0,-0.3248,20250321,2,低位蓄势,2,低位蓄势,,,,,
601698.SH,中国卫通,0.4122,20.33,17.4,26.2,21.35,21.89,-0.7937,0.0,-0.1613,20250321,2,低位蓄势,2,低位蓄势,,,,,
000526.SZ,学大教育,0.2002,48.25,42.0,51.8,48.94,21.9,-1.0,0.0,-0.1409,20250321,2,低位蓄势,2,低位蓄势,,,,,
002524.SZ,光正眼科,0.1124,4.24,4.1,4.6,4.45,21.92,-0.7963,0.0,-0.588,20250321,2,低位蓄势,2,低位蓄势,,,,,
688109.SH,品茗科技,0.2117,28.27,24.0,30.0,28.34,21.93,-0.9469,0.0,-0.1652,20250321,2,低位蓄势,2,低位蓄势,,,,,
603179.SH,新泉股份,0.244,45.8,42.8,54.4,47.54,21.94,-0.7268,0.0,-0.2103,20250321,2,低位蓄势,2,低位蓄势,,,,,
688376.SH,美埃科技,0.1801,37.35,33.6,40.4,37.75,21.97,-0.8285,0.0,-0.209,20250321,2,低位蓄势,2,低位蓄势,,,,,
002576.SZ,通达动力,0.0947,16.87,16.0,17.6,16.9,22.1,-0.3325,0.0408,-0.2563,20250321,2,低位蓄势,2,低位蓄势,,,,,
300895.SZ,铜牛信息,0.1502,58.88,57.6,66.8,61.25,22.11,-0.5158,0.0011,-0.4177,20250321,2,低位蓄势,2,低位蓄势,,,,,
688739.SH,成大生物,0.1625,26.88,24.0,28.4,27.07,22.21,-0.3316,0.0435,-0.0925,20250321,2,低位蓄势,2,低位蓄势,,,,,
688248.SH,南网科技,0.1845,31.91,29.4,35.4,32.52,22.32,-0.9121,0.0,-0.0987,20250321,2,低位蓄势,2,低位蓄势,,,,,
002624.SZ,完美世界,0.248,10.99,9.6,12.4,11.29,22.34,-0.9545,0.0,-0.1896,20250321,2,低位蓄势,2,低位蓄势,,,,,
300285.SZ,国瓷材料,0.1652,18.48,16.8,20.0,19.37,22.37,-0.9974,0.0,-0.3612,20250321,2,低位蓄势,2,低位蓄势,,,,,
688302.SH,海创药业-U,0.3099,32.88,28.8,39.6,34.85,22.38,-0.9263,0.0,-0.171,20250321,2,低位蓄势,2,低位蓄势,,,,,
600714.SH,金瑞矿业,0.1753,11.8,10.5,12.6,11.98,22.43,-0.4339,0.0077,-0.3976,20250321,2,低位蓄势,2,低位蓄势,,,,,
300221.SZ,银禧科技,0.0974,8.12,7.8,8.6,8.21,22.44,-0.9206,0.0,-0.5566,20250321,2,低位蓄势,2,低位蓄势,,,,,
000058.SZ,深赛格,0.2032,8.55,7.8,9.6,8.86,22.46,-0.9101,0.0,-0.3833,20250321,2,低位蓄势,2,低位蓄势,,,,,
301131.SZ,聚赛龙,0.0909,39.11,37.8,41.4,39.6,22.51,-0.5119,0.0016,-0.2327,20250321,2,低位蓄势,2,低位蓄势,,,,,
600369.SH,西南证券,0.2397,4.43,4.1,5.2,4.59,22.51,-0.4468,0.0078,-0.1428,20250321,2,低位蓄势,2,低位蓄势,,,,,
600858.SH,银座股份,0.1714,5.12,5.0,5.9,5.25,22.52,-0.3785,0.0222,-0.2286,20250321,2,低位蓄势,2,低位蓄势,,,,,
002945.SZ,华林证券,0.3161,15.18,12.5,17.4,15.5,22.53,-0.836,0.0,-0.0749,20250321,2,低位蓄势,2,低位蓄势,,,,,
002555.SZ,三七互娱,0.107,15.39,14.0,15.6,14.95,22.64,-0.426,0.0099,-0.3275,20250321,2,低位蓄势,2,低位蓄势,,,,,
002347.SZ,泰尔股份,0.1314,8.99,8.5,9.7,9.13,22.64,-0.3684,0.0237,-0.1156,20250321,2,低位蓄势,2,低位蓄势,,,,,
603037.SH,凯众股份,0.1388,16.98,11.5,13.2,12.25,22.67,-0.7263,0.0,-0.2305,20250321,2,低位蓄势,2,低位蓄势,,,,,
002072.SZ,凯瑞德,0.1674,4.68,4.4,5.2,4.78,22.67,-0.3442,0.0369,-0.3724,20250321,2,低位蓄势,2,低位蓄势,,,,,
600628.SH,新世界,0.1027,7.55,7.4,8.2,7.79,22.71,-0.3936,0.0161,-0.4124,20250321,2,低位蓄势,2,低位蓄势,,,,,
603087.SH,甘李药业,0.1432,44.82,41.6,48.1,45.4,22.71,-0.8677,0.0,-0.2901,20250321,2,低位蓄势,2,低位蓄势,,,,,
920675.BJ,秉扬科技,0.3106,10.32,9.4,13.0,11.59,22.74,-0.4105,0.0111,-0.145,20250321,2,低位蓄势,2,低位蓄势,,,,,
688307.SH,中润光学,0.1631,29.05,27.0,31.8,29.43,22.75,-0.9129,0.0,-0.3601,20250321,2,低位蓄势,2,低位蓄势,,,,,
300514.SZ,友讯达,0.1016,15.91,14.7,16.3,15.75,22.78,-0.5368,0.0006,-0.2579,20250321,2,低位蓄势,2,低位蓄势,,,,,
600808.SH,马钢股份,0.2154,3.17,2.8,3.5,3.25,22.81,-0.8439,0.0,-0.1492,20250321,2,低位蓄势,2,低位蓄势,,,,,
688799.SH,华纳药厂,0.1368,40.25,28.0,32.0,29.24,22.92,-0.6703,0.0,-0.2268,20250321,2,低位蓄势,2,低位蓄势,,,,,
603215.SH,比依股份,0.0935,18.05,17.4,19.1,18.19,22.98,-0.8707,0.0,-0.398,20250321,2,低位蓄势,2,低位蓄势,,,,,
300977.SZ,深圳瑞捷,0.1699,18.21,16.8,20.0,18.83,23.01,-0.7521,0.0,-0.2862,20250321,2,低位蓄势,2,低位蓄势,,,,,
688475.SH,萤石网络,0.3603,37.06,29.2,42.8,37.75,23.02,-0.7454,0.0,-0.0613,20250321,2,低位蓄势,2,低位蓄势,,,,,
600055.SH,万东医疗,0.2657,16.81,14.2,18.8,17.31,23.07,-0.609,0.0002,-0.0538,20250321,2,低位蓄势,2,低位蓄势,,,,,
300987.SZ,川网传媒,0.0744,15.85,15.6,16.8,16.13,23.08,-0.7766,0.0,-0.631,20250321,2,低位蓄势,2,低位蓄势,,,,,
300629.SZ,新劲刚,0.1334,22.28,20.8,23.8,22.49,23.08,-0.4,0.0135,-0.2642,20250321,2,低位蓄势,2,低位蓄势,,,,,
688292.SH,浩瀚深度,0.0875,23.61,23.1,25.2,23.99,23.15,-0.8602,0.0,-0.5927,20250321,2,低位蓄势,2,低位蓄势,,,,,
300389.SZ,艾比森,0.1562,11.58,10.4,12.2,11.52,23.17,-0.7613,0.0,-0.1861,20250321,2,低位蓄势,2,低位蓄势,,,,,
301200.SZ,大族数控,0.1348,41.19,38.0,43.6,41.53,23.23,-0.5677,0.0005,-0.13,20250321,2,低位蓄势,2,低位蓄势,,,,,
002812.SZ,恩捷股份,0.266,32.2,30.0,40.0,37.59,23.24,-0.8466,0.0,-0.2083,20250321,2,低位蓄势,2,低位蓄势,,,,,
300049.SZ,福瑞医科,0.1603,33.8,32.0,37.6,34.93,23.27,-0.5397,0.0009,-0.1642,20250321,2,低位蓄势,2,低位蓄势,,,,,
688172.SH,燕东微,0.5198,20.41,16.5,27.9,21.93,23.27,-0.8179,0.0,-0.0872,20250321,2,低位蓄势,2,低位蓄势,,,,,
002973.SZ,侨银股份,0.2448,12.73,10.8,14.0,13.07,23.38,-0.4762,0.0035,-0.1642,20250321,2,低位蓄势,2,低位蓄势,,,,,
603739.SH,蔚蓝生物,0.1673,12.96,11.8,14.0,13.15,23.41,-0.8048,0.0,-0.1622,20250321,2,低位蓄势,2,低位蓄势,,,,,
688293.SH,奥浦迈,0.39,37.92,29.4,44.8,39.49,23.41,-0.8918,0.0,-0.1256,20250321,2,低位蓄势,2,低位蓄势,,,,,
603039.SH,泛微网络,0.4944,65.81,45.9,79.2,67.36,23.48,-0.9446,0.0,-0.2276,20250321,2,低位蓄势,2,低位蓄势,,,,,
300827.SZ,上能电气,0.1723,31.12,22.0,26.0,23.22,23.52,-0.4,0.0135,-0.4615,20250321,2,低位蓄势,2,低位蓄势,,,,,
002920.SZ,德赛西威,0.2915,115.4,97.6,132.8,120.75,23.54,-0.7968,0.0,-0.129,20250321,2,低位蓄势,2,低位蓄势,,,,,
002669.SZ,康达新材,0.0999,9.74,9.4,10.4,10.01,23.62,-0.8918,0.0,-0.4511,20250321,2,低位蓄势,2,低位蓄势,,,,,
002821.SZ,凯莱英,0.2264,77.8,70.4,89.6,84.79,23.64,-0.3915,0.0162,-0.1434,20250321,2,低位蓄势,2,低位蓄势,,,,,
300953.SZ,震裕科技,0.1891,163.33,104.8,127.2,118.48,23.72,-0.4211,0.0091,0.2301,20250321,2,低位蓄势,2,低位蓄势,,,,,
603201.SH,常润股份,0.0825,19.11,15.0,16.3,15.75,23.73,-0.9101,0.0,-0.4267,20250321,2,低位蓄势,2,低位蓄势,,,,,
002796.SZ,世嘉科技,0.0927,12.81,12.3,13.5,12.94,23.73,-0.6243,0.0001,-0.459,20250321,2,低位蓄势,2,低位蓄势,,,,,
002395.SZ,双象股份,0.1179,16.89,15.8,17.8,16.97,23.77,-0.7851,0.0,-0.1672,20250321,2,低位蓄势,2,低位蓄势,,,,,
300210.SZ,森远股份,0.184,11.06,10.1,12.2,11.41,23.85,-0.8391,0.0,-0.3063,20250321,2,低位蓄势,2,低位蓄势,,,,,
601801.SH,皖新传媒,0.1972,6.81,6.4,7.8,7.1,23.85,-0.4237,0.01,-0.1065,20250321,2,低位蓄势,2,低位蓄势,,,,,
603885.SH,吉祥航空,0.4075,12.65,10.8,16.2,13.25,23.91,-0.5853,0.0006,-0.0526,20250321,2,低位蓄势,2,低位蓄势,,,,,
603030.SH,全筑股份,0.2158,2.67,2.4,3.0,2.78,23.97,-0.864,0.0,-0.4982,20250321,2,低位蓄势,2,低位蓄势,,,,,
601901.SH,方正证券,0.23,8.0,7.4,9.3,8.26,24.0,-0.4326,0.009,-0.1249,20250321,2,低位蓄势,2,低位蓄势,,,,,
300686.SZ,智动力,0.108,9.01,8.6,9.6,9.26,24.02,-0.7869,0.0,-0.3851,20250321,2,低位蓄势,2,低位蓄势,,,,,
300545.SZ,联得装备,0.1014,33.79,32.5,36.0,34.53,24.03,-0.5646,0.0005,-0.0811,20250321,2,低位蓄势,2,低位蓄势,,,,,
300756.SZ,金马游乐,0.1527,16.72,15.4,18.0,17.03,24.09,-0.9034,0.0,-0.2223,20250321,2,低位蓄势,2,低位蓄势,,,,,
300136.SZ,信维通信,0.1224,25.38,24.4,27.6,26.15,24.14,-0.6526,0.0,-0.2226,20250321,2,低位蓄势,2,低位蓄势,,,,,
601222.SH,林洋能源,0.149,6.64,6.3,7.3,6.71,24.14,-0.6309,0.0002,-0.2262,20250321,2,低位蓄势,2,低位蓄势,,,,,
603306.SH,华懋科技,0.1191,37.03,35.5,40.0,37.78,24.2,-0.8481,0.0,-0.1207,20250321,2,低位蓄势,2,低位蓄势,,,,,
600376.SH,首开股份,0.302,2.62,2.3,3.2,2.98,24.26,-0.6311,0.0003,-0.106,20250321,2,低位蓄势,2,低位蓄势,,,,,
688418.SH,震有科技,0.1525,30.71,28.8,33.6,31.48,24.35,-0.7513,0.0,-0.2736,20250321,2,低位蓄势,2,低位蓄势,,,,,
688006.SH,杭可科技,0.4386,18.82,15.4,24.5,20.75,24.41,-0.9787,0.0,-0.1425,20250321,2,低位蓄势,2,低位蓄势,,,,,
300523.SZ,辰安科技,0.2264,22.45,20.4,25.8,23.85,24.47,-0.7158,0.0,-0.3864,20250321,2,低位蓄势,2,低位蓄势,,,,,
300071.SZ,福石控股,0.0933,6.22,6.2,6.8,6.43,24.48,-0.4509,0.0057,-0.5441,20250321,2,低位蓄势,2,低位蓄势,,,,,
920001.BJ,纬达光电,0.226,21.77,21.6,27.0,23.89,24.48,-0.7263,0.0,-0.4455,20250321,2,低位蓄势,2,低位蓄势,,,,,
688608.SH,恒玄科技,0.3263,345.43,197.6,279.3,250.36,24.5,-0.9368,0.0,-0.2749,20250321,2,低位蓄势,2,低位蓄势,,,,,
300101.SZ,振芯科技,0.2057,19.96,17.7,21.9,20.42,24.55,-0.5503,0.0007,-0.4241,20250321,2,低位蓄势,2,低位蓄势,,,,,
603633.SH,徕木股份,0.1153,8.59,8.0,9.0,8.67,24.56,-0.8192,0.0,-0.1203,20250321,2,低位蓄势,2,低位蓄势,,,,,
688012.SH,中微公司,0.1821,191.24,180.0,216.0,197.72,24.65,-0.8602,0.0,-0.1332,20250321,2,低位蓄势,2,低位蓄势,,,,,
688268.SH,华特气体,0.2999,46.6,43.4,58.1,49.01,24.69,-0.435,0.0089,-0.0862,20250321,2,低位蓄势,2,低位蓄势,,,,,
002865.SZ,钧达股份,0.1363,56.71,54.4,62.4,58.71,24.73,-0.6491,0.0001,-0.2916,20250321,2,低位蓄势,2,低位蓄势,,,,,
002174.SZ,游族网络,0.1482,9.74,9.0,10.5,10.12,24.77,-0.9171,0.0,-0.267,20250321,2,低位蓄势,2,低位蓄势,,,,,
000062.SZ,深圳华强,0.2287,23.06,21.0,26.5,24.05,24.77,-0.8316,0.0,-0.4553,20250321,2,低位蓄势,2,低位蓄势,,,,,
002172.SZ,澳洋健康,0.163,3.55,3.4,4.0,3.68,24.89,-0.4107,0.0122,-0.1033,20250321,2,低位蓄势,2,低位蓄势,,,,,
300394.SZ,天孚通信,0.1674,87.72,61.6,72.6,65.7,24.9,-0.5789,0.0002,-0.4198,20250321,2,低位蓄势,2,低位蓄势,,,,,
300554.SZ,三超新材,0.1058,22.24,21.6,24.0,22.69,24.91,-0.748,0.0,-0.2338,20250321,2,低位蓄势,2,低位蓄势,,,,,
003019.SZ,宸展光电,0.156,36.07,32.2,37.8,35.9,24.92,-0.7263,0.0,-0.4064,20250321,2,低位蓄势,2,低位蓄势,,,,,
002952.SZ,亚世光电,0.1088,21.53,20.8,23.2,22.06,25.06,-0.7441,0.0,-0.2864,20250321,2,低位蓄势,2,低位蓄势,,,,,
002340.SZ,格林美,0.1178,6.69,6.3,7.1,6.79,25.09,-0.9043,0.0,-0.3402,20250321,2,低位蓄势,2,低位蓄势,,,,,
600285.SH,羚锐制药,0.1473,20.55,19.2,22.2,20.36,25.09,-0.368,0.0247,-0.1989,20250321,2,低位蓄势,2,低位蓄势,,,,,
301333.SZ,诺思格,0.2649,52.99,46.0,60.4,54.36,25.1,-0.9602,0.0,-0.196,20250321,2,低位蓄势,2,低位蓄势,,,,,
688277.SH,天智航-U,0.334,13.01,10.4,15.2,14.37,25.11,-0.9841,0.0,-0.2985,20250321,2,低位蓄势,2,低位蓄势,,,,,
920402.BJ,硅烷科技,0.3107,9.98,8.9,12.2,10.62,25.2,-0.9602,0.0,-0.26,20250321,2,低位蓄势,2,低位蓄势,,,,,
300997.SZ,欢乐家,0.3073,14.41,13.4,18.0,14.97,25.28,-0.6596,0.0,-0.182,20250321,2,低位蓄势,2,低位蓄势,,,,,
688295.SH,中复神鹰,0.2312,21.32,17.8,22.8,21.63,25.42,-0.9974,0.0,-0.1969,20250321,2,低位蓄势,2,低位蓄势,,,,,
300417.SZ,南华仪器,0.0973,12.14,11.8,13.0,12.33,25.47,-0.8011,0.0,-0.4519,20250321,2,低位蓄势,2,低位蓄势,,,,,
300724.SZ,捷佳伟创,0.1071,63.81,59.5,66.3,63.51,25.48,-0.455,0.0052,-0.2066,20250321,2,低位蓄势,2,低位蓄势,,,,,
002324.SZ,普利特,0.1938,10.11,9.3,11.3,10.32,25.54,-0.9034,0.0,-0.3986,20250321,2,低位蓄势,2,低位蓄势,,,,,
600446.SH,金证股份,0.1721,17.78,16.8,20.0,18.59,25.55,-0.7693,0.0,-0.268,20250321,2,低位蓄势,2,低位蓄势,,,,,
600148.SH,长春一东,0.2038,19.19,17.6,21.6,19.63,25.61,-0.8956,0.0,-0.4481,20250321,2,低位蓄势,2,低位蓄势,,,,,
002899.SZ,英派斯,0.1172,25.03,24.0,27.0,25.59,25.74,-0.7546,0.0,-0.2826,20250321,2,低位蓄势,2,低位蓄势,,,,,
300616.SZ,尚品宅配,0.1906,13.24,11.4,13.8,12.59,25.79,-0.5669,0.0006,-0.3349,20250321,2,低位蓄势,2,低位蓄势,,,,,
688301.SH,奕瑞科技,0.8052,105.88,67.2,134.4,83.46,25.86,-0.4421,0.0059,0.0072,20250321,2,低位蓄势,2,低位蓄势,,,,,
300743.SZ,天地数码,0.1213,16.82,15.2,17.2,16.49,25.89,-0.8947,0.0,-0.4023,20250321,2,低位蓄势,2,低位蓄势,,,,,
688226.SH,威腾电气,0.2407,40.06,34.2,44.0,40.71,25.92,-0.8602,0.0,-0.3512,20250321,2,低位蓄势,2,低位蓄势,,,,,
601127.SH,赛力斯,0.1395,124.38,118.4,136.0,126.2,25.94,-0.3684,0.0237,-0.0838,20250321,2,低位蓄势,2,低位蓄势,,,,,
002668.SZ,TCL智家,0.1678,11.41,11.2,13.2,11.92,25.94,-0.4788,0.0034,-0.2108,20250321,2,低位蓄势,2,低位蓄势,,,,,
002017.SZ,东信和平,0.1393,10.75,9.8,11.3,10.77,26.01,-0.8652,0.0,-0.1798,20250321,2,低位蓄势,2,低位蓄势,,,,,
603186.SH,华正新材,0.1298,27.1,25.6,29.2,27.74,26.02,-0.6385,0.0001,-0.1454,20250321,2,低位蓄势,2,低位蓄势,,,,,
002243.SZ,力合科创,0.1798,8.85,7.8,9.4,8.9,26.11,-0.845,0.0,-0.1361,20250321,2,低位蓄势,2,低位蓄势,,,,,
300243.SZ,瑞丰高材,0.1362,10.08,9.6,11.0,10.28,26.15,-0.7488,0.0,-0.3313,20250321,2,低位蓄势,2,低位蓄势,,,,,
688175.SH,高凌信息,0.1979,17.92,16.0,19.6,18.19,26.25,-0.9602,0.0,-0.2599,20250321,2,低位蓄势,2,低位蓄势,,,,,
688648.SH,中邮科技,0.1449,24.43,22.6,26.2,24.84,26.28,-0.934,0.0,-0.3489,20250321,2,低位蓄势,2,低位蓄势,,,,,
000056.SZ,皇庭国际,0.112,3.6,3.4,3.8,3.57,26.29,-0.3785,0.0222,-0.098,20250321,2,低位蓄势,2,低位蓄势,,,,,
600133.SH,东湖高新,0.1488,10.02,9.2,10.7,10.08,26.35,-0.8511,0.0,-0.3006,20250321,2,低位蓄势,2,低位蓄势,,,,,
300130.SZ,新国都,0.1232,22.54,21.2,24.0,22.73,26.53,-0.6,0.0001,-0.2315,20250321,2,低位蓄势,2,低位蓄势,,,,,
600603.SH,广汇物流,0.649,7.53,4.9,10.3,8.32,26.55,-0.7744,0.0,-0.0357,20250321,2,低位蓄势,2,低位蓄势,,,,,
603505.SH,金石资源,0.2503,24.33,16.5,21.0,17.98,26.56,-0.5191,0.0017,-0.1616,20250321,2,低位蓄势,2,低位蓄势,,,,,
603444.SH,吉比特,0.1956,220.35,195.2,237.9,218.31,26.64,-0.3747,0.0212,-0.0027,20250321,2,低位蓄势,2,低位蓄势,,,,,
300531.SZ,优博讯,0.1346,14.52,13.6,15.6,14.86,26.65,-0.9178,0.0,-0.4549,20250321,2,低位蓄势,2,低位蓄势,,,,,
688522.SH,纳睿雷达,0.2108,62.99,39.6,49.2,45.54,26.67,-0.4421,0.0059,0.0222,20250321,2,低位蓄势,2,低位蓄势,,,,,
300829.SZ,金丹科技,0.1019,17.17,16.2,18.0,17.66,26.69,-0.7627,0.0,-0.5079,20250321,2,低位蓄势,2,低位蓄势,,,,,
603116.SH,红蜻蜓,0.2778,5.82,5.0,6.6,5.76,26.7,-0.9329,0.0,-0.5052,20250321,2,低位蓄势,2,低位蓄势,,,,,
002125.SZ,湘潭电化,0.1103,10.9,10.2,11.4,10.88,26.71,-0.9381,0.0,-0.4132,20250321,2,低位蓄势,2,低位蓄势,,,,,
300166.SZ,东方国信,0.1085,12.79,12.2,13.6,12.9,26.74,-0.5119,0.0016,-0.2859,20250321,2,低位蓄势,2,低位蓄势,,,,,
000762.SZ,西藏矿业,0.1459,21.36,20.0,23.2,21.93,26.77,-0.7808,0.0,-0.3373,20250321,2,低位蓄势,2,低位蓄势,,,,,
600814.SH,杭州解百,0.182,8.22,7.3,8.8,8.24,26.79,-0.4427,0.0069,-0.193,20250321,2,低位蓄势,2,低位蓄势,,,,,
