ts_code,name,trade_date,asof_time,strategy_type,open,low_0930_1000,low_0930_1000_pct,close_0959,close_0959_pct,cross_time,cross_minutes,last_close,pct_from_open,recent_deepdrop_rebound_total,recent_deepdrop_rebound_yesterday,recent_deepdrop_rebound_daybefore,bonus_points,score,reason
002312.SZ,川发龙蟒,20260311,10:32,standard,12.75,12.66,-0.7058823529411754,12.69,-0.4705882352941215,10:04,34,12.8,0.3921568627451036,0.0,0.0,0.0,0.0,0.3921568627451036,"standard策略:前30分钟回撤-0.71%,随后站上开盘价并稳住"
301218.SZ,华是科技,20260311,10:32,standard,39.0,38.15,-2.1794871794871833,38.88,-0.30769230769230116,10:17,47,39.15,0.384615384615381,0.0,0.0,0.0,0.0,0.384615384615381,"standard策略:前30分钟回撤-2.18%,随后站上开盘价并稳住"
001218.SZ,丽臣实业,20260311,10:32,standard,26.3,26.1,-0.7604562737642558,26.23,-0.26615969581749155,10:19,49,26.4,0.38022813688212115,0.0,0.0,0.0,0.0,0.38022813688212115,"standard策略:前30分钟回撤-0.76%,随后站上开盘价并稳住"
600168.SH,武汉控股,20260311,10:32,standard,5.42,5.37,-0.9225092250922476,5.4,-0.3690036900368925,10:22,52,5.44,0.3690036900369089,0.0,0.0,0.0,0.0,0.3690036900369089,"standard策略:前30分钟回撤-0.92%,随后站上开盘价并稳住"
000789.SZ,万年青,20260311,10:32,standard,5.71,5.65,-1.0507880910682945,5.69,-0.35026269702275964,10:05,35,5.73,0.3502626970227752,0.0,0.0,0.0,0.0,0.3502626970227752,"standard策略:前30分钟回撤-1.05%,随后站上开盘价并稳住"
000789.SZ,万年青,20260311,10:32,deep_v,5.71,5.65,-1.0507880910682945,5.69,-0.35026269702275964,10:16,46,5.73,0.3502626970227752,0.0,0.0,0.0,0.0,0.3502626970227752,"deep_v策略:前30分钟回撤-1.05%,随后站上开盘价并稳住"
603015.SH,弘讯科技,20260311,10:32,standard,14.3,14.23,-0.4895104895104915,14.28,-0.13986013986014928,10:20,50,14.35,0.3496503496503422,0.0,0.0,0.0,0.0,0.3496503496503422,"standard策略:前30分钟回撤-0.49%,随后站上开盘价并稳住"
000058.SZ,深 赛 格,20260311,10:32,standard,8.61,8.55,-0.696864111498243,8.58,-0.3484320557491215,10:20,50,8.64,0.34843205574914216,0.0,0.0,0.0,0.0,0.34843205574914216,"standard策略:前30分钟回撤-0.70%,随后站上开盘价并稳住"
603227.SH,雪峰科技,20260311,10:32,standard,8.9,8.86,-0.4494382022472014,8.87,-0.337078651685406,10:17,47,8.93,0.3370786516853861,0.0,0.0,0.0,0.0,0.3370786516853861,"standard策略:前30分钟回撤-0.45%,随后站上开盘价并稳住"
301039.SZ,中集车辆,20260311,10:32,standard,9.29,9.21,-0.8611410118406706,9.28,-0.10764262648008383,10:00,30,9.32,0.3229278794402706,0.0,0.0,0.0,0.0,0.3229278794402706,"standard策略:前30分钟回撤-0.86%,随后站上开盘价并稳住"
603004.SH,鼎龙科技,20260311,10:32,standard,23.82,23.69,-0.5457598656591057,23.71,-0.4617968094038599,10:20,50,23.89,0.29387069689336814,0.0,0.0,0.0,0.0,0.29387069689336814,"standard策略:前30分钟回撤-0.55%,随后站上开盘价并稳住"
301273.SZ,瑞晨环保,20260311,10:32,standard,32.74,32.39,-1.0690287110568155,32.42,-0.9773976786805139,10:22,52,32.83,0.27489309712888305,0.0,0.0,0.0,0.0,0.27489309712888305,"standard策略:前30分钟回撤-1.07%,随后站上开盘价并稳住"
002303.SZ,美盈森,20260311,10:32,standard,3.86,3.84,-0.5181347150259072,3.85,-0.25906735751294785,10:19,49,3.87,0.25906735751295934,0.0,0.0,0.0,0.0,0.25906735751295934,"standard策略:前30分钟回撤-0.52%,随后站上开盘价并稳住"
601099.SH,太平洋,20260311,10:32,standard,4.02,4.0,-0.4975124378109347,4.0,-0.4975124378109347,10:22,52,4.03,0.24875621890548946,0.0,0.0,0.0,0.0,0.24875621890548946,"standard策略:前30分钟回撤-0.50%,随后站上开盘价并稳住"
601099.SH,太平洋,20260311,10:32,volume_validated,4.02,4.0,-0.4975124378109347,4.0,-0.4975124378109347,10:22,52,4.03,0.24875621890548946,0.0,0.0,0.0,0.0,0.24875621890548946,"volume_validated策略:前30分钟回撤-0.50%,随后站上开盘价并稳住"
001213.SZ,中铁特货,20260311,10:32,standard,4.26,4.21,-1.1737089201877893,4.24,-0.4694835680751074,10:16,46,4.27,0.2347417840375537,0.0,0.0,0.0,0.0,0.2347417840375537,"standard策略:前30分钟回撤-1.17%,随后站上开盘价并稳住"
001213.SZ,中铁特货,20260311,10:32,deep_v,4.26,4.21,-1.1737089201877893,4.24,-0.4694835680751074,10:17,47,4.27,0.2347417840375537,0.0,0.0,0.0,0.0,0.2347417840375537,"deep_v策略:前30分钟回撤-1.17%,随后站上开盘价并稳住"
300135.SZ,宝利国际,20260311,10:32,standard,4.27,4.19,-1.873536299765789,4.25,-0.468384074941442,10:04,34,4.28,0.23419203747074183,0.0,0.0,0.0,0.0,0.23419203747074183,"standard策略:前30分钟回撤-1.87%,随后站上开盘价并稳住"
000039.SZ,中集集团,20260311,10:32,standard,13.26,13.0,-1.9607843137254888,13.16,-0.7541478129713397,10:22,52,13.29,0.2262443438913979,0.0,0.0,0.0,0.0,0.2262443438913979,"standard策略:前30分钟回撤-1.96%,随后站上开盘价并稳住"
600699.SH,均胜电子,20260311,10:32,standard,26.54,26.42,-0.45214770158250733,26.51,-0.11303692539562013,10:14,44,26.6,0.22607385079126707,0.0,0.0,0.0,0.0,0.22607385079126707,"standard策略:前30分钟回撤-0.45%,随后站上开盘价并稳住"
300154.SZ,瑞凌股份,20260311,10:32,standard,9.07,8.98,-0.9922822491730965,9.06,-0.11025358324145298,10:08,38,9.09,0.22050716648290597,0.0,0.0,0.0,0.0,0.22050716648290597,"standard策略:前30分钟回撤-0.99%,随后站上开盘价并稳住"
300201.SZ,海伦哲,20260311,10:32,standard,10.2,10.01,-1.8627450980392108,10.01,-1.8627450980392108,10:15,45,10.22,0.19607843137256228,0.0,0.0,0.0,0.0,0.19607843137256228,"standard策略:前30分钟回撤-1.86%,随后站上开盘价并稳住"
300201.SZ,海伦哲,20260311,10:32,deep_v,10.2,10.01,-1.8627450980392108,10.01,-1.8627450980392108,10:15,45,10.22,0.19607843137256228,0.0,0.0,0.0,0.0,0.19607843137256228,"deep_v策略:前30分钟回撤-1.86%,随后站上开盘价并稳住"
603583.SH,捷昌驱动,20260311,10:32,standard,34.53,34.35,-0.5212858384013893,34.5,-0.08688097306690164,10:18,48,34.59,0.17376194613380327,0.0,0.0,0.0,0.0,0.17376194613380327,"standard策略:前30分钟回撤-0.52%,随后站上开盘价并稳住"
600754.SH,锦江酒店,20260311,10:32,standard,26.77,26.38,-1.456854688083678,26.66,-0.4109077325364192,10:01,31,26.81,0.1494209936496046,0.0,0.0,0.0,0.0,0.1494209936496046,"standard策略:前30分钟回撤-1.46%,随后站上开盘价并稳住"
600754.SH,锦江酒店,20260311,10:32,deep_v,26.77,26.38,-1.456854688083678,26.66,-0.4109077325364192,10:01,31,26.81,0.1494209936496046,0.0,0.0,0.0,0.0,0.1494209936496046,"deep_v策略:前30分钟回撤-1.46%,随后站上开盘价并稳住"
601901.SH,方正证券,20260311,10:32,standard,7.36,7.33,-0.4076086956521773,7.35,-0.13586956521740048,10:17,47,7.37,0.13586956521738838,0.0,0.0,0.0,0.0,0.13586956521738838,"standard策略:前30分钟回撤-0.41%,随后站上开盘价并稳住"
600515.SH,海南机场,20260311,10:32,standard,3.97,3.94,-0.7556675062972354,3.96,-0.25188916876574885,10:22,52,3.97,0.0,0.0,0.0,0.0,0.0,0.0,"standard策略:前30分钟回撤-0.76%,随后站上开盘价并稳住"
