ts_code,strategy,cost_range_start,cost_range_end,cost_range_change,cost_range_change_rate,cost_range_slope,cost_range_percent,winner_rate_start,winner_rate_end,winner_rate_change,winner_rate_change_rate,winner_rate_slope,weight_avg_start,weight_avg_end,weight_avg_change,weight_avg_change_rate,weight_avg_slope,weight_avg_diff_percent,start_date,end_date,latest_price,stock_name
301293.SZ,平衡型,17.60000000000001,6.3999999999999915,-11.200000000000017,-63.636363636363704,-0.4014035087719305,8.040201005025116,50.51,70.53,20.020000000000003,39.63571569986142,1.349508771929825,81.5,76.56,-4.939999999999998,-6.061349693251531,-0.28173684210526334,3.9707419017763743,20260122,20260225,79.6,三博脑科
301221.SZ,平衡型,9.0,4.5,-4.5,-50.0,-0.1557894736842107,7.246376811594203,29.53,74.26,44.730000000000004,151.47307822553336,1.8046666666666669,60.02,59.62,-0.4000000000000057,-0.6664445184938448,-0.03977192982456142,4.159677960415975,20260122,20260225,62.1,光庭信息
301300.SZ,平衡型,4.600000000000001,4.0,-0.6000000000000014,-13.043478260869593,-0.06526315789473675,8.29875518672199,80.6,98.4,17.80000000000001,22.084367245657585,0.9858771929824565,45.41,46.3,0.8900000000000006,1.9599207223078632,0.03385964912280717,4.103671706263511,20260122,20260225,48.2,远翔新材
688190.SH,平衡型,34.2,27.0,-7.200000000000003,-21.052631578947377,-0.40421052631578963,23.255813953488374,62.66,81.83,19.17,30.59368017874242,1.8418947368421055,103.61,104.19,0.5799999999999983,0.5597915259144853,-0.010912280701754509,11.431039447163831,20260122,20260225,116.1,云路股份
301357.SZ,平衡型,12.900000000000006,9.900000000000006,-3.0,-23.25581395348836,-0.1499999999999999,7.252747252747257,46.73,81.28,34.550000000000004,73.93537342178473,3.0116491228070172,141.39,132.83,-8.559999999999974,-6.054176391541109,-0.5744561403508769,2.7629300609801906,20260122,20260225,136.5,北方长龙
301322.SZ,平衡型,7.199999999999999,4.400000000000002,-2.799999999999997,-38.88888888888885,-0.18385964912280695,13.924050632911397,68.73,89.42,20.689999999999998,30.103302778990248,2.628157894736842,29.27,29.83,0.5599999999999987,1.9132217287324862,0.026578947368421063,5.93362386858868,20260122,20260225,31.6,绿通科技
688400.SH,平衡型,7.600000000000001,6.399999999999999,-1.2000000000000028,-15.789473684210561,-0.07298245614035115,13.675213675213675,37.37,91.11,53.74,143.80519132994382,4.1165087719298254,43.66,43.74,0.0800000000000054,0.18323408153917867,-0.005140350877192895,6.9958847736625405,20260122,20260225,46.8,凌云光
301105.SZ,平衡型,9.199999999999996,4.800000000000004,-4.3999999999999915,-47.82608695652167,-0.2645614035087719,8.856088560885617,42.59,85.08,42.489999999999995,99.76520309931907,1.3464210526315787,51.87,52.01,0.14000000000000057,0.2699055330634289,-0.01440350877192985,4.210728706018083,20260122,20260225,54.2,鸿铭股份
688479.SH,平衡型,7.199999999999999,4.600000000000001,-2.599999999999998,-36.111111111111086,-0.2164912280701754,17.29323308270677,28.14,99.9,71.76,255.01066098081026,2.8628421052631574,22.93,24.24,1.3099999999999987,5.713039686000867,0.04461403508771933,9.735973597359749,20260122,20260225,26.6,友车科技
301337.SZ,平衡型,3.599999999999998,2.0,-1.5999999999999979,-44.444444444444414,-0.11403508771929827,6.17283950617284,23.26,55.24,31.98,137.48925193465175,4.01219298245614,32.14,31.5,-0.6400000000000006,-1.9912881144990684,-0.03357894736842103,2.8571428571428523,20260122,20260225,32.4,亚华电子
301323.SZ,平衡型,8.0,7.200000000000003,-0.7999999999999972,-9.999999999999964,-0.02877192982456167,11.764705882352946,63.54,93.27,29.729999999999997,46.78942398489141,0.22805263157894728,58.21,58.35,0.14000000000000057,0.24050850369352444,-0.02840350877192987,4.884318766066841,20260122,20260225,61.2,新莱福
688251.SH,平衡型,4.800000000000001,3.6000000000000014,-1.1999999999999993,-24.999999999999982,-0.07438596491228065,12.162162162162167,29.46,77.36,47.9,162.59334691106585,2.5107894736842105,27.73,27.44,-0.28999999999999915,-1.0457987738910897,-0.018789473684210477,7.871720116618077,20260122,20260225,29.6,井松智能
301360.SZ,平衡型,9.0,6.900000000000006,-2.0999999999999943,-23.333333333333268,-0.2126315789473684,7.9584775086505255,50.26,89.9,39.64000000000001,78.8698766414644,0.6242105263157895,81.58,83.36,1.7800000000000011,2.1819073302279985,-0.001052631578947508,4.006717850287912,20260122,20260225,86.7,荣旗科技
001301.SZ,平衡型,16.799999999999997,13.599999999999994,-3.200000000000003,-19.04761904761907,-0.297543859649123,15.454545454545448,10.36,55.1,44.74,431.8532818532819,2.307,84.88,80.66,-4.219999999999999,-4.9717247879359086,-0.2376491228070176,9.099925613687086,20260122,20260225,88.0,尚太科技
001255.SZ,平衡型,16.199999999999996,6.599999999999994,-9.600000000000001,-59.25925925925928,-0.5478947368421054,14.569536423841049,20.69,72.09,51.400000000000006,248.4291928467859,2.397298245614035,44.89,40.89,-4.0,-8.91067052795723,-0.18212280701754385,10.785033015407182,20260122,20260225,45.3,博菲电气
301307.SZ,平衡型,4.400000000000006,3.8000000000000043,-0.6000000000000014,-13.636363636363653,-0.027368421052631545,10.21505376344087,34.68,97.1,62.419999999999995,179.98846597462511,3.8880877192982455,36.24,35.49,-0.75,-2.0695364238410594,-0.05896491228070171,4.818258664412513,20260122,20260225,37.2,美利信
001216.SZ,平衡型,2.900000000000002,2.1999999999999993,-0.7000000000000028,-24.13793103448284,-0.038421052631578946,11.45833333333333,44.6,67.92,23.32,52.28699551569507,0.59859649122807,18.18,18.26,0.08000000000000185,0.4400440044004503,0.006157894736842108,5.147864184008749,20260122,20260225,19.2,华瓷股份
920640.BJ,平衡型,16.800000000000004,6.0,-10.800000000000004,-64.28571428571429,-0.5592982456140351,12.0,38.98,95.6,56.62,145.2539763981529,2.830719298245614,47.09,46.52,-0.5700000000000003,-1.2104480781482274,-0.0433157894736842,7.480653482373166,20260122,20260225,50.0,富士达
920670.BJ,平衡型,4.0,2.6000000000000014,-1.3999999999999986,-34.999999999999964,-0.037894736842105266,12.807881773399021,16.42,94.9,78.48,477.9537149817296,1.5579122807017545,20.12,19.53,-0.5899999999999999,-2.932405566600397,-0.04205263157894735,3.9426523297491016,20260122,20260225,20.3,数字人
001225.SZ,平衡型,13.5,11.5,-2.0,-14.814814814814813,-0.22807017543859653,13.372093023255813,79.25,96.7,17.450000000000003,22.018927444794954,1.770473684210526,76.7,79.79,3.0900000000000034,4.028683181225558,0.08733333333333342,7.782930191753344,20260122,20260225,86.0,和泰机电
920062.BJ,平衡型,2.0,1.0999999999999996,-0.9000000000000004,-45.000000000000014,-0.04701754385964915,8.730158730158728,25.42,89.14,63.72,250.6687647521636,2.5078771929824564,12.32,12.04,-0.28000000000000114,-2.272727272727282,-0.024122807017543883,4.651162790697679,20260122,20260225,12.6,科润智控
603282.SH,平衡型,3.1999999999999993,2.0,-1.1999999999999993,-37.499999999999986,-0.061403508771929884,9.00900900900901,71.42,89.89,18.47,25.86110333239989,1.092701754385965,21.36,21.45,0.08999999999999986,0.42134831460674094,0.0002982456140350471,3.4965034965034967,20260122,20260225,22.2,亚光股份
