ts_code,name,trade_date,asof_time,open,low_0930_1000,low_0930_1000_pct,close_0959,close_0959_pct,cross_time,cross_minutes,last_close,pct_from_open,recent_deepdrop_rebound_total,recent_deepdrop_rebound_yesterday,recent_deepdrop_rebound_daybefore,bonus_points,score,reason
300207.SZ,欣旺达,20260312,10:12,26.76,26.45,-1.1584454409566602,26.66,-0.37369207772795743,10:03,33,27.36,2.242152466367705,0.0,0.0,0.0,0.0,2.242152466367705,前30分钟回撤-1.16%，随后站上开盘价并稳住
000968.SZ,蓝焰控股,20260312,10:12,9.71,9.42,-2.9866117404737476,9.7,-0.10298661174048983,10:00,30,9.88,1.7507723995880526,0.0,0.0,0.0,0.0,1.7507723995880526,前30分钟回撤-2.99%，随后站上开盘价并稳住
601225.SH,陕西煤业,20260312,10:12,25.73,25.31,-1.632335794792078,25.68,-0.19432568985620174,10:00,30,26.18,1.7489312087057882,0.0,0.0,0.0,0.0,1.7489312087057882,前30分钟回撤-1.63%，随后站上开盘价并稳住
603079.SH,圣达生物,20260312,10:12,17.92,17.74,-1.0044642857143038,17.87,-0.2790178571428611,10:00,30,18.22,1.6741071428571268,0.0,0.0,0.0,0.0,1.6741071428571268,前30分钟回撤-1.00%，随后站上开盘价并稳住
688006.SH,杭可科技,20260312,10:12,27.88,27.58,-1.07604017216643,27.79,-0.32281205164992777,10:01,31,28.33,1.6140602582496388,0.0,0.0,0.0,0.0,1.6140602582496388,前30分钟回撤-1.08%，随后站上开盘价并稳住
603279.SH,景津装备,20260312,10:12,18.99,18.8,-1.0005265929436427,18.92,-0.36861506055817134,10:01,31,19.25,1.3691416535018512,0.0,0.0,0.0,0.0,1.3691416535018512,前30分钟回撤-1.00%，随后站上开盘价并稳住
605077.SH,华康股份,20260312,10:12,16.26,16.1,-0.9840098400984018,16.23,-0.18450184501845715,10:01,31,16.48,1.3530135301352944,0.0,0.0,0.0,0.0,1.3530135301352944,前30分钟回撤-0.98%，随后站上开盘价并稳住
002167.SZ,东方锆业,20260312,10:12,14.54,14.31,-1.5818431911966895,14.42,-0.8253094910591419,10:01,31,14.73,1.3067400275103251,0.0,0.0,0.0,0.0,1.3067400275103251,前30分钟回撤-1.58%，随后站上开盘价并稳住
600537.SH,亿晶光电,20260312,10:12,3.29,3.25,-1.2158054711246211,3.27,-0.6079027355623106,10:04,34,3.33,1.2158054711246211,0.0,0.0,0.0,0.0,1.2158054711246211,前30分钟回撤-1.22%，随后站上开盘价并稳住
600596.SH,新安股份,20260312,10:12,13.21,12.97,-1.8168054504163527,13.2,-0.07570022710069313,10:00,30,13.36,1.1355034065102088,0.0,0.0,0.0,0.0,1.1355034065102088,前30分钟回撤-1.82%，随后站上开盘价并稳住
000983.SZ,山西焦煤,20260312,10:12,7.35,7.23,-1.6326530612244792,7.33,-0.27210884353740916,10:02,32,7.43,1.0884353741496609,0.0,0.0,0.0,0.0,1.0884353741496609,前30分钟回撤-1.63%，随后站上开盘价并稳住
300072.SZ,海新能科,20260312,10:12,5.6,5.42,-3.214285714285709,5.47,-2.32142857142857,10:02,32,5.66,1.0714285714285805,0.0,0.0,0.0,0.0,1.0714285714285805,前30分钟回撤-3.21%，随后站上开盘价并稳住
002927.SZ,泰永长征,20260312,10:12,21.6,21.21,-1.8055555555555582,21.44,-0.7407407407407414,10:02,32,21.83,1.0648148148148002,0.0,0.0,0.0,0.0,1.0648148148148002,前30分钟回撤-1.81%，随后站上开盘价并稳住
600333.SH,长春燃气,20260312,10:12,5.77,5.73,-0.6932409012131568,5.76,-0.1733102253032892,10:03,33,5.83,1.0398613518197661,0.0,0.0,0.0,0.0,1.0398613518197661,前30分钟回撤-0.69%，随后站上开盘价并稳住
603992.SH,松霖科技,20260312,10:12,29.3,29.01,-0.9897610921501676,29.21,-0.30716723549488006,10:01,31,29.6,1.0238907849829375,0.0,0.0,0.0,0.0,1.0238907849829375,前30分钟回撤-0.99%，随后站上开盘价并稳住
688418.SH,震有科技,20260312,10:12,41.73,41.41,-0.7668344116942255,41.47,-0.6230529595015529,10:03,33,42.13,0.9585430146177947,0.0,0.0,0.0,0.0,0.9585430146177947,前30分钟回撤-0.77%，随后站上开盘价并稳住
688371.SH,菲沃泰,20260312,10:12,21.02,20.8,-1.0466222645099852,20.99,-0.1427212178877314,10:00,30,21.22,0.9514747859181698,0.0,0.0,0.0,0.0,0.9514747859181698,前30分钟回撤-1.05%，随后站上开盘价并稳住
300037.SZ,新宙邦,20260312,10:12,57.13,56.8,-0.5776299667425264,57.03,-0.17503938386137127,10:04,34,57.66,0.9277087344652442,0.0,0.0,0.0,0.0,0.9277087344652442,前30分钟回撤-0.58%，随后站上开盘价并稳住
300761.SZ,立华股份,20260312,10:12,22.0,21.72,-1.272727272727278,21.98,-0.09090909090908897,10:02,32,22.2,0.909090909090906,0.0,0.0,0.0,0.0,0.909090909090906,前30分钟回撤-1.27%，随后站上开盘价并稳住
