ts_code,name,trade_date,asof_time,open,low_0930_1000,low_0930_1000_pct,close_0959,close_0959_pct,cross_time,cross_minutes,last_close,pct_from_open,recent_deepdrop_rebound_total,recent_deepdrop_rebound_yesterday,recent_deepdrop_rebound_daybefore,bonus_points,score,reason
600135.SH,乐凯胶片,20260312,10:15,10.89,10.73,-1.4692378328741977,10.86,-0.2754820936639223,10:01,31,11.05,1.4692378328741977,0.6,0.0,1.0,0.72,2.1892378328741975,前30分钟回撤-1.47%，随后站上开盘价并稳住
300763.SZ,锦浪科技,20260312,10:15,102.7,100.06,-2.570593962999027,100.73,-1.9182083739045754,10:06,36,104.84,2.083739045764363,0.0,0.0,0.0,0.0,2.083739045764363,前30分钟回撤-2.57%，随后站上开盘价并稳住
688006.SH,杭可科技,20260312,10:15,27.88,27.58,-1.07604017216643,27.79,-0.32281205164992777,10:01,31,28.42,1.9368723098995795,0.0,0.0,0.0,0.0,1.9368723098995795,前30分钟回撤-1.08%，随后站上开盘价并稳住
603992.SH,松霖科技,20260312,10:15,29.3,29.01,-0.9897610921501676,29.21,-0.30716723549488006,10:01,31,29.84,1.8430034129692803,0.0,0.0,0.0,0.0,1.8430034129692803,前30分钟回撤-0.99%，随后站上开盘价并稳住
601225.SH,陕西煤业,20260312,10:15,25.73,25.31,-1.632335794792078,25.68,-0.19432568985620174,10:00,30,26.2,1.8266614846482663,0.0,0.0,0.0,0.0,1.8266614846482663,前30分钟回撤-1.63%，随后站上开盘价并稳住
300497.SZ,富祥药业,20260312,10:15,16.04,15.79,-1.5586034912718205,15.8,-1.496259351620938,10:06,36,16.33,1.8079800498753067,0.0,0.0,0.0,0.0,1.8079800498753067,前30分钟回撤-1.56%，随后站上开盘价并稳住
688148.SH,芳源股份,20260312,10:15,8.33,8.24,-1.080432172869146,8.27,-0.7202881152461044,10:05,35,8.48,1.8007202881152504,0.0,0.0,0.0,0.0,1.8007202881152504,前30分钟回撤-1.08%，随后站上开盘价并稳住
603279.SH,景津装备,20260312,10:15,18.99,18.8,-1.0005265929436427,18.92,-0.36861506055817134,10:01,31,19.32,1.7377567140600414,0.0,0.0,0.0,0.0,1.7377567140600414,前30分钟回撤-1.00%，随后站上开盘价并稳住
002083.SZ,孚日股份,20260312,10:15,11.33,11.2,-1.1473962930273678,11.23,-0.8826125330979668,10:07,37,11.52,1.6769638128861386,0.0,0.0,0.0,0.0,1.6769638128861386,前30分钟回撤-1.15%，随后站上开盘价并稳住
000720.SZ,新能泰山,20260312,10:15,4.38,4.33,-1.1415525114155212,4.36,-0.4566210045662003,10:02,32,4.42,0.9132420091324209,0.6,0.0,1.0,0.72,1.633242009132421,前30分钟回撤-1.14%，随后站上开盘价并稳住
000595.SZ,*ST宝实,20260312,10:15,6.58,6.55,-0.4559270516717363,6.56,-0.30395136778116205,10:05,35,6.68,1.5197568389057698,0.0,0.0,0.0,0.0,1.5197568389057698,前30分钟回撤-0.46%，随后站上开盘价并稳住
002875.SZ,安奈儿,20260312,10:15,19.76,19.5,-1.3157894736842182,19.75,-0.050607287449400615,10:01,31,20.04,1.4170040485829836,0.0,0.0,0.0,0.0,1.4170040485829836,前30分钟回撤-1.32%，随后站上开盘价并稳住
600623.SH,华谊集团,20260312,10:15,11.64,11.35,-2.491408934707912,11.56,-0.6872852233676982,10:06,36,11.8,1.3745704467353963,0.0,0.0,0.0,0.0,1.3745704467353963,前30分钟回撤-2.49%，随后站上开盘价并稳住
605077.SH,华康股份,20260312,10:15,16.26,16.1,-0.9840098400984018,16.23,-0.18450184501845715,10:01,31,16.48,1.3530135301352944,0.0,0.0,0.0,0.0,1.3530135301352944,前30分钟回撤-0.98%，随后站上开盘价并稳住
688116.SH,天奈科技,20260312,10:15,43.53,43.3,-0.5283712382265195,43.32,-0.4824259131633376,10:04,34,44.1,1.309441764300483,0.0,0.0,0.0,0.0,1.309441764300483,前30分钟回撤-0.53%，随后站上开盘价并稳住
002805.SZ,丰元股份,20260312,10:15,18.04,17.91,-0.7206208425720566,17.96,-0.4434589800443364,10:05,35,18.27,1.2749445676274969,0.0,0.0,0.0,0.0,1.2749445676274969,前30分钟回撤-0.72%，随后站上开盘价并稳住
003006.SZ,百亚股份,20260312,10:15,18.9,18.5,-2.116402116402109,18.64,-1.3756613756613654,10:04,34,19.14,1.2698412698412804,0.0,0.0,0.0,0.0,1.2698412698412804,前30分钟回撤-2.12%，随后站上开盘价并稳住
600884.SH,杉杉股份,20260312,10:15,14.27,14.12,-1.0511562718990917,14.14,-0.9110021023125369,10:06,36,14.45,1.261387526278905,0.0,0.0,0.0,0.0,1.261387526278905,前30分钟回撤-1.05%，随后站上开盘价并稳住
000415.SZ,渤海租赁,20260312,10:15,4.79,4.77,-0.41753653444677374,4.78,-0.2087682672233776,10:00,30,4.85,1.2526096033402843,0.0,0.0,0.0,0.0,1.2526096033402843,前30分钟回撤-0.42%，随后站上开盘价并稳住
300072.SZ,海新能科,20260312,10:15,5.6,5.42,-3.214285714285709,5.47,-2.32142857142857,10:02,32,5.67,1.250000000000005,0.0,0.0,0.0,0.0,1.250000000000005,前30分钟回撤-3.21%，随后站上开盘价并稳住
603737.SH,三棵树,20260312,10:15,48.38,47.35,-2.1289789169078155,48.11,-0.5580818520049671,10:07,37,48.98,1.2401818933443454,0.0,0.0,0.0,0.0,1.2401818933443454,前30分钟回撤-2.13%，随后站上开盘价并稳住
688371.SH,菲沃泰,20260312,10:15,21.02,20.8,-1.0466222645099852,20.99,-0.1427212178877314,10:00,30,21.27,1.1893434823977165,0.0,0.0,0.0,0.0,1.1893434823977165,前30分钟回撤-1.05%，随后站上开盘价并稳住
601001.SH,晋控煤业,20260312,10:15,17.75,17.01,-4.169014084507033,17.53,-1.2394366197183033,10:06,36,17.96,1.1830985915493006,0.0,0.0,0.0,0.0,1.1830985915493006,前30分钟回撤-4.17%，随后站上开盘价并稳住
603906.SH,龙蟠科技,20260312,10:15,18.32,18.13,-1.037117903930138,18.15,-0.9279475982532844,10:07,37,18.53,1.1462882096069915,0.0,0.0,0.0,0.0,1.1462882096069915,前30分钟回撤-1.04%，随后站上开盘价并稳住
300745.SZ,欣锐科技,20260312,10:15,26.28,26.02,-0.9893455098934609,26.09,-0.7229832572298374,10:05,35,26.58,1.1415525114155143,0.0,0.0,0.0,0.0,1.1415525114155143,前30分钟回撤-0.99%，随后站上开盘价并稳住
300761.SZ,立华股份,20260312,10:15,22.0,21.72,-1.272727272727278,21.98,-0.09090909090908897,10:02,32,22.25,1.1363636363636365,0.0,0.0,0.0,0.0,1.1363636363636365,前30分钟回撤-1.27%，随后站上开盘价并稳住
688011.SH,新光光电,20260312,10:15,66.48,65.81,-1.0078219013237089,66.0,-0.7220216606498254,10:01,31,67.23,1.1281588447653428,0.0,0.0,0.0,0.0,1.1281588447653428,前30分钟回撤-1.01%，随后站上开盘价并稳住
603679.SH,华体科技,20260312,10:15,15.38,15.25,-0.8452535760728269,15.34,-0.2600780234070281,10:01,31,15.55,1.1053315994798434,0.0,0.0,0.0,0.0,1.1053315994798434,前30分钟回撤-0.85%，随后站上开盘价并稳住
605155.SH,西大门,20260312,10:15,17.54,17.32,-1.2542759407069493,17.53,-0.05701254275939573,10:01,31,17.73,1.0832383124287417,0.0,0.0,0.0,0.0,1.0832383124287417,前30分钟回撤-1.25%，随后站上开盘价并稳住
002271.SZ,东方雨虹,20260312,10:15,16.7,16.44,-1.5568862275448985,16.67,-0.1796407185628598,10:01,31,16.87,1.0179640718562977,0.0,0.0,0.0,0.0,1.0179640718562977,前30分钟回撤-1.56%，随后站上开盘价并稳住
002167.SZ,东方锆业,20260312,10:15,14.54,14.31,-1.5818431911966895,14.42,-0.8253094910591419,10:01,31,14.68,0.9628610729023425,0.0,0.0,0.0,0.0,0.9628610729023425,前30分钟回撤-1.58%，随后站上开盘价并稳住
000983.SZ,山西焦煤,20260312,10:15,7.35,7.23,-1.6326530612244792,7.33,-0.27210884353740916,10:02,32,7.42,0.9523809523809563,0.0,0.0,0.0,0.0,0.9523809523809563,前30分钟回撤-1.63%，随后站上开盘价并稳住
301121.SZ,紫建电子,20260312,10:15,40.98,40.7,-0.6832601268911519,40.87,-0.26842362127867114,10:01,31,41.36,0.927281600780875,0.0,0.0,0.0,0.0,0.927281600780875,前30分钟回撤-0.68%，随后站上开盘价并稳住
002746.SZ,仙坛股份,20260312,10:15,6.5,6.42,-1.2307692307692317,6.48,-0.30769230769230116,10:01,31,6.56,0.9230769230769171,0.0,0.0,0.0,0.0,0.9230769230769171,前30分钟回撤-1.23%，随后站上开盘价并稳住
600537.SH,亿晶光电,20260312,10:15,3.29,3.25,-1.2158054711246211,3.27,-0.6079027355623106,10:04,34,3.32,0.9118541033434591,0.0,0.0,0.0,0.0,0.9118541033434591,前30分钟回撤-1.22%，随后站上开盘价并稳住
002714.SZ,牧原股份,20260312,10:15,49.5,49.0,-1.0101010101010102,49.17,-0.6666666666666632,10:04,34,49.95,0.9090909090909147,0.0,0.0,0.0,0.0,0.9090909090909147,前30分钟回撤-1.01%，随后站上开盘价并稳住
