market,code,liutongguben,province,industry,updated_date,ipo_date,zongguben,guojiagu,faqirenfarengu,farengu,bgu,hgu,zhigonggu,zongzichan,liudongzichan,gudingzichan,wuxingzichan,gudongrenshu,liudongfuzhai,changqifuzhai,zibengongjijin,jingzichan,zhuyingshouru,zhuyinglirun,yingshouzhangkuan,yingyelirun,touzishouyu,jingyingxianjinliu,zongxianjinliu,cunhuo,lirunzonghe,shuihoulirun,jinglirun,weifenpeilirun,meigujingzichan,baoliu2
0,000001,19405601250.0,18,1,20251028,19910403,19405918750.0,19660000.0,397290000000.0,1115820000000.0,0.0,0.0,18700.000047683716,57667640320000.0,0.0,79280000000.0,56840000000.0,453515.0,0.0,0.0,806370000000.0,5179299840000.0,1006680000000.0,545710000000.0,0.0,460970000000.0,162750000000.0,717830000000.0,-220430000000.0,0.0,459200000000.0,383390000000.0,383390000000.0,2680470080000.0,23.079999923706055,9.0
0,000002,9716399375.0,18,11,20251031,19910129,11930710000.0,20700000.0,-179432980000.0,2198948160000.0,0.0,2206512968.75,-23599.998950958252,11365945600000.0,7829856000000.0,201260660000.0,78403005000.0,493176.0,5996908160000.0,1252742400000.0,269267400000.0,1757558240000.0,1613884160000.0,1459202880000.0,95884040000.0,-240635360000.0,-29620190000.0,-58893480000.0,-234534080000.0,4230761600000.0,-257841280000.0,-282366580000.0,-280158360000.0,161220380000.0,14.730999946594238,9.0
0,000004,126287802.734375,18,24,20260204,19901201,132380302.734375,18650000.0,-358267500.0,758943828.125,0.0,0.0,-2000.0000298023224,2605456093.75,1487138906.25,104964003.90625,251696992.1875,15236.0,1705986875.0,72962998.046875,12321915000.0,369476992.1875,510224023.4375,155399003.90625,462230000.0,-242540000.0,602781015.625,-123660996.09375,-173942011.71875,39596999.51171875,-342360000.0,-343110000.0,-270908007.8125,-13410381250.0,0.27900001406669617,9.0
0,000006,1349987343.75,18,11,20251030,19920427,1349995000.0,20700000.0,-5235375625.0,48276280000.0,0.0,0.0,-99.99999776482582,172693120000.0,154213410000.0,600637031.25,0.0,56467.0,86650410000.0,7825318750.0,4843215937.5,53967790000.0,22044715000.0,17958687500.0,465175000.0,232821992.1875,10164000.244140625,5012137812.5,-813067031.25,110733190000.0,258800996.09375,85747998.046875,-69970000.0,13841965000.0,3.997999906539917,9.0
0,000007,346448007.8125,18,10,20251031,19920413,346448007.8125,20700000.0,31760900.87890625,1542256875.0,0.0,0.0,99.99999776482582,3705430937.5,2598828906.25,435443007.8125,945999.9847412109,12551.0,1599967031.25,144065000.0,1570240937.5,1826725937.5,2998466875.0,2659123125.0,550212031.25,28079001.46484375,1138000.0305175781,2837065937.5,-257132011.71875,549862968.75,35642998.046875,24640000.0,34179001.46484375,-3279330937.5,0.5270000100135803,9.0
0,000008,2716296875.0,7,8,20260203,19920507,2716377812.5,12370000.0,-1798562812.5,10896377500.0,0.0,0.0,-299.99999329447746,91102480000.0,36844165000.0,4585128125.0,1389798125.0,94401.0,41218872500.0,882328046.875,26269837500.0,29311870000.0,11364677500.0,8277296875.0,18438593750.0,-892844062.5,656260000.0,-402926015.625,-3210326875.0,7628618125.0,-809305000.0,-887070000.0,-872257031.25,-24945692500.0,1.0789999961853027,9.0
0,000009,2576020468.75,18,43,20260122,19910625,2579213906.25,19690000.0,3853800625.0,146357800000.0,0.0,0.0,1099.9999940395355,565794320000.0,312068100000.0,170991880000.0,16191372500.0,144700.0,177894200000.0,127870390000.0,14009301250.0,100781720000.0,168124580000.0,123451650000.0,63190180000.0,16001355000.0,2159240937.5,2496838125.0,-7934878750.0,122950610000.0,15904187500.0,13189156250.0,2832330937.5,57258430000.0,3.9079999923706055,9.0
0,000010,848033437.5,18,21,20251216,19951027,1149652265.625,14480000.0,-594307617.1875,3538041250.0,0.0,0.0,-299.99999329447746,27194105000.0,21016562500.0,54823999.0234375,17625999.755859375,34767.0,23266005000.0,447741015.625,21103560000.0,3264786875.0,4246812812.5,3909369062.5,15298285000.0,-222531015.625,-7787999.8779296875,-411815000.0,-549964023.4375,1034025000.0,-271158007.8125,-305187011.71875,-319038984.375,-28424925000.0,0.2840000092983246,9.0
0,000011,526475507.8125,18,11,20251030,19920330,595979101.5625,20700000.0,35810200.1953125,13178067500.0,67605200.1953125,0.0,500.0000074505806,153041960000.0,142511010000.0,427474023.4375,3370000.0,37276.0,46318395000.0,-1376573125.0,804880000.0,33937560000.0,17157720000.0,12862247500.0,6030171875.0,360598007.8125,7345000.0,-23751710000.0,3675944062.5,108231440000.0,480114023.4375,260592988.28125,322211015.625,25949710000.0,5.693999767303467,9.0
0,000012,1959316562.5,18,48,20260202,19920228,3070692187.5,12300000.0,7864497500.0,118368820000.0,1109369062.5,0.0,500.0000074505806,312696520000.0,94637340000.0,141625350000.0,22766105000.0,124681.0,99975190000.0,4554615000.0,5907394375.0,132496210000.0,104240140000.0,89774020000.0,21768655000.0,1208558984.375,-105180000.0,8324635000.0,-5150106875.0,16565397500.0,1365036093.75,1391630000.0,1503957031.25,81629205000.0,4.315000057220459,9.0
0,000014,242046191.40625,18,11,20251031,19920602,242046191.40625,20700000.0,468801601.5625,3251224687.5,0.0,0.0,-1299.9999523162842,23184745000.0,19459697500.0,176026992.1875,0.0,26220.0,6582171875.0,515870000.0,99692001.953125,15913248750.0,208587988.28125,163787001.953125,55407001.953125,-406851992.1875,0.0,575149023.4375,539035000.0,13983501250.0,-407065000.0,-324804003.90625,-322223007.8125,10506477500.0,6.574999809265137,9.0
0,000016,1596593750.0,18,23,20251030,19920327,2407945468.75,12390000.0,-16060800000.0,81199825000.0,811351562.5,0.0,-4099.999964237213,292089900000.0,119317050000.0,48078280000.0,9531171250.0,146741.0,181614540000.0,-3260810937.5,3883196250.0,12656402500.0,76789705000.0,73251360000.0,13144176250.0,-10195918750.0,4204369062.5,-10863285000.0,-6089353750.0,25230272500.0,-10104211250.0,-11769955000.0,-9815205000.0,-27788880000.0,0.5260000228881836,9.0
0,000017,440821992.1875,18,41,20251106,19920331,689184921.875,12240000.0,74221401.3671875,2794618750.0,248363007.8125,0.0,399.9999910593033,4665168125.0,4549443125.0,27067001.953125,0.0,54235.0,801017031.25,97653007.8125,7977092500.0,3742865000.0,5776741250.0,5217251250.0,2301965000.0,398701015.625,0.0,-550133984.375,-384926015.625,1750640000.0,414643007.8125,313495996.09375,309371992.1875,-11448688750.0,0.5429999828338623,9.0
0,000019,416216406.25,18,17,20260202,19921012,1152535234.375,15510000.0,2442543437.5,38018845000.0,51749301.7578125,0.0,2099.9999344348907,70118570000.0,40553400000.0,19740806250.0,4393831875.0,43016.0,18876087500.0,16100999.755859375,12719082500.0,49891070000.0,39184755000.0,32557362500.0,1590882031.25,3056041875.0,-20161999.51171875,12651572500.0,320012011.71875,35200365000.0,3065269062.5,2434335000.0,2435265000.0,19486150000.0,4.328999996185303,9.0
0,000020,181165390.625,18,35,20251025,19920428,283161191.40625,12390000.0,142430498.046875,6062678750.0,101995800.78125,0.0,799.9999821186066,7532313125.0,5082980000.0,1613215000.0,328326992.1875,28401.0,3228700937.5,0.0,1465776875.0,4249259062.5,6829502500.0,5992382500.0,2295464062.5,256423007.8125,5545000.0,-446760000.0,-461106015.625,706965000.0,256537988.28125,212668984.375,212668984.375,-822046015.625,1.5010000467300415,9.0
0,000021,1571321718.75,18,24,20260125,19940202,1571573125.0,12390000.0,6613780000.0,108516850000.0,0.0,0.0,4799.999892711639,275568900000.0,150558900000.0,61888270000.0,3074541875.0,220205.0,108274290000.0,31134297500.0,26266765000.0,127347910000.0,112778440000.0,93705670000.0,37375855000.0,11749855000.0,486408007.8125,20334926250.0,21266075000.0,24418722500.0,11740152500.0,9885443125.0,7557293125.0,68990820000.0,8.102999687194824,9.0
0,000025,392778281.25,18,25,20260203,19930621,431058281.25,15510000.0,1080842500.0,20673813750.0,38280000.0,0.0,2899.9999165534973,26509205000.0,6905492500.0,643599023.4375,37514001.46484375,48630.0,5634393125.0,1658323125.0,4308664062.5,18073787500.0,11668736250.0,9623196875.0,162847998.046875,1488429062.5,144097998.046875,1710184062.5,-1843700937.5,1533459062.5,1533007031.25,1185907968.75,1235999062.5,8788372500.0,4.192999839782715,9.0
0,000026,364563007.8125,18,12,20260129,19930603,405763984.375,15520000.0,1976229531.25,30397670000.0,40580900.87890625,0.0,3100.000023841858,39165795000.0,29252652500.0,3650039062.5,308855000.0,36021.0,5171205937.5,0.0,9356092500.0,33769822500.0,26749600000.0,17151798750.0,3012190937.5,1587770937.5,8564000.244140625,3739223125.0,823526953.125,18260170000.0,1598215937.5,1250182031.25,1250182031.25,17302306250.0,8.322999954223633,9.0
0,000027,4757390000.0,18,16,20260205,19930903,4757390000.0,13440000.0,21254910000.0,304145020000.0,0.0,0.0,3600.0001430511475,1709824160000.0,412588480000.0,714155040000.0,217317420000.0,113612.0,382726960000.0,149859200000.0,52083765000.0,502388400000.0,324397500000.0,250074840000.0,150568710000.0,36737915000.0,6190936250.0,95075620000.0,56972375000.0,13106913750.0,38637045000.0,28333605000.0,19644773750.0,164603400000.0,6.881999969482422,9.0
0,000028,478053710.9375,18,12,20251031,19930809,556565117.1875,15510000.0,10655421250.0,564663560000.0,71351298.828125,0.0,17200.000286102295,505588640000.0,411676280000.0,7993553125.0,4491015000.0,41385.0,274614100000.0,31157275000.0,42676175000.0,184299460000.0,551244880000.0,493445520000.0,248073780000.0,13334776250.0,1650740937.5,-4630764062.5,-18540073750.0,83419480000.0,13176548750.0,10193972500.0,9571184375.0,133289660000.0,33.11399841308594,9.0
0,000029,891660000.0,18,11,20251027,19930915,1011660000.0,20700000.0,50186499.0234375,2082322031.25,120000000.0,0.0,1400.0000059604645,52106495000.0,46150770000.0,157195000.0,0.0,38419.0,16009730000.0,-1171624062.5,9782449375.0,36633680000.0,8988530000.0,6549508750.0,396640976.5625,1780942968.75,9085000.0,-920044062.5,-2370526875.0,30135727500.0,1789724062.5,1440363906.25,1451175937.5,13690111250.0,3.621000051498413,9.0
0,000030,1670906406.25,3,7,20260204,19930929,1719810781.25,12360000.0,4439302812.5,115095900000.0,47818901.3671875,0.0,2599.9999046325684,188632040000.0,99830880000.0,32193345000.0,5631790000.0,29824.0,78205040000.0,16522012500.0,4971103125.0,81489270000.0,121429250000.0,107519710000.0,42733340000.0,6152550000.0,3548705937.5,1371957968.75,-1549954062.5,14285935000.0,6185585000.0,5840798125.0,4398342187.5,51749760000.0,4.73799991607666,9.0
0,000031,4286304687.5,18,11,20251031,19931008,4286313437.5,20700000.0,-5867703125.0,204770480000.0,0.0,0.0,-1199.9999731779099,1672783360000.0,1095038720000.0,29728775000.0,14418562500.0,89652.0,720398560000.0,310313040000.0,85670610000.0,101334680000.0,206476920000.0,133022280000.0,6157026250.0,9911170000.0,-5228934062.5,17376810000.0,-48133600000.0,647729360000.0,10227199375.0,1292799062.5,-5329801250.0,-33886635000.0,2.364000082015991,9.0
0,000032,1137959218.75,18,24,20260129,19931028,1215179296.875,14490000.0,-1266145234.375,484216840000.0,0.0,0.0,-2599.9999046325684,672150880000.0,560198240000.0,46853505000.0,10067850625.0,69795.0,452023120000.0,57201805000.0,34197727500.0,61208145000.0,330185440000.0,303780840000.0,119185810000.0,-279134003.90625,-146995996.09375,-46717850000.0,-39132012500.0,13879936250.0,-316404003.90625,-2659913125.0,-2988225937.5,12424461250.0,5.379000186920166,9.0
0,000034,604773281.25,18,25,20260202,19940509,723444296.875,15510000.0,8935355625.0,915711840000.0,0.0,0.0,9900.000095367432,503713240000.0,407190040000.0,9469209375.0,6125957500.0,121200.0,332707220000.0,7956511875.0,57243180000.0,111046200000.0,1023653520000.0,987320720000.0,110071410000.0,8497756250.0,-743650937.5,-7914342500.0,-3693365000.0,173472560000.0,8470335000.0,6975761875.0,6700380000.0,44829900000.0,15.36400032043457,9.0
0,000035,2313025781.25,26,39,20251031,19940408,2388032812.5,23770000.0,3634576562.5,42695140000.0,0.0,0.0,1299.9999523162842,324076040000.0,70761680000.0,25467772500.0,149028150000.0,43317.0,92962610000.0,2091623125.0,80633040000.0,109339780000.0,39422652500.0,26959162500.0,24453872500.0,4247505937.5,-28241000.9765625,4968521875.0,9464647500.0,3742756875.0,4280995000.0,3266005937.5,3133475937.5,36801845000.0,4.372000217437744,9.0
0,000036,1401150937.5,18,11,20260128,19940617,1403818750.0,20700000.0,374563593.75,3321925625.0,0.0,0.0,199.99999552965164,76429410000.0,47791430000.0,6988317500.0,26020998.53515625,45147.0,11605790000.0,8718259375.0,973946015.625,50825285000.0,3240433125.0,1594015000.0,258646992.1875,716527031.25,135364003.90625,-609777968.75,-3824890000.0,26361760000.0,698243984.375,476597031.25,356838984.375,30937975000.0,3.621000051498413,9.0
0,000037,338908203.125,18,16,20251028,19940701,602762617.1875,13440000.0,-456282304.6875,3710090000.0,263854492.1875,0.0,-299.99999329447746,20115106250.0,9689381875.0,5511498125.0,21145000.0,46770.0,3255406875.0,322728007.8125,3627709062.5,14701151250.0,2789325000.0,2371450000.0,1079611015.625,-101353007.8125,167581015.625,-496660976.5625,-4244192187.5,795377031.25,-116253007.8125,-157152001.953125,-199431992.1875,1666651875.0,2.438999891281128,9.0
0,000039,2301407187.5,18,26,20251031,19940408,5392520625.0,12330000.0,18280200000.0,1289706880000.0,0.0,3089837812.5,2800.000011920929,1752520320000.0,1007917760000.0,440808720000.0,57748650000.0,115873.0,788563280000.0,163839880000.0,42198230000.0,526354800000.0,1170608400000.0,1027474880000.0,305273800000.0,37402180000.0,87280000.0,98271350000.0,52221140000.0,188907640000.0,37030330000.0,23948570000.0,15656150000.0,343128360000.0,9.01200008392334,9.0
0,000042,664131171.875,18,11,20260127,19940921,664831171.875,20700000.0,-5186483750.0,38625227500.0,0.0,0.0,900.0000357627869,345639000000.0,287699620000.0,7989288125.0,6989000.244140625,16169.0,242521960000.0,-2101321093.75,14558686250.0,32964895000.0,20471780000.0,12133072500.0,2975452812.5,2660245000.0,2405256093.75,50979690000.0,23014095000.0,188769100000.0,1184446015.625,559595000.0,615066992.1875,6205498750.0,4.958000183105469,9.0
0,000045,457021796.875,18,35,20251027,19940815,506521796.875,12390000.0,789016093.75,25220927500.0,49500000.0,0.0,1199.9999731779099,52809260000.0,30412362500.0,17058187500.0,322762011.71875,34361.0,7186007500.0,13054246250.0,19615998750.0,29753522500.0,24650660000.0,21067120000.0,9002536250.0,863798046.875,-42776000.9765625,1701350000.0,974623046.875,8602196250.0,910035000.0,814191015.625,594451992.1875,2960902812.5,5.874000072479248,9.0
0,000048,526359492.1875,18,17,20251209,19941101,530282304.6875,10030000.0,6017986250.0,45950205000.0,0.0,0.0,5699.999928474426,104915260000.0,26783650000.0,53019660000.0,402971992.1875,16511.0,54753420000.0,556324023.4375,1657886875.0,42245490000.0,36702847500.0,30292680000.0,1094955000.0,3126235000.0,3112999.8779296875,5249919375.0,-2293757968.75,17422376250.0,3025636875.0,3029166875.0,2978615000.0,34596725000.0,7.9670000076293945,9.0
0,000049,384534804.6875,18,29,20260205,19950320,384638515.625,12380000.0,2211543125.0,149569340000.0,0.0,0.0,5899.999737739563,173483940000.0,116372480000.0,37604572500.0,4427778125.0,57775.0,84431200000.0,-452135000.0,19261050000.0,66623010000.0,161034900000.0,146608950000.0,54774205000.0,1258001953.125,209420996.09375,6928446250.0,-1196145000.0,27326477500.0,1326485000.0,1672242968.75,2256130000.0,41622862500.0,17.320999145507812,9.0
0,000050,2457716718.75,18,35,20260204,19950315,2457747656.25,12390000.0,-4726185937.5,240140220000.0,0.0,0.0,1299.9999523162842,772625040000.0,212045720000.0,422833200000.0,23238197500.0,74144.0,272081360000.0,22711322500.0,262352080000.0,275027980000.0,266627020000.0,222715800000.0,98476880000.0,3386251875.0,-2917353750.0,64622980000.0,-9892202500.0,43944620000.0,3401326250.0,2791414062.5,3131208125.0,-12296530000.0,11.1899995803833,9.0
0,000055,675852265.625,18,21,20251029,19960415,1073874218.75,12330000.0,1497111875.0,32065550000.0,394158789.0625,0.0,99.99999776482582,131273680000.0,57096530000.0,9282328125.0,834833984.375,44847.0,46243140000.0,483281015.625,43578999.0234375,60894575000.0,25593002500.0,21004365000.0,9851680000.0,140420996.09375,-12114000.244140625,-1942609062.5,-4371181875.0,7522772500.0,130710000.0,159116005.859375,158903007.8125,47673890000.0,5.671000003814697,9.0
0,000056,903726562.5,18,12,20251025,19960708,1182528203.125,21720000.0,-2615753437.5,5227356250.0,243235000.0,0.0,-20999.999046325684,20958997500.0,6506143125.0,996441015.625,284556015.625,58475.0,40585030000.0,-433733007.8125,16453230000.0,-20867242500.0,33114355000.0,24236710000.0,1260517031.25,-33607130000.0,-2567000.1220703125,1620362968.75,-173339003.90625,759156015.625,-33720940000.0,-24501895000.0,-24443800000.0,-47131430000.0,-1.7649999856948853,9.0
0,000058,984702265.625,18,12,20260205,19961226,1231200703.125,21720000.0,381264609.375,12436376250.0,246461308.59375,0.0,799.9999821186066,50458575000.0,29058495000.0,5880735000.0,183036992.1875,55703.0,17820792500.0,4328955937.5,1659502968.75,20831337500.0,12172507500.0,9196971250.0,3340882812.5,1417207968.75,-130807998.046875,536458007.8125,-2336175000.0,14489675000.0,1588194062.5,1026632968.75,928863984.375,4870390000.0,1.6920000314712524,9.0
0,000059,1599442500.0,5,5,20260203,19970130,1599442500.0,12250000.0,-18892592500.0,245000320000.0,0.0,0.0,-8700.000047683716,244720440000.0,115226910000.0,97855780000.0,10837136250.0,42205.0,99483040000.0,6552771875.0,64860345000.0,100799450000.0,302904520000.0,267943580000.0,6345298750.0,-13339597500.0,37557998.046875,-38042995000.0,-47445630000.0,59197755000.0,-13254973750.0,-13806031250.0,-13935972500.0,13239972500.0,6.302000045776367,9.0
0,000060,4441116250.0,18,36,20251204,19970123,4441172500.0,12320000.0,7994980000.0,433488600000.0,0.0,0.0,2199.999988079071,504806760000.0,218781720000.0,175984540000.0,51738155000.0,126436.0,246009480000.0,9889072500.0,23438130000.0,164608860000.0,484592880000.0,458195840000.0,9502195000.0,11034695000.0,173661992.1875,20318737500.0,20900120000.0,126636400000.0,11037140000.0,8913743125.0,8408785000.0,89420480000.0,4.26800012588501,9.0
0,000061,1696932968.75,18,17,20260202,19970110,1984961250.0,21720000.0,3152620312.5,38189597500.0,0.0,0.0,1599.9999642372131,239003920000.0,56627970000.0,20140500000.0,26968635000.0,37817.0,92682000000.0,25936627500.0,44508000000.0,84010790000.0,51978840000.0,41164400000.0,4478371875.0,5571941250.0,769037031.25,6603424375.0,12942097500.0,9541436250.0,5631376250.0,3803218125.0,2638484062.5,15447692500.0,4.23199987411499,9.0
0,000062,1044927265.625,18,12,20260202,19970130,1045909296.875,15510000.0,2662487187.5,162802140000.0,0.0,0.0,3499.999940395355,166596400000.0,119767110000.0,2521701875.0,1474249062.5,107930.0,72539310000.0,9128134375.0,6371426250.0,68760955000.0,176580300000.0,161887940000.0,62350625000.0,5549975000.0,156333994.140625,3493805000.0,-5664781875.0,20936572500.0,5586294375.0,4262462187.5,3610789062.5,45135680000.0,6.573999881744385,9.0
0,000063,4027621250.0,18,24,20260203,19971118,4783535000.0,12390000.0,79064030000.0,900445440000.0,0.0,755502500.0,11100.000143051147,2146577760000.0,1433882080000.0,136443890000.0,67188330000.0,606919.0,788041280000.0,2916780000.0,274744280000.0,750914160000.0,1005196000000.0,698114720000.0,232234000000.0,58388820000.0,2206280000.0,17774780000.0,-11797920000.0,460988640000.0,59031490000.0,53446770000.0,53219850000.0,422431840000.0,15.670999526977539,9.0
0,000065,974962265.625,7,21,20260130,19980605,1161442187.5,15510000.0,7575134375.0,141216360000.0,0.0,0.0,4600.000083446503,252795620000.0,140096440000.0,32675470000.0,15435343750.0,50189.0,118198400000.0,7233711250.0,24766370000.0,101789540000.0,99150760000.0,85033230000.0,38332835000.0,6008105000.0,5993999.6337890625,8978752500.0,3473471250.0,9230838125.0,6012580625.0,4850067187.5,4846407812.5,66535460000.0,9.50100040435791,9.0
0,000066,3225589687.5,18,24,20260204,19970626,3225799062.5,12390000.0,-6876396875.0,96057950000.0,0.0,0.0,0.0,318813500000.0,191508160000.0,40554810000.0,6694202500.0,397592.0,130193740000.0,11436736250.0,45759040000.0,110928650000.0,102953210000.0,86759660000.0,61045480000.0,595997031.25,4184735000.0,-8801381250.0,-3996620000.0,68292705000.0,426778984.375,241045996.09375,160666005.859375,24211727500.0,3.438999891281128,9.0
0,000068,1006671484.375,18,39,20251030,19970611,1006671484.375,15510000.0,-733717187.5,5918214375.0,0.0,0.0,-1000.0000149011612,40219865000.0,14311812500.0,571526992.1875,1144212968.75,38067.0,17086326250.0,3901280000.0,11886831250.0,6079765000.0,5176196250.0,4781256875.0,4205048750.0,-396598007.8125,-725000.0,2500684062.5,-426075000.0,593673007.8125,-899275000.0,-968298046.875,-1000640000.0,-17450876250.0,0.6039999723434448,9.0
0,000069,6898601875.0,18,11,20260204,19970910,8037758125.0,20700000.0,-23508122500.0,293296440000.0,0.0,0.0,-5600.000023841858,3057104000000.0,2088254400000.0,224730640000.0,112525220000.0,97153.0,1436178560000.0,206080240000.0,47281880000.0,489844960000.0,170249640000.0,156249050000.0,11645180000.0,-51175430000.0,-5923271250.0,48703140000.0,-73249500000.0,1445669440000.0,-51426050000.0,-54585790000.0,-43667830000.0,302906420000.0,5.709000110626221,9.0
0,000070,888678828.125,18,24,20251027,20000511,900344765.625,12390000.0,44239501.953125,35389390000.0,0.0,0.0,99.99999776482582,73067660000.0,49750130000.0,9830286250.0,981485000.0,97364.0,35254322500.0,6097253125.0,15034662500.0,15077597500.0,31835225000.0,25779365000.0,21072012500.0,1516423125.0,127208994.140625,-3512373125.0,1124563984.375,13040190000.0,1457057968.75,1063626953.125,79960996.09375,-8360106250.0,1.6749999523162842,9.0
0,000078,2626441250.0,18,12,20251030,19981218,2631123125.0,15510000.0,462173203.125,245526920000.0,0.0,0.0,99.99999776482582,272766800000.0,245777900000.0,8719545000.0,3226661875.0,124206.0,239371600000.0,10227663125.0,20976767500.0,18223098750.0,215129200000.0,195315040000.0,150698090000.0,1655290000.0,916330937.5,397036015.625,-6783211250.0,33277370000.0,1679006093.75,682400937.5,257030000.0,-28983287500.0,0.6930000185966492,9.0
0,000088,3162894375.0,18,8,20251030,19970728,5199483437.5,16550000.0,10041824375.0,6131512500.0,0.0,0.0,2099.9999344348907,241357180000.0,63478580000.0,52205090000.0,14465045000.0,71754.0,8972515000.0,15537356250.0,55595980000.0,181370080000.0,6161426250.0,4324543125.0,1161194062.5,11454860000.0,10325130000.0,2467564062.5,-39482165000.0,96303994.140625,11452580000.0,11020195000.0,10710585000.0,62373545000.0,3.48799991607666,9.0
0,000089,2050742343.75,18,8,20251025,19980420,2050769531.25,16560000.0,3268701562.5,34653072500.0,0.0,0.0,2300.0000417232513,240747160000.0,54529475000.0,103411120000.0,3372217187.5,57917.0,24759817500.0,190575996.09375,27851560000.0,115724250000.0,38394987500.0,29430355000.0,8770036875.0,5800566250.0,1051732968.75,15275481250.0,14624942500.0,92192001.953125,5912621250.0,4681643125.0,4681025000.0,56421280000.0,5.64300012588501,9.0
0,000090,1868460000.0,18,21,20251028,19990721,1868545468.75,14480000.0,3284903750.0,92391370000.0,0.0,0.0,-0.0,633474240000.0,508668880000.0,5826717500.0,12365192500.0,41446.0,352131040000.0,3974080000.0,15562601250.0,144872050000.0,99590320000.0,88950860000.0,31711045000.0,1078686015.625,45714003.90625,-9953268750.0,-10092268750.0,209521600000.0,1141262968.75,-187250000.0,201289003.90625,65615770000.0,6.041999816894531,9.0
0,000096,510848007.8125,18,5,20251031,20000724,528000000.0,15510000.0,669130625.0,15348450000.0,0.0,0.0,599.9999865889549,33461677500.0,14322326250.0,361887968.75,2066417031.25,38763.0,4586650000.0,55615996.09375,3622868125.0,27943727500.0,10350420000.0,9157830000.0,249537988.28125,522099023.4375,193949003.90625,-866375937.5,-2010492968.75,509258984.375,519968984.375,323821992.1875,306725000.0,12718077500.0,5.291999816894531,9.0
0,000099,775770234.375,18,8,20251030,20000731,775770234.375,16560000.0,1948924843.75,14971806250.0,0.0,0.0,3199.9999284744263,77877250000.0,37706152500.0,22587885000.0,866088984.375,124959.0,7149050000.0,1065780000.0,19448190000.0,54692425000.0,16326287500.0,12297365000.0,10267475000.0,3324353125.0,-31623000.48828125,6842638125.0,2042221093.75,3014297187.5,3317432812.5,2375753906.25,2446497031.25,23634187500.0,7.050000190734863,9.0
0,000100,18096746250.0,12,35,20251031,20040130,20800862500.0,12390000.0,15253197500.0,1230284960000.0,0.0,0.0,1599.9999642372131,3816513920000.0,1093708480000.0,1664290560000.0,185602040000.0,671098.0,1150906560000.0,627898000000.0,148976410000.0,609297640000.0,1359434240000.0,1185924960000.0,259811960000.0,11415611250.0,16625567500.0,338366040000.0,-26595870000.0,211414680000.0,10117193125.0,4825476875.0,30467925000.0,235632840000.0,2.928999900817871,9.0
0,000151,307934707.03125,7,13,20260203,20000906,337370703.125,15510000.0,-1428463750.0,9149068750.0,0.0,0.0,-799.9999821186066,21975712500.0,19033037500.0,741727968.75,265443984.375,26817.0,18864618750.0,-1003874062.5,9930790625.0,3328605000.0,8262118750.0,6859642500.0,2156232031.25,-295691992.1875,274084003.90625,-867405937.5,-541215000.0,1609050937.5,-293066992.1875,-340860000.0,-283750996.09375,-11422436250.0,0.9869999885559082,9.0
0,000153,458868515.625,24,34,20260110,20000920,464685507.8125,12270000.0,1473028437.5,32614227500.0,0.0,0.0,2199.999988079071,49684010000.0,20919348750.0,11110061250.0,2393592031.25,39078.0,23050822500.0,244270000.0,4581380000.0,21015455000.0,31251460000.0,25781397500.0,11004463750.0,1143336015.625,84765000.0,888135000.0,192407988.28125,5794623750.0,1139499062.5,982150000.0,1002842968.75,10438818125.0,4.521999835968018,9.0
0,000155,1846168281.25,23,16,20251028,20000926,1846168281.25,13440000.0,6298011875.0,22770747500.0,0.0,0.0,1899.999976158142,282630120000.0,109186620000.0,88919510000.0,44431340000.0,111520.0,45886295000.0,23743590000.0,70828880000.0,103172230000.0,20952820000.0,11792095000.0,19438845000.0,5255680000.0,33028000.48828125,13218162500.0,12166413750.0,4296610937.5,5185518125.0,4389339062.5,3474823125.0,10737535000.0,5.589000225067139,9.0
0,000156,1699875937.5,28,18,20251031,20000906,1852932500.0,18630000.0,3517453437.5,63482590000.0,0.0,0.0,1899.999976158142,296269760000.0,136427020000.0,93821370000.0,5660441250.0,42698.0,110769720000.0,3931820000.0,89133590000.0,149536800000.0,64067825000.0,45071180000.0,23960520000.0,3476805937.5,52617998.046875,2398606093.75,-8987013125.0,14455850000.0,3555065000.0,3499798750.0,3490421250.0,35518420000.0,8.069999694824219,9.0
0,000157,7070417500.0,21,26,20251031,20001012,8648535000.0,12350000.0,31390160000.0,343857400000.0,0.0,1552507500.0,4499.99988079071,1311058480000.0,827711120000.0,112455550000.0,47875930000.0,236356.0,436536360000.0,22447455000.0,190870020000.0,583254000000.0,371556560000.0,267153480000.0,280460580000.0,46410455000.0,2028081093.75,28661135000.0,-6019315000.0,212776280000.0,46826110000.0,41049215000.0,39203677500.0,278009920000.0,6.74399995803833,9.0
0,000158,1587932187.5,11,24,20251223,20000724,1598616718.75,18650000.0,-2990465937.5,49461955000.0,0.0,0.0,-1000.0000149011612,173650300000.0,109857210000.0,17504717500.0,7903625000.0,388783.0,99142370000.0,411883007.8125,29435722500.0,52172295000.0,51245210000.0,45545055000.0,28647720000.0,-1444002968.75,41960996.09375,-10770240000.0,-10750267500.0,28439760000.0,-1439817968.75,-1572310000.0,-1553527968.75,4396569062.5,3.2639999389648438,9.0
