symbol,name,market,signal_date,entry_date,exit_date,hold_days,entry_price,exit_price,ret_pct,mae_pct,exit_reason
000025,特 力Ａ,0,2023-12-04,2023-12-05,2023-12-05,1,16.72,16.51936,-1.358033,-1.2,止损
000068,华控赛格,0,2023-12-04,2023-12-05,2023-12-05,1,3.75,3.705,-1.358033,-1.2,止损
000009,中国宝安,0,2023-12-05,2023-12-06,2023-12-06,1,11.61,11.74932,1.038129,-0.344531,止盈
000036,华联控股,0,2023-12-06,2023-12-07,2023-12-07,1,4.13,4.08044,-1.358033,-1.2,止损
000006,深振业Ａ,0,2023-12-11,2023-12-12,2023-12-12,1,4.76,4.81712,1.038129,-1.05042,止盈
000012,南 玻Ａ,0,2023-12-12,2023-12-13,2023-12-15,3,5.58,5.55,-0.696726,-0.716846,时间退出
000066,中国长城,0,2023-12-12,2023-12-13,2023-12-13,1,11.4,11.5368,1.038129,-0.614035,止盈
000006,深振业Ａ,0,2023-12-13,2023-12-14,2023-12-14,1,4.8,4.8576,1.038129,0.0,止盈
000019,深粮控股,0,2023-12-13,2023-12-14,2023-12-14,1,7.51,7.60012,1.038129,-0.532623,止盈
000036,华联控股,0,2023-12-14,2023-12-15,2023-12-15,1,4.1,4.1492,1.038129,0.0,止盈
000039,中集集团,0,2023-12-14,2023-12-15,2023-12-15,1,7.8,7.76,-0.671952,-0.769231,破均线
000088,盐 田 港,0,2023-12-14,2023-12-15,2023-12-15,1,5.16,5.11,-1.127394,-1.162791,破均线
000006,深振业Ａ,0,2023-12-15,2023-12-18,2023-12-18,1,4.8,4.7424,-1.358033,-1.2,止损
000007,全新好,0,2023-12-15,2023-12-18,2023-12-18,1,4.99,4.93012,-1.358033,-1.2,止损
000048,京基智农,0,2023-12-18,2023-12-19,2023-12-19,1,19.7,19.4636,-1.358033,-1.2,止损
000032,深桑达Ａ,0,2023-12-25,2023-12-26,2023-12-26,1,22.0,21.736,-1.358033,-1.2,止损
000019,深粮控股,0,2023-12-29,2024-01-02,2024-01-02,1,7.51,7.60012,1.038129,0.0,止盈
000027,深圳能源,0,2024-01-09,2024-01-10,2024-01-10,1,6.19,6.14,-0.966414,-0.807754,破均线
000019,深粮控股,0,2024-01-10,2024-01-11,2024-01-11,1,7.46,7.54952,1.038129,0.0,止盈
000078,海王生物,0,2024-01-10,2024-01-11,2024-01-11,1,3.2,3.2384,1.038129,-0.625,止盈
000019,深粮控股,0,2024-01-12,2024-01-15,2024-01-15,1,7.51,7.60012,1.038129,0.0,止盈
000027,深圳能源,0,2024-01-15,2024-01-16,2024-01-17,2,6.23,6.175,-1.041365,-1.123596,止损
000039,中集集团,0,2024-01-19,2024-01-22,2024-01-22,1,8.04,7.94352,-1.358033,-1.2,止损
000014,沙河股份,0,2024-02-23,2024-02-26,2024-02-26,1,11.75,11.609,-1.358033,-1.2,止损
000027,深圳能源,0,2024-02-27,2024-02-28,2024-02-28,1,6.41,6.48692,1.038129,-0.312012,止盈
000039,中集集团,0,2024-02-27,2024-02-28,2024-02-28,1,8.57,8.46716,-1.358033,-1.2,止损
000028,国药一致,0,2024-02-29,2024-03-01,2024-03-01,1,31.57,31.19116,-1.358033,-1.2,止损
000020,深华发Ａ,0,2024-03-04,2024-03-05,2024-03-05,1,14.51,14.33588,-1.358033,-1.2,止损
000014,沙河股份,0,2024-03-05,2024-03-06,2024-03-06,1,11.79,11.64852,-1.358033,-1.2,止损
000020,深华发Ａ,0,2024-03-06,2024-03-07,2024-03-07,1,14.45,14.2766,-1.358033,-1.2,止损
000028,国药一致,0,2024-03-07,2024-03-08,2024-03-08,1,31.42,31.79704,1.038129,-0.350095,止盈
000001,平安银行,0,2024-03-08,2024-03-11,2024-03-12,2,10.38,10.50456,1.038129,-0.385356,止盈
000014,沙河股份,0,2024-03-08,2024-03-11,2024-03-11,1,11.88,11.73744,-1.358033,-1.2,止损
000012,南 玻Ａ,0,2024-03-13,2024-03-14,2024-03-14,1,5.74,5.80888,1.038129,-0.348432,止盈
000029,深深房Ａ,0,2024-03-14,2024-03-15,2024-03-18,2,11.49,11.43116,-0.67123,-0.522193,止损
000012,南 玻Ａ,0,2024-03-15,2024-03-18,2024-03-19,2,5.75,5.70076,-1.01493,-0.869565,止损
000020,深华发Ａ,0,2024-03-15,2024-03-18,2024-03-19,2,14.75,14.70144,-0.488646,-0.881356,止损
000032,深桑达Ａ,0,2024-03-15,2024-03-18,2024-03-18,1,19.78,20.01736,1.038129,-0.606673,止盈
000063,中兴通讯,0,2024-03-15,2024-03-18,2024-03-18,1,29.0,29.348,1.038129,-0.517241,止盈
000066,中国长城,0,2024-03-15,2024-03-18,2024-03-18,1,10.4,10.5248,1.038129,-0.288462,止盈
000070,特发信息,0,2024-03-15,2024-03-18,2024-03-18,1,9.09,9.19908,1.038129,-0.220022,止盈
000090,天健集团,0,2024-03-15,2024-03-18,2024-03-19,2,4.71,4.67324,-0.939171,-1.061571,止损
000001,平安银行,0,2024-03-18,2024-03-19,2024-03-19,1,10.53,10.40364,-1.358033,-1.2,止损
000014,沙河股份,0,2024-03-18,2024-03-19,2024-03-20,2,12.11,12.04,-0.737062,-0.743187,止损开盘
000029,深深房Ａ,0,2024-03-19,2024-03-20,2024-03-20,1,11.37,11.23356,-1.358033,-1.2,止损
000066,中国长城,0,2024-03-19,2024-03-20,2024-03-20,1,10.47,10.59564,1.038129,-0.286533,止盈
000063,中兴通讯,0,2024-03-20,2024-03-21,2024-03-21,1,29.17,28.81996,-1.358033,-1.2,止损
000089,深圳机场,0,2024-03-20,2024-03-21,2024-03-22,2,6.59,6.55044,-0.759295,-0.758725,止损
000090,天健集团,0,2024-03-20,2024-03-21,2024-03-21,1,4.67,4.72604,1.038129,-0.428266,止盈
000001,平安银行,0,2024-03-21,2024-03-22,2024-03-22,1,10.45,10.3246,-1.358033,-1.2,止损
000014,沙河股份,0,2024-03-21,2024-03-22,2024-03-22,1,12.01,11.86588,-1.358033,-1.2,止损
000034,神州数码,0,2024-03-21,2024-03-22,2024-03-22,1,32.02,31.63576,-1.358033,-1.2,止损
000065,北方国际,0,2024-03-21,2024-03-22,2024-03-22,1,11.55,11.4114,-1.358033,-1.2,止损
000066,中国长城,0,2024-03-21,2024-03-22,2024-03-22,1,10.47,10.59564,1.038129,-0.764088,止盈
000027,深圳能源,0,2024-03-25,2024-03-26,2024-03-26,1,6.76,6.84112,1.038129,-0.147929,止盈
000039,中集集团,0,2024-03-25,2024-03-26,2024-03-27,2,9.07,8.98,-1.150647,-1.102536,止损开盘
000060,中金岭南,0,2024-03-26,2024-03-27,2024-03-27,1,4.52,4.46576,-1.358033,-1.2,止损
000068,华控赛格,0,2024-03-26,2024-03-27,2024-03-27,1,4.04,3.99152,-1.358033,-1.2,止损
000039,中集集团,0,2024-03-28,2024-03-29,2024-03-29,1,9.16,9.26992,1.038129,-0.436681,止盈
000001,平安银行,0,2024-03-29,2024-04-01,2024-04-01,1,10.52,10.64624,1.038129,-0.095057,止盈
000028,国药一致,0,2024-04-01,2024-04-02,2024-04-03,2,31.05,31.4226,1.038129,-0.289855,止盈
000070,特发信息,0,2024-04-01,2024-04-02,2024-04-02,1,9.15,9.0402,-1.358033,-1.2,止损
000001,平安银行,0,2024-04-02,2024-04-03,2024-04-03,1,10.53,10.46,-0.823656,-1.044634,破均线
000090,天健集团,0,2024-04-02,2024-04-03,2024-04-08,2,4.63,4.60408,-0.718884,-0.647948,止损
000007,全新好,0,2024-04-08,2024-04-09,2024-04-09,1,4.46,4.51352,1.038129,-0.44843,止盈
000026,飞亚达,0,2024-04-10,2024-04-11,2024-04-11,1,10.67,10.79804,1.038129,-0.281162,止盈
000030,富奥股份,0,2024-04-10,2024-04-11,2024-04-11,1,5.28,5.34336,1.038129,-0.757576,止盈
000039,中集集团,0,2024-04-10,2024-04-11,2024-04-11,1,9.19,9.30028,1.038129,-0.54407,止盈
000028,国药一致,0,2024-04-11,2024-04-12,2024-04-12,1,30.76,31.12912,1.038129,-0.585176,止盈
000026,飞亚达,0,2024-04-12,2024-04-15,2024-04-15,1,10.75,10.621,-1.358033,-1.2,止损
000089,深圳机场,0,2024-04-12,2024-04-15,2024-04-15,1,6.71,6.62948,-1.358033,-1.2,止损
000026,飞亚达,0,2024-04-19,2024-04-22,2024-04-22,1,10.79,10.66052,-1.358033,-1.2,止损
000063,中兴通讯,0,2024-04-23,2024-04-24,2024-04-24,1,27.63,27.96156,1.038129,-0.868621,止盈
000088,盐 田 港,0,2024-04-23,2024-04-24,2024-04-25,2,4.88,4.93856,1.038129,-0.204918,止盈
000001,平安银行,0,2024-04-24,2024-04-25,2024-04-26,2,10.5,10.5,-0.159952,-0.190476,止损
000035,中国天楹,0,2024-04-24,2024-04-25,2024-04-25,1,4.36,4.41232,1.038129,-0.229358,止盈
000089,深圳机场,0,2024-04-24,2024-04-25,2024-04-25,1,6.77,6.85124,1.038129,-0.14771,止盈
000012,南 玻Ａ,0,2024-05-07,2024-05-08,2024-05-08,1,5.67,5.61,-1.21646,-1.058201,破均线
000037,深南电A,0,2024-05-07,2024-05-08,2024-05-08,1,9.29,9.40148,1.038129,-0.861141,止盈
000027,深圳能源,0,2024-05-08,2024-05-09,2024-05-10,2,7.32,7.40784,1.038129,-0.273224,止盈
000063,中兴通讯,0,2024-05-09,2024-05-10,2024-05-10,1,28.1,27.7628,-1.358033,-1.2,止损
000025,特 力Ａ,0,2024-05-10,2024-05-13,2024-05-13,1,15.22,15.03736,-1.358033,-1.2,止损
000039,中集集团,0,2024-05-13,2024-05-14,2024-05-14,1,9.66,9.54408,-1.358033,-1.2,止损
000060,中金岭南,0,2024-05-13,2024-05-14,2024-05-14,1,4.87,4.81156,-1.358033,-1.2,止损
000065,北方国际,0,2024-05-13,2024-05-14,2024-05-14,1,12.6,12.7512,1.038129,-0.31746,止盈
000089,深圳机场,0,2024-05-14,2024-05-15,2024-05-15,1,7.04,7.12448,1.038129,0.0,止盈
000039,中集集团,0,2024-05-15,2024-05-16,2024-05-16,1,9.53,9.41564,-1.358033,-1.2,止损
000088,盐 田 港,0,2024-05-15,2024-05-16,2024-05-17,2,4.99,4.97,-0.560113,-0.601202,止损开盘
000027,深圳能源,0,2024-05-16,2024-05-17,2024-05-17,1,7.39,7.47868,1.038129,-0.67659,止盈
000035,中国天楹,0,2024-05-16,2024-05-17,2024-05-17,1,4.63,4.68556,1.038129,-0.431965,止盈
000089,深圳机场,0,2024-05-16,2024-05-17,2024-05-17,1,7.03,7.11436,1.038129,-0.284495,止盈
000030,富奥股份,0,2024-05-17,2024-05-20,2024-05-20,1,5.76,5.82912,1.038129,-1.041667,止盈
000039,中集集团,0,2024-05-17,2024-05-20,2024-05-20,1,9.39,9.27732,-1.358033,-1.2,止损
000030,富奥股份,0,2024-05-21,2024-05-22,2024-05-22,1,5.78,5.71064,-1.358033,-1.2,止损
000039,中集集团,0,2024-05-21,2024-05-22,2024-05-22,1,9.37,9.25756,-1.358033,-1.2,止损
000027,深圳能源,0,2024-05-22,2024-05-23,2024-05-23,1,7.36,7.27168,-1.358033,-1.2,止损
000035,中国天楹,0,2024-05-22,2024-05-23,2024-05-23,1,4.75,4.693,-1.358033,-1.2,止损
000037,深南电A,0,2024-05-22,2024-05-23,2024-05-23,1,9.2,9.0896,-1.358033,-1.2,止损
000089,深圳机场,0,2024-05-23,2024-05-24,2024-05-27,2,7.1,7.1,-0.159952,-0.28169,止损
000006,深振业Ａ,0,2024-05-27,2024-05-28,2024-05-28,1,4.0,3.952,-1.358033,-1.2,止损
000028,国药一致,0,2024-05-27,2024-05-28,2024-05-28,1,38.65,38.1862,-1.358033,-1.2,止损
000029,深深房Ａ,0,2024-05-27,2024-05-28,2024-05-28,1,12.04,11.89552,-1.358033,-1.2,止损
000031,大悦城,0,2024-05-27,2024-05-28,2024-05-28,1,2.82,2.78616,-1.358033,-1.2,止损
000042,中洲控股,0,2024-05-28,2024-05-29,2024-05-29,1,4.9,4.9588,1.038129,-0.408163,止盈
000029,深深房Ａ,0,2024-05-29,2024-05-30,2024-05-30,1,11.7,11.5596,-1.358033,-1.2,止损
000031,大悦城,0,2024-05-29,2024-05-30,2024-05-30,1,2.74,2.70712,-1.358033,-1.2,止损
000039,中集集团,0,2024-05-29,2024-05-30,2024-05-30,1,9.38,9.49256,1.038129,-0.319829,止盈
000036,华联控股,0,2024-05-30,2024-05-31,2024-05-31,1,3.31,3.34972,1.038129,0.0,止盈
000029,深深房Ａ,0,2024-05-31,2024-06-03,2024-06-03,1,11.8,11.6584,-1.358033,-1.2,止损
000007,全新好,0,2024-06-07,2024-06-11,2024-06-11,1,4.78,4.83736,1.038129,-1.046025,止盈
000035,中国天楹,0,2024-06-13,2024-06-14,2024-06-14,1,4.88,4.82144,-1.358033,-1.2,止损
000039,中集集团,0,2024-06-13,2024-06-14,2024-06-14,1,9.77,9.65276,-1.358033,-1.2,止损
000007,全新好,0,2024-06-14,2024-06-17,2024-06-17,1,4.84,4.78192,-1.358033,-1.2,止损
000035,中国天楹,0,2024-06-18,2024-06-19,2024-06-19,1,4.97,4.91036,-1.358033,-1.2,止损
000039,中集集团,0,2024-06-19,2024-06-20,2024-06-20,1,9.82,9.70216,-1.358033,-1.2,止损
000021,深科技,0,2024-07-01,2024-07-02,2024-07-02,1,14.94,14.76072,-1.358033,-1.2,止损
000021,深科技,0,2024-07-12,2024-07-15,2024-07-15,1,15.12,14.93856,-1.358033,-1.2,止损
000007,全新好,0,2024-07-18,2024-07-19,2024-07-19,1,5.31,5.24628,-1.358033,-1.2,止损
000007,全新好,0,2024-07-23,2024-07-24,2024-07-24,1,5.21,5.14748,-1.358033,-1.2,止损
000010,美丽生态,0,2024-08-05,2024-08-06,2024-08-06,1,1.76,1.78112,1.038129,-1.136364,止盈
000008,神州高铁,0,2024-08-08,2024-08-09,2024-08-09,1,2.09,2.11508,1.038129,-0.478469,止盈
000006,深振业Ａ,0,2024-08-13,2024-08-14,2024-08-15,2,3.77,3.75,-0.689607,-1.061008,止损开盘
000010,美丽生态,0,2024-08-30,2024-09-02,2024-09-02,1,1.72,1.74064,1.038129,-1.162791,止盈
000016,深康佳Ａ,0,2024-09-02,2024-09-03,2024-09-03,1,2.58,2.54904,-1.358033,-1.2,止损
000011,深物业A,0,2024-09-05,2024-09-06,2024-09-06,1,7.66,7.56808,-1.358033,-1.2,止损
000025,特 力Ａ,0,2024-09-09,2024-09-10,2024-09-10,1,13.98,13.81224,-1.358033,-1.2,止损
000025,特 力Ａ,0,2024-09-11,2024-09-12,2024-09-12,1,13.74,13.90488,1.038129,0.0,止盈
000061,农 产 品,0,2024-09-11,2024-09-12,2024-09-12,1,5.24,5.30288,1.038129,-0.19084,止盈
000034,神州数码,0,2024-09-12,2024-09-13,2024-09-13,1,24.38,24.08744,-1.358033,-1.2,止损
000061,农 产 品,0,2024-09-13,2024-09-18,2024-09-18,1,5.29,5.35348,1.038129,-0.378072,止盈
000068,华控赛格,0,2024-09-18,2024-09-19,2024-09-19,1,3.0,3.036,1.038129,-0.333333,止盈
000026,飞亚达,0,2024-09-20,2024-09-23,2024-09-24,2,8.89,8.99668,1.038129,-0.449944,止盈
000068,华控赛格,0,2024-09-23,2024-09-24,2024-09-24,1,3.08,3.11696,1.038129,-0.649351,止盈
000020,深华发Ａ,0,2024-10-10,2024-10-11,2024-10-11,1,13.95,13.7826,-1.358033,-1.2,止损
000058,深 赛 格,0,2024-10-10,2024-10-11,2024-10-11,1,6.89,6.80732,-1.358033,-1.2,止损
000058,深 赛 格,0,2024-10-14,2024-10-15,2024-10-15,1,6.94,6.85672,-1.358033,-1.2,止损
000068,华控赛格,0,2024-10-14,2024-10-15,2024-10-15,1,3.3,3.2604,-1.358033,-1.2,止损
000020,深华发Ａ,0,2024-10-15,2024-10-16,2024-10-16,1,13.43,13.26884,-1.358033,-1.2,止损
000017,深中华A,0,2024-10-16,2024-10-17,2024-10-17,1,5.99,5.91812,-1.358033,-1.2,止损
000026,飞亚达,0,2024-10-17,2024-10-18,2024-10-18,1,9.57,9.68484,1.038129,-0.731452,止盈
000068,华控赛格,0,2024-10-17,2024-10-18,2024-10-18,1,3.23,3.26876,1.038129,-0.928793,止盈
000014,沙河股份,0,2024-10-18,2024-10-21,2024-10-21,1,9.93,9.81084,-1.358033,-1.2,止损
000020,深华发Ａ,0,2024-10-21,2024-10-22,2024-10-22,1,13.97,13.80236,-1.358033,-1.2,止损
000068,华控赛格,0,2024-10-21,2024-10-22,2024-10-22,1,3.29,3.32948,1.038129,-0.911854,止盈
000014,沙河股份,0,2024-10-22,2024-10-23,2024-10-23,1,10.2,10.3224,1.038129,-0.784314,止盈
000068,华控赛格,0,2024-10-23,2024-10-24,2024-10-24,1,3.41,3.45092,1.038129,-0.58651,止盈
000012,南 玻Ａ,0,2024-10-24,2024-10-25,2024-10-25,1,5.4,5.4648,1.038129,-0.185185,止盈
000028,国药一致,0,2024-10-24,2024-10-25,2024-10-25,1,28.39,28.73068,1.038129,-0.634026,止盈
000060,中金岭南,0,2024-10-24,2024-10-25,2024-10-25,1,4.79,4.84748,1.038129,-0.417537,止盈
000088,盐 田 港,0,2024-10-24,2024-10-25,2024-10-25,1,4.87,4.92844,1.038129,0.0,止盈
000001,平安银行,0,2024-10-25,2024-10-28,2024-10-28,1,11.68,11.53984,-1.358033,-1.2,止损
000002,万 科Ａ,0,2024-10-28,2024-10-29,2024-10-29,1,9.31,9.19828,-1.358033,-1.2,止损
000027,深圳能源,0,2024-10-30,2024-10-31,2024-10-31,1,6.77,6.68876,-1.358033,-1.2,止损
000035,中国天楹,0,2024-10-30,2024-10-31,2024-10-31,1,4.68,4.73616,1.038129,0.0,止盈
000049,德赛电池,0,2024-10-30,2024-10-31,2024-10-31,1,25.05,24.7494,-1.358033,-1.2,止损
000055,方大集团,0,2024-10-30,2024-10-31,2024-10-31,1,3.99,4.03788,1.038129,-0.501253,止盈
000060,中金岭南,0,2024-10-30,2024-10-31,2024-10-31,1,4.88,4.93856,1.038129,-1.02459,止盈
000088,盐 田 港,0,2024-10-30,2024-10-31,2024-11-01,2,4.93,4.91036,-0.557692,-0.811359,止损
000089,深圳机场,0,2024-10-30,2024-10-31,2024-11-01,2,6.93,6.90612,-0.50399,-0.344589,止损
000019,深粮控股,0,2024-11-01,2024-11-04,2024-11-05,2,6.66,6.73992,1.038129,-1.051051,止盈
000042,中洲控股,0,2024-11-01,2024-11-04,2024-11-04,1,5.12,5.05856,-1.358033,-1.2,止损
000011,深物业A,0,2024-11-04,2024-11-05,2024-11-05,1,9.65,9.7658,1.038129,-0.829016,止盈
000031,大悦城,0,2024-11-04,2024-11-05,2024-11-05,1,3.21,3.24852,1.038129,-0.311526,止盈
000055,方大集团,0,2024-11-04,2024-11-05,2024-11-05,1,3.94,3.98728,1.038129,0.0,止盈
000061,农 产 品,0,2024-11-04,2024-11-05,2024-11-05,1,6.6,6.6792,1.038129,-0.909091,止盈
000062,深圳华强,0,2024-11-04,2024-11-05,2024-11-05,1,31.3,31.6756,1.038129,-0.958466,止盈
000065,北方国际,0,2024-11-04,2024-11-05,2024-11-05,1,10.25,10.373,1.038129,-0.878049,止盈
000032,深桑达Ａ,0,2024-11-05,2024-11-06,2024-11-06,1,19.24,19.00912,-1.358033,-1.2,止损
000042,中洲控股,0,2024-11-05,2024-11-06,2024-11-06,1,5.22,5.15736,-1.358033,-1.2,止损
000011,深物业A,0,2024-11-06,2024-11-07,2024-11-07,1,9.69,9.80628,1.038129,0.0,止盈
000062,深圳华强,0,2024-11-06,2024-11-07,2024-11-07,1,31.18,30.80584,-1.358033,-1.2,止损
000062,深圳华强,0,2024-11-08,2024-11-11,2024-11-11,1,32.1,32.4852,1.038129,-0.311526,止盈
000011,深物业A,0,2024-11-11,2024-11-12,2024-11-12,1,9.91,10.02892,1.038129,-0.605449,止盈
000020,深华发Ａ,0,2024-11-11,2024-11-12,2024-11-12,1,14.56,14.73472,1.038129,-0.412088,止盈
000012,南 玻Ａ,0,2024-11-13,2024-11-14,2024-11-14,1,5.61,5.54268,-1.358033,-1.2,止损
000027,深圳能源,0,2024-11-13,2024-11-14,2024-11-14,1,6.87,6.78756,-1.358033,-1.2,止损
000039,中集集团,0,2024-11-13,2024-11-14,2024-11-14,1,8.65,8.5462,-1.358033,-1.2,止损
000059,华锦股份,0,2024-11-13,2024-11-14,2024-11-14,1,5.27,5.20676,-1.358033,-1.2,止损
000089,深圳机场,0,2024-11-13,2024-11-14,2024-11-14,1,7.17,7.08396,-1.358033,-1.2,止损
000025,特 力Ａ,0,2024-11-14,2024-11-15,2024-11-15,1,18.29,18.07052,-1.358033,-1.2,止损
000045,深纺织Ａ,0,2024-11-14,2024-11-15,2024-11-15,1,11.35,11.2138,-1.358033,-1.2,止损
000058,深 赛 格,0,2024-11-14,2024-11-15,2024-11-15,1,9.01,8.90188,-1.358033,-1.2,止损
000069,华侨城Ａ,0,2024-11-14,2024-11-15,2024-11-15,1,2.92,2.88496,-1.358033,-1.2,止损
000032,深桑达Ａ,0,2024-11-15,2024-11-18,2024-11-18,1,19.68,19.44384,-1.358033,-1.2,止损
000034,神州数码,0,2024-11-15,2024-11-18,2024-11-18,1,35.67,35.24196,-1.358033,-1.2,止损
000061,农 产 品,0,2024-11-15,2024-11-18,2024-11-18,1,6.67,6.58996,-1.358033,-1.2,止损
000035,中国天楹,0,2024-11-18,2024-11-19,2024-11-19,1,5.09,5.02892,-1.358033,-1.2,止损
000078,海王生物,0,2024-11-18,2024-11-19,2024-11-19,1,2.84,2.80592,-1.358033,-1.2,止损
000037,深南电A,0,2024-11-19,2024-11-20,2024-11-20,1,9.34,9.22792,-1.358033,-1.2,止损
000063,中兴通讯,0,2024-11-19,2024-11-20,2024-11-20,1,32.21,32.59652,1.038129,-0.279416,止盈
000010,美丽生态,0,2024-11-20,2024-11-21,2024-11-21,1,2.85,2.8158,-1.358033,-1.2,止损
000030,富奥股份,0,2024-11-20,2024-11-21,2024-11-22,2,5.5,5.47352,-0.640636,-1.090909,止损
000034,神州数码,0,2024-11-20,2024-11-21,2024-11-21,1,35.11,35.53132,1.038129,-0.939903,止盈
000035,中国天楹,0,2024-11-20,2024-11-21,2024-11-21,1,5.12,5.05856,-1.358033,-1.2,止损
000070,特发信息,0,2024-11-20,2024-11-21,2024-11-21,1,5.73,5.66124,-1.358033,-1.2,止损
000078,海王生物,0,2024-11-20,2024-11-21,2024-11-21,1,2.93,2.89484,-1.358033,-1.2,止损
000090,天健集团,0,2024-11-20,2024-11-21,2024-11-21,1,4.4,4.4528,1.038129,-1.136364,止盈
000001,平安银行,0,2024-11-21,2024-11-22,2024-11-22,1,11.59,11.45092,-1.358033,-1.2,止损
000019,深粮控股,0,2024-11-21,2024-11-22,2024-11-22,1,6.82,6.73816,-1.358033,-1.2,止损
000037,深南电A,0,2024-11-21,2024-11-22,2024-11-22,1,9.57,9.45516,-1.358033,-1.2,止损
000063,中兴通讯,0,2024-11-21,2024-11-22,2024-11-22,1,32.21,31.82348,-1.358033,-1.2,止损
000036,华联控股,0,2024-11-25,2024-11-26,2024-11-26,1,5.5,5.566,1.038129,-0.727273,止盈
000055,方大集团,0,2024-11-25,2024-11-26,2024-11-27,2,4.19,4.17,-0.636515,-0.71599,止损开盘
000069,华侨城Ａ,0,2024-11-28,2024-11-29,2024-11-29,1,3.05,3.0866,1.038129,-0.983607,止盈
000078,海王生物,0,2024-11-28,2024-11-29,2024-11-29,1,2.89,2.85532,-1.358033,-1.2,止损
000020,深华发Ａ,0,2024-11-29,2024-12-02,2024-12-02,1,14.38,14.55256,1.038129,-0.208623,止盈
000009,中国宝安,0,2024-12-02,2024-12-03,2024-12-03,1,10.19,10.06772,-1.358033,-1.2,止损
000059,华锦股份,0,2024-12-02,2024-12-03,2024-12-03,1,5.4,5.3352,-1.358033,-1.2,止损
000069,华侨城Ａ,0,2024-12-02,2024-12-03,2024-12-03,1,3.1,3.0628,-1.358033,-1.2,止损
000012,南 玻Ａ,0,2024-12-03,2024-12-04,2024-12-04,1,5.59,5.52292,-1.358033,-1.2,止损
000030,富奥股份,0,2024-12-03,2024-12-04,2024-12-04,1,5.51,5.44388,-1.358033,-1.2,止损
000037,深南电A,0,2024-12-03,2024-12-04,2024-12-04,1,9.52,9.40576,-1.358033,-1.2,止损
000050,深天马Ａ,0,2024-12-03,2024-12-04,2024-12-04,1,9.23,9.34076,1.038129,-0.650054,止盈
000078,海王生物,0,2024-12-03,2024-12-04,2024-12-04,1,2.98,2.94424,-1.358033,-1.2,止损
000089,深圳机场,0,2024-12-03,2024-12-04,2024-12-05,2,7.13,7.08,-0.860093,-0.701262,止损开盘
000020,深华发Ａ,0,2024-12-04,2024-12-05,2024-12-05,1,14.41,14.58292,1.038129,-0.763359,止盈
000029,深深房Ａ,0,2024-12-04,2024-12-05,2024-12-05,1,16.63,16.43044,-1.358033,-1.2,止损
000090,天健集团,0,2024-12-04,2024-12-05,2024-12-05,1,4.46,4.40648,-1.358033,-1.2,止损
000011,深物业A,0,2024-12-05,2024-12-06,2024-12-06,1,9.77,9.88724,1.038129,-0.614125,止盈
000012,南 玻Ａ,0,2024-12-05,2024-12-06,2024-12-06,1,5.54,5.60648,1.038129,-0.180505,止盈
000017,深中华A,0,2024-12-05,2024-12-06,2024-12-06,1,7.07,6.98516,-1.358033,-1.2,止损
000019,深粮控股,0,2024-12-05,2024-12-06,2024-12-06,1,7.02,6.93576,-1.358033,-1.2,止损
000025,特 力Ａ,0,2024-12-05,2024-12-06,2024-12-06,1,18.73,18.50524,-1.358033,-1.2,止损
000050,深天马Ａ,0,2024-12-05,2024-12-06,2024-12-06,1,9.2,9.3104,1.038129,-0.217391,止盈
000068,华控赛格,0,2024-12-05,2024-12-06,2024-12-06,1,3.89,3.93668,1.038129,0.0,止盈
000069,华侨城Ａ,0,2024-12-05,2024-12-06,2024-12-06,1,3.04,3.07648,1.038129,-0.657895,止盈
000078,海王生物,0,2024-12-05,2024-12-06,2024-12-06,1,2.95,2.9854,1.038129,-0.338983,止盈
000088,盐 田 港,0,2024-12-05,2024-12-06,2024-12-09,2,5.06,5.04868,-0.38331,-0.223715,止损
000009,中国宝安,0,2024-12-06,2024-12-09,2024-12-09,1,9.95,9.8306,-1.358033,-1.2,止损
000020,深华发Ａ,0,2024-12-06,2024-12-09,2024-12-09,1,14.65,14.4742,-1.358033,-1.2,止损
000029,深深房Ａ,0,2024-12-06,2024-12-09,2024-12-09,1,16.64,16.44032,-1.358033,-1.2,止损
000009,中国宝安,0,2024-12-10,2024-12-11,2024-12-11,1,9.83,9.94796,1.038129,-0.203459,止盈
000020,深华发Ａ,0,2024-12-10,2024-12-11,2024-12-11,1,14.55,14.7246,1.038129,-1.030928,止盈
000025,特 力Ａ,0,2024-12-11,2024-12-12,2024-12-12,1,18.48,18.70176,1.038129,-0.4329,止盈
000027,深圳能源,0,2024-12-11,2024-12-12,2024-12-13,2,6.69,6.64924,-0.768245,-0.609268,止损
000028,国药一致,0,2024-12-11,2024-12-12,2024-12-12,1,30.09,30.45108,1.038129,-0.564972,止盈
000029,深深房Ａ,0,2024-12-11,2024-12-12,2024-12-12,1,16.36,16.55632,1.038129,-1.100244,止盈
000032,深桑达Ａ,0,2024-12-11,2024-12-12,2024-12-12,1,18.88,18.65344,-1.358033,-1.2,止损
000088,盐 田 港,0,2024-12-11,2024-12-12,2024-12-13,2,5.1,5.04868,-1.164617,-1.006275,止损
000009,中国宝安,0,2024-12-12,2024-12-13,2024-12-13,1,9.92,9.80096,-1.358033,-1.2,止损
000029,深深房Ａ,0,2024-12-13,2024-12-16,2024-12-17,2,16.19,16.13,-0.529958,-1.111797,止损开盘
