ts_code,trade_date,cost_5pct,cost_95pct,weight_avg,winner_rate
600207.SH,20260327,5.1,6.7,5.99,97.12
600208.SH,20260327,3.1,4.8,3.88,7.04
600210.SH,20260327,6.6,7.9,7.37,12.69
600211.SH,20260327,40.0,49.6,44.05,14.52
600212.SH,20260327,7.2,8.3,7.67,20.01
600215.SH,20260327,6.5,8.2,7.45,14.89
600216.SH,20260327,14.5,17.8,15.99,44.81
600217.SH,20260327,3.7,4.5,4.19,11.73
600218.SH,20260327,9.2,11.2,10.46,15.86
600219.SH,20260327,5.7,7.8,6.74,12.47
600221.SH,20260327,1.4,1.8,1.65,9.33
600222.SH,20260327,6.5,7.4,7.02,58.66
600223.SH,20260327,6.6,8.4,7.52,7.34
600226.SH,20260327,4.5,6.1,5.42,19.82
600227.SH,20260327,3.8,4.2,4.01,95.86
600229.SH,20260327,6.0,7.2,6.76,4.69
600230.SH,20260327,16.8,24.8,19.75,45.03
600231.SH,20260327,1.9,2.5,2.28,14.55
600232.SH,20260327,7.4,9.3,8.26,30.29
600233.SH,20260327,12.6,20.6,17.52,96.71
600234.SH,20260327,12.6,15.4,14.08,93.17
600235.SH,20260327,6.2,7.3,6.85,26.2
600236.SH,20260327,7.7,11.7,10.23,27.48
600237.SH,20260327,8.2,10.8,9.45,27.61
600239.SH,20260327,2.1,2.7,2.35,8.97
600241.SH,20260327,8.3,9.7,9.11,95.46
600246.SH,20260327,9.9,13.6,11.39,6.85
600248.SH,20260327,3.4,4.2,3.78,5.42
600249.SH,20260327,5.4,6.4,5.93,92.91
600250.SH,20260327,11.2,12.9,12.13,98.07
600251.SH,20260327,9.0,11.8,10.81,92.78
600252.SH,20260327,2.4,2.9,2.63,36.74
600255.SH,20260327,3.1,4.0,3.41,55.53
600256.SH,20260327,6.3,7.6,6.94,62.72
600257.SH,20260327,6.0,7.4,6.7,46.45
600258.SH,20260327,15.2,17.8,16.73,19.84
600259.SH,20260327,75.2,108.0,86.21,35.6
600261.SH,20260327,3.4,4.0,3.73,48.61
600262.SH,20260327,23.6,32.8,27.84,28.88
600266.SH,20260327,4.9,6.4,5.53,14.57
600267.SH,20260327,9.8,11.2,10.47,31.0
600268.SH,20260327,13.6,16.8,14.93,58.46
600269.SH,20260327,4.7,5.4,4.99,7.91
600271.SH,20260327,8.4,12.8,10.48,11.01
600272.SH,20260327,11.9,14.4,12.75,69.73
600273.SH,20260327,8.5,11.7,10.22,26.86
600276.SH,20260327,50.4,70.4,59.15,21.96
600278.SH,20260327,7.2,9.0,8.21,15.45
600279.SH,20260327,5.1,6.0,5.47,9.15
600280.SH,20260327,3.0,4.0,3.41,43.68
600281.SH,20260327,4.9,6.2,5.31,81.08
600282.SH,20260327,4.1,5.9,5.28,41.06
600283.SH,20260327,9.0,10.0,9.44,35.85
600284.SH,20260327,6.7,9.1,7.92,10.52
600285.SH,20260327,20.8,23.0,21.76,80.13
600287.SH,20260327,5.3,6.1,5.78,39.65
600288.SH,20260327,13.9,16.2,15.26,10.54
600292.SH,20260327,13.3,16.0,14.75,25.14
600293.SH,20260327,3.1,3.8,3.51,18.99
600295.SH,20260327,8.8,17.7,14.08,44.54
600298.SH,20260327,35.2,45.2,41.67,35.63
600299.SH,20260327,8.8,15.6,12.02,74.53
600300.SH,20260327,3.3,3.8,3.6,21.8
600301.SH,20260327,46.0,73.2,56.76,29.1
600302.SH,20260327,10.5,13.5,11.68,40.92
600303.SH,20260327,2.9,3.5,3.32,22.5
600305.SH,20260327,7.4,10.0,8.39,8.36
600307.SH,20260327,1.8,2.4,2.22,61.24
600308.SH,20260327,3.6,4.3,4.06,18.47
600309.SH,20260327,63.2,94.4,82.12,37.41
600310.SH,20260327,4.3,6.6,5.85,61.47
600312.SH,20260327,20.6,25.4,22.9,14.33
600313.SH,20260327,7.4,9.2,8.21,56.93
600315.SH,20260327,19.8,27.6,22.47,26.17
600316.SH,20260327,34.4,44.8,40.32,36.69
600318.SH,20260327,7.4,9.8,8.09,39.21
600319.SH,20260327,7.1,9.3,8.37,23.53
600320.SH,20260327,4.5,5.5,5.15,14.44
600322.SH,20260327,2.2,2.6,2.4,92.67
600323.SH,20260327,23.1,31.5,28.64,91.18
600325.SH,20260327,3.6,5.1,4.28,9.05
600326.SH,20260327,8.9,10.9,9.51,51.99
600327.SH,20260327,3.7,5.0,4.03,55.6
600328.SH,20260327,8.7,10.4,9.82,42.4
600329.SH,20260327,36.5,45.5,42.44,79.93
600330.SH,20260327,15.4,19.1,16.7,63.49
600331.SH,20260327,13.8,20.6,16.21,21.86
600332.SH,20260327,22.8,26.8,25.28,5.85
600333.SH,20260327,5.4,6.4,5.82,71.3
600335.SH,20260327,5.8,7.0,6.46,9.57
600336.SH,20260327,6.8,8.7,7.76,12.91
600337.SH,20260327,2.4,2.8,2.62,63.71
600338.SH,20260327,14.8,19.2,17.02,65.65
600339.SH,20260327,3.5,5.1,4.36,40.3
600340.SH,20260327,1.2,1.8,1.5,50.48
600343.SH,20260327,28.6,36.2,31.78,24.6
600345.SH,20260327,35.4,46.0,39.7,55.23
600346.SH,20260327,13.6,32.4,21.95,43.2
600348.SH,20260327,7.7,10.3,9.3,29.72
600350.SH,20260327,7.5,11.0,9.56,79.0
600351.SH,20260327,6.2,6.8,6.58,42.99
600352.SH,20260327,10.8,16.6,14.64,23.32
600353.SH,20260327,13.9,19.3,16.59,7.96
600354.SH,20260327,6.3,7.7,6.77,68.58
600356.SH,20260327,8.1,10.0,9.2,23.43
600359.SH,20260327,6.5,8.1,7.43,27.4
600361.SH,20260327,4.0,5.0,4.68,15.22
600362.SH,20260327,43.2,66.6,53.34,12.84
600363.SH,20260327,49.2,72.4,60.59,13.34
600366.SH,20260327,11.2,14.9,12.52,53.04
600367.SH,20260327,21.8,27.1,23.34,55.19
600368.SH,20260327,3.8,4.4,4.03,30.0
600369.SH,20260327,4.1,4.9,4.54,12.02
600370.SH,20260327,2.3,3.6,2.82,25.29
600371.SH,20260327,7.9,9.8,8.79,52.02
600372.SH,20260327,12.5,16.5,15.21,9.02
600373.SH,20260327,8.4,11.2,9.73,6.66
600375.SH,20260327,5.0,6.4,5.8,10.05
600376.SH,20260327,5.1,6.0,5.61,9.95
600377.SH,20260327,11.6,15.8,13.17,20.08
600378.SH,20260327,28.4,39.2,34.05,30.0
600379.SH,20260327,11.1,14.0,12.64,15.3
600380.SH,20260327,10.6,13.2,11.83,10.97
600382.SH,20260327,7.5,9.3,8.6,62.42
600383.SH,20260327,2.7,3.5,3.23,7.91
600386.SH,20260327,3.9,4.8,4.4,14.61
600388.SH,20260327,12.8,20.4,17.67,56.36
600389.SH,20260327,24.8,32.4,29.06,26.17
600390.SH,20260327,5.4,6.4,5.83,4.98
600391.SH,20260327,37.6,52.0,44.1,32.06
600392.SH,20260327,21.3,32.7,25.72,28.76
600395.SH,20260327,4.8,6.3,5.93,82.41
600396.SH,20260327,7.2,9.4,8.76,54.58
600397.SH,20260327,14.6,19.7,16.19,30.32
600398.SH,20260327,5.9,7.7,6.4,11.45
600399.SH,20260327,5.8,7.8,6.77,21.93
600400.SH,20260327,2.0,2.7,2.35,17.25
600403.SH,20260327,6.1,8.0,6.98,15.08
600405.SH,20260327,5.4,6.1,5.83,49.26
600406.SH,20260327,22.2,31.5,27.92,37.99
600408.SH,20260327,3.8,4.4,4.06,15.19
600409.SH,20260327,6.7,9.2,7.89,33.07
600410.SH,20260327,24.1,27.1,25.16,42.46
600415.SH,20260327,13.0,19.8,15.92,6.26
600416.SH,20260327,12.4,16.8,14.45,16.4
600418.SH,20260327,44.8,57.2,50.76,8.29
600419.SH,20260327,8.8,10.2,9.8,12.85
600420.SH,20260327,9.9,11.4,10.58,28.72
600422.SH,20260327,11.2,14.6,12.84,6.38
600423.SH,20260327,3.4,4.2,3.86,30.73
600425.SH,20260327,4.1,4.7,4.45,12.06
600426.SH,20260327,28.4,43.2,38.07,24.63
600428.SH,20260327,7.1,8.9,8.18,95.04
600429.SH,20260327,5.1,5.9,5.54,94.11
600433.SH,20260327,3.2,3.8,3.63,74.79
600435.SH,20260327,14.0,18.8,16.59,20.29
600436.SH,20260327,153.6,345.6,195.64,1.69
600438.SH,20260327,17.2,25.6,20.25,4.43
600439.SH,20260327,2.5,3.0,2.77,8.67
600444.SH,20260327,16.6,19.8,18.52,15.65
600446.SH,20260327,12.8,17.6,15.14,15.12
600448.SH,20260327,3.0,3.5,3.26,68.51
600449.SH,20260327,12.4,14.0,13.29,31.02
600452.SH,20260327,12.2,16.2,13.94,13.02
600455.SH,20260327,25.0,29.4,27.43,31.22
600456.SH,20260327,31.8,43.2,37.85,18.86
600458.SH,20260327,12.8,15.2,14.19,11.18
600459.SH,20260327,18.4,25.6,21.64,23.26
600460.SH,20260327,26.0,33.2,29.79,8.51
600461.SH,20260327,8.9,10.1,9.56,93.99
600463.SH,20260327,9.8,12.4,11.26,13.35
600467.SH,20260327,2.2,2.8,2.52,35.42
600468.SH,20260327,8.6,10.2,9.39,39.46
600469.SH,20260327,6.5,7.8,7.16,18.65
600470.SH,20260327,6.7,8.2,7.08,90.55
600475.SH,20260327,17.4,23.1,20.3,15.27
600476.SH,20260327,10.1,12.4,10.89,56.65
600477.SH,20260327,3.1,4.1,3.53,22.19
600478.SH,20260327,6.9,8.3,7.52,55.85
600479.SH,20260327,10.0,11.3,10.73,25.62
600480.SH,20260327,9.7,13.2,11.55,10.23
600481.SH,20260327,6.9,9.2,7.45,11.89
600483.SH,20260327,9.0,11.1,10.02,85.66
600486.SH,20260327,62.4,86.4,74.74,48.75
600487.SH,20260327,41.6,52.8,46.77,74.77
600488.SH,20260327,3.8,4.6,4.28,84.6
600489.SH,20260327,24.0,39.6,30.97,13.98
600490.SH,20260327,7.0,10.4,8.5,32.27
600491.SH,20260327,2.8,3.5,3.31,20.3
600493.SH,20260327,6.7,8.3,7.53,38.9
600495.SH,20260327,4.2,5.3,4.88,15.05
600496.SH,20260327,3.9,4.7,4.33,7.82
600497.SH,20260327,7.6,10.9,9.08,24.98
600498.SH,20260327,42.4,58.4,48.13,33.6
600499.SH,20260327,12.4,18.0,15.94,53.46
600500.SH,20260327,3.9,6.7,4.8,41.06
600501.SH,20260327,21.8,30.6,26.11,12.18
600502.SH,20260327,4.5,5.0,4.71,34.35
600503.SH,20260327,2.4,3.0,2.58,35.93
600505.SH,20260327,13.9,15.6,14.84,76.76
600506.SH,20260327,20.1,24.6,21.32,59.55
600507.SH,20260327,5.5,7.1,6.27,11.87
600508.SH,20260327,12.0,14.4,13.27,92.68
600509.SH,20260327,8.3,10.1,9.07,55.08
600510.SH,20260327,7.5,10.5,9.04,20.17
600511.SH,20260327,28.4,30.8,29.51,33.38
600512.SH,20260327,2.3,2.6,2.48,47.04
600513.SH,20260327,20.2,25.2,22.48,99.65
600515.SH,20260327,3.6,5.5,4.51,9.07
600516.SH,20260327,5.7,7.1,6.38,14.75
600517.SH,20260327,5.1,7.5,6.64,45.72
600518.SH,20260327,1.6,2.2,2.0,9.95
600519.SH,20260327,1328.1,1933.9,1477.3,36.08
600520.SH,20260327,23.6,28.8,26.64,16.11
600521.SH,20260327,14.8,20.0,16.83,34.69
600522.SH,20260327,25.2,30.8,27.55,41.79
600523.SH,20260327,13.4,16.2,15.07,10.89
600526.SH,20260327,5.2,6.1,5.63,28.13
600527.SH,20260327,2.2,2.7,2.47,93.25
600528.SH,20260327,7.6,9.0,8.45,5.92
600529.SH,20260327,18.2,22.4,20.61,6.84
600530.SH,20260327,5.2,8.5,6.62,8.86
600531.SH,20260327,12.6,18.6,14.84,27.16
600533.SH,20260327,2.4,2.8,2.62,28.35
600535.SH,20260327,13.5,16.5,15.05,29.15
600536.SH,20260327,36.4,51.2,43.76,6.44
600537.SH,20260327,3.4,4.0,3.72,84.22
600538.SH,20260327,6.0,7.2,6.46,64.95
600539.SH,20260327,10.9,13.8,12.49,99.86
600540.SH,20260327,4.5,5.6,5.08,36.28
600543.SH,20260327,4.6,5.8,5.18,24.8
600545.SH,20260327,3.6,4.4,3.91,29.73
600546.SH,20260327,10.3,12.7,11.68,57.6
600547.SH,20260327,37.5,62.5,47.8,13.88
600548.SH,20260327,8.7,13.0,9.91,46.56
600549.SH,20260327,52.8,77.4,62.28,42.96
600550.SH,20260327,15.4,19.0,16.89,12.59
600551.SH,20260327,7.9,9.2,8.58,6.79
600552.SH,20260327,11.7,15.2,13.48,18.77
600556.SH,20260327,5.8,8.1,6.72,20.22
600557.SH,20260327,13.4,16.0,14.68,7.11
600558.SH,20260327,5.4,6.6,6.12,14.3
600559.SH,20260327,13.6,17.6,15.87,4.25
600560.SH,20260327,14.2,18.0,16.42,10.54
600561.SH,20260327,6.0,7.2,6.81,41.29
600562.SH,20260327,24.8,33.6,28.84,5.93
600563.SH,20260327,105.6,139.2,124.68,97.99
600566.SH,20260327,24.0,31.0,26.81,15.8
600567.SH,20260327,1.5,1.8,1.68,10.75
600569.SH,20260327,2.2,2.8,2.53,17.17
600570.SH,20260327,25.2,34.8,29.79,7.36
600571.SH,20260327,13.1,16.3,14.02,32.14
600572.SH,20260327,4.1,4.7,4.47,27.3
600573.SH,20260327,11.1,12.6,11.98,56.62
600575.SH,20260327,3.4,4.2,3.79,77.02
600576.SH,20260327,5.8,6.8,6.56,20.09
600577.SH,20260327,11.6,15.4,13.62,26.86
600578.SH,20260327,4.0,5.7,5.04,84.61
600579.SH,20260327,7.7,9.4,8.76,17.08
600580.SH,20260327,37.6,47.6,41.28,6.28
600581.SH,20260327,2.6,3.4,2.95,14.96
600582.SH,20260327,5.7,6.3,5.95,9.66
600583.SH,20260327,5.8,8.5,7.14,31.95
600584.SH,20260327,39.0,49.2,44.28,10.55
600585.SH,20260327,22.0,26.5,24.51,30.6
600586.SH,20260327,5.8,6.9,6.26,29.74
600587.SH,20260327,14.0,16.8,15.57,11.7
600588.SH,20260327,11.6,17.6,14.6,9.4
600589.SH,20260327,9.8,11.4,10.66,45.83
600590.SH,20260327,12.7,15.7,14.07,18.77
600592.SH,20260327,19.2,24.0,20.48,31.44
600593.SH,20260327,35.2,44.8,38.16,56.35
600594.SH,20260327,3.4,4.2,4.12,33.15
600595.SH,20260327,6.8,9.6,8.17,20.29
600596.SH,20260327,10.6,13.6,12.44,11.29
600597.SH,20260327,7.6,8.8,8.35,4.6
600598.SH,20260327,14.8,17.7,16.31,43.51
600600.SH,20260327,60.8,79.2,65.31,51.72
600601.SH,20260327,9.5,12.5,10.89,11.63
600602.SH,20260327,20.6,23.2,21.85,30.31
600603.SH,20260327,6.4,8.5,7.4,48.07
600604.SH,20260327,5.2,6.2,5.66,46.83
600605.SH,20260327,26.8,33.6,29.38,37.24
600606.SH,20260327,1.4,2.0,1.93,5.79
600609.SH,20260327,4.0,5.1,4.64,11.75
600610.SH,20260327,8.9,11.4,9.77,52.36
600611.SH,20260327,4.7,6.1,5.29,19.1
600612.SH,20260327,40.8,53.6,46.64,5.57
600613.SH,20260327,5.6,6.8,6.21,27.46
600615.SH,20260327,11.0,13.2,12.29,14.8
600616.SH,20260327,4.8,5.8,5.42,16.97
600617.SH,20260327,3.4,4.6,4.19,79.02
600618.SH,20260327,12.4,16.2,14.5,18.87
600619.SH,20260327,16.0,21.4,18.22,12.98
600620.SH,20260327,6.0,7.3,6.8,14.08
600621.SH,20260327,14.1,17.4,15.87,5.83
600622.SH,20260327,2.5,3.0,2.82,8.69
600623.SH,20260327,7.8,12.0,10.43,32.79
600626.SH,20260327,3.8,5.2,4.74,18.79
600628.SH,20260327,7.0,9.2,8.08,25.23
600629.SH,20260327,19.4,23.2,21.3,29.93
600630.SH,20260327,7.6,9.6,8.79,13.6
600633.SH,20260327,12.0,16.0,13.69,13.06
600635.SH,20260327,5.7,7.1,6.35,17.43
600637.SH,20260327,9.5,15.0,11.38,11.98
600638.SH,20260327,5.8,7.4,6.69,20.67
600639.SH,20260327,10.2,11.4,10.85,65.45
600640.SH,20260327,11.6,15.2,13.8,5.76
600641.SH,20260327,17.4,19.6,18.86,38.93
600642.SH,20260327,5.9,9.2,8.19,98.49
600643.SH,20260327,4.7,5.8,5.28,53.13
600644.SH,20260327,12.3,13.5,12.99,64.01
600645.SH,20260327,26.0,32.4,30.32,88.19
600648.SH,20260327,10.0,12.0,11.21,16.22
600649.SH,20260327,4.4,5.6,5.08,14.44
600650.SH,20260327,12.8,17.2,15.4,6.86
600651.SH,20260327,6.8,9.0,7.98,12.98
600653.SH,20260327,1.7,2.1,1.91,25.86
600654.SH,20260327,3.2,4.0,3.53,36.99
600655.SH,20260327,4.8,9.8,5.92,3.04
600657.SH,20260327,2.9,4.3,3.61,7.88
600658.SH,20260327,4.6,6.1,5.39,8.71
600660.SH,20260327,55.3,72.1,62.11,17.53
600661.SH,20260327,9.0,11.0,10.55,17.81
600662.SH,20260327,4.9,6.7,5.81,10.8
600663.SH,20260327,7.8,16.2,9.31,4.12
600664.SH,20260327,3.3,3.8,3.57,23.61
600665.SH,20260327,3.1,3.6,3.43,57.29
600666.SH,20260327,5.2,6.0,5.65,97.93
600667.SH,20260327,9.4,11.6,10.36,25.08
600668.SH,20260327,10.0,12.0,11.22,9.45
600671.SH,20260327,19.0,22.8,20.93,92.98
600673.SH,20260327,28.8,39.6,34.66,16.89
600674.SH,20260327,13.8,16.8,15.07,66.05
600675.SH,20260327,2.6,3.2,2.98,7.87
600676.SH,20260327,7.1,9.4,8.05,22.34
600678.SH,20260327,10.0,11.6,10.64,62.58
600679.SH,20260327,11.7,14.3,12.96,9.56
600681.SH,20260327,4.3,5.2,4.76,59.5
600682.SH,20260327,6.4,8.8,7.37,49.01
600683.SH,20260327,6.8,11.1,9.89,41.96
600684.SH,20260327,4.7,5.3,5.06,37.86
600685.SH,20260327,28.8,37.6,33.39,18.31
600686.SH,20260327,15.7,20.1,17.47,63.04
600688.SH,20260327,2.7,3.8,3.22,30.2
600689.SH,20260327,11.9,15.0,13.51,27.65
600690.SH,20260327,21.9,27.6,25.27,6.83
600691.SH,20260327,3.3,4.6,3.84,55.76
600692.SH,20260327,7.3,8.1,7.87,95.83
600693.SH,20260327,10.5,12.9,11.21,58.66
600694.SH,20260327,16.4,19.6,18.21,7.04
600697.SH,20260327,11.3,13.7,12.02,61.61
600698.SH,20260327,6.8,8.9,7.82,87.11
600699.SH,20260327,23.4,31.2,26.94,19.02
600702.SH,20260327,44.8,60.8,53.97,11.92
600703.SH,20260327,12.4,18.4,15.41,8.33
600704.SH,20260327,4.9,5.9,5.58,13.4
600706.SH,20260327,9.2,11.2,9.97,62.34
600707.SH,20260327,5.8,7.0,6.63,3.68
600708.SH,20260327,3.3,4.4,3.87,14.14
600710.SH,20260327,11.4,14.9,13.46,15.66
600711.SH,20260327,10.9,16.8,13.19,55.15
600712.SH,20260327,6.0,7.2,6.52,32.76
600713.SH,20260327,4.9,5.6,5.41,11.8
600714.SH,20260327,18.0,25.2,20.18,46.55
600715.SH,20260327,1.8,2.6,2.21,6.32
600716.SH,20260327,3.8,4.8,4.45,61.68
600717.SH,20260327,4.4,5.2,4.79,32.66
600718.SH,20260327,8.8,12.0,10.18,12.51
600719.SH,20260327,6.5,7.6,7.07,55.97
600720.SH,20260327,6.6,7.7,7.05,28.17
600721.SH,20260327,8.7,10.0,9.38,91.91
600722.SH,20260327,15.6,18.6,17.38,47.16
600724.SH,20260327,4.9,6.9,6.1,39.15
600725.SH,20260327,4.2,5.4,4.79,23.53
600726.SH,20260327,2.5,6.8,5.0,89.66
600727.SH,20260327,6.8,8.4,7.69,50.99
600728.SH,20260327,5.6,7.2,6.49,11.43
600729.SH,20260327,21.9,26.7,23.69,11.28
600730.SH,20260327,8.6,11.8,9.91,41.4
600731.SH,20260327,6.7,8.0,7.46,28.88
600732.SH,20260327,13.8,15.6,14.88,69.05
600733.SH,20260327,7.2,8.6,7.93,11.38
600734.SH,20260327,3.6,4.5,3.85,48.54
600736.SH,20260327,5.9,7.6,6.8,9.4
600737.SH,20260327,14.4,18.0,16.2,4.65
600738.SH,20260327,4.6,5.5,5.16,14.81
600739.SH,20260327,10.8,12.8,12.16,7.1
600740.SH,20260327,4.5,5.1,4.79,55.34
600741.SH,20260327,15.6,21.4,19.23,21.09
600742.SH,20260327,9.5,11.0,10.18,49.83
600743.SH,20260327,1.8,2.2,2.01,43.04
600744.SH,20260327,8.1,9.1,8.61,24.0
600745.SH,20260327,28.0,42.0,35.03,62.5
600746.SH,20260327,7.0,9.2,8.26,61.79
600748.SH,20260327,4.8,6.8,5.7,40.3
600749.SH,20260327,14.8,17.2,16.0,64.74
600750.SH,20260327,21.3,27.3,25.23,47.9
600751.SH,20260327,3.7,4.4,4.16,34.03
600754.SH,20260327,23.6,28.4,27.1,64.66
600755.SH,20260327,6.1,7.4,6.69,10.78
600756.SH,20260327,16.5,18.9,18.02,54.01
600757.SH,20260327,8.5,9.4,8.97,10.42
600758.SH,20260327,4.3,6.1,5.59,28.29
600759.SH,20260327,5.9,7.1,6.32,49.92
600760.SH,20260327,47.6,69.3,57.3,7.12
600761.SH,20260327,18.0,23.1,20.58,11.19
600763.SH,20260327,40.0,51.2,49.16,21.7
600764.SH,20260327,23.6,31.6,28.0,6.57
600765.SH,20260327,16.2,21.6,19.09,9.34
600768.SH,20260327,15.4,18.6,17.04,45.9
600769.SH,20260327,12.0,14.9,13.4,53.79
600770.SH,20260327,5.2,7.0,6.33,14.01
600771.SH,20260327,16.0,20.0,18.16,23.3
600773.SH,20260327,13.6,19.2,17.11,97.5
600774.SH,20260327,8.4,11.0,9.76,15.17
600775.SH,20260327,13.2,16.4,14.54,10.66
600776.SH,20260327,14.4,19.2,17.12,17.16
600778.SH,20260327,6.0,7.7,6.59,59.38
600779.SH,20260327,33.6,49.6,42.18,4.86
600780.SH,20260327,5.8,8.2,7.24,82.16
600782.SH,20260327,3.5,4.2,3.96,17.91
600783.SH,20260327,20.0,26.4,22.81,15.93
600784.SH,20260327,6.4,7.6,7.18,69.03
600785.SH,20260327,16.8,21.9,19.21,22.95
600787.SH,20260327,5.4,6.1,5.81,13.64
600789.SH,20260327,7.9,9.3,8.42,52.81
600790.SH,20260327,3.6,4.1,3.88,9.07
600791.SH,20260327,8.1,9.8,8.98,93.93
600792.SH,20260327,4.6,5.3,4.96,79.94
600793.SH,20260327,17.6,23.2,20.19,18.08
600794.SH,20260327,3.5,4.1,3.9,22.2
600795.SH,20260327,4.5,5.7,4.91,74.98
600796.SH,20260327,6.1,7.1,6.7,37.9
600797.SH,20260327,8.4,10.8,9.32,41.55
600798.SH,20260327,3.6,4.4,3.93,33.59
600800.SH,20260327,4.2,5.4,4.96,62.13
600801.SH,20260327,18.0,26.2,23.19,13.46
600802.SH,20260327,5.6,6.5,6.15,37.42
600803.SH,20260327,17.8,23.8,21.67,52.44
600805.SH,20260327,5.2,5.8,5.58,41.57
600807.SH,20260327,2.9,3.6,3.28,27.64
600808.SH,20260327,3.6,4.4,4.04,16.58
600809.SH,20260327,153.6,256.0,184.86,3.73
600810.SH,20260327,7.6,9.3,8.56,18.22
600812.SH,20260327,5.2,6.8,5.98,12.22
600814.SH,20260327,7.4,10.6,8.5,13.88
600815.SH,20260327,3.2,4.4,3.87,83.41
600816.SH,20260327,2.5,3.3,2.97,5.52
600817.SH,20260327,10.8,12.5,11.7,10.62
600818.SH,20260327,8.4,10.4,9.94,27.31
600819.SH,20260327,7.3,9.0,8.28,8.46
600820.SH,20260327,6.0,6.9,6.57,6.25
600821.SH,20260327,9.9,11.5,10.65,17.73
600822.SH,20260327,9.8,12.0,10.99,11.16
600824.SH,20260327,3.9,4.9,4.48,11.2
600825.SH,20260327,5.6,7.2,6.53,8.7
600826.SH,20260327,9.6,12.6,11.44,8.07
600827.SH,20260327,8.4,11.0,9.47,4.73
600828.SH,20260327,5.4,7.4,6.3,7.28
600829.SH,20260327,9.6,12.6,11.13,16.13
600830.SH,20260327,8.6,10.0,9.52,12.8
600831.SH,20260327,3.6,4.8,4.2,19.53
600833.SH,20260327,11.5,13.8,12.86,16.16
600834.SH,20260327,8.1,9.0,8.6,18.01
600835.SH,20260327,21.2,30.8,26.69,9.26
600838.SH,20260327,9.8,12.4,10.59,54.5
600839.SH,20260327,8.6,10.8,9.81,9.72
600841.SH,20260327,7.8,10.8,9.39,28.58
600843.SH,20260327,9.1,11.2,9.76,32.77
600844.SH,20260327,3.8,5.0,4.44,94.36
600845.SH,20260327,20.8,26.0,23.55,19.67
600846.SH,20260327,12.1,17.9,14.25,7.98
600847.SH,20260327,12.0,15.0,13.91,41.96
600848.SH,20260327,9.4,16.0,11.98,9.88
601607.SH,20260327,16.5,19.8,17.8,5.41
600850.SH,20260327,22.5,33.0,27.24,11.32
600851.SH,20260327,6.9,9.1,8.15,43.57
600853.SH,20260327,3.8,4.8,4.23,14.92
600854.SH,20260327,4.7,5.5,5.2,38.64
600855.SH,20260327,16.2,20.9,17.67,52.37
600857.SH,20260327,11.6,14.8,13.34,12.58
600858.SH,20260327,5.6,7.2,6.32,16.26
600859.SH,20260327,12.0,16.0,14.43,8.25
600860.SH,20260327,11.4,16.0,13.49,6.7
600861.SH,20260327,16.0,20.8,18.09,9.15
600862.SH,20260327,20.8,27.2,24.77,11.9
600863.SH,20260327,4.0,5.4,4.83,90.83
600864.SH,20260327,6.2,7.4,6.76,83.02
600865.SH,20260327,10.8,15.0,12.77,12.72
600866.SH,20260327,7.0,8.1,7.52,36.65
600867.SH,20260327,8.2,9.2,8.93,62.48
600868.SH,20260327,3.5,4.2,3.9,76.87
600869.SH,20260327,12.1,14.9,13.39,78.51
600871.SH,20260327,2.4,4.1,3.27,25.26
600872.SH,20260327,17.2,19.6,19.34,83.69
600873.SH,20260327,10.2,13.0,11.82,36.55
600874.SH,20260327,5.8,6.6,6.37,59.74
600875.SH,20260327,35.6,44.0,38.87,10.02
600876.SH,20260327,10.0,11.2,10.88,41.05
600877.SH,20260327,15.4,25.0,19.17,13.15
600879.SH,20260327,20.9,26.7,23.45,15.89
600880.SH,20260327,4.4,6.2,5.38,23.06
600881.SH,20260327,1.6,2.0,1.87,33.92
600882.SH,20260327,18.4,28.0,23.68,7.78
600883.SH,20260327,7.4,9.0,8.47,30.31
600884.SH,20260327,12.8,15.2,13.88,55.75
600885.SH,20260327,25.6,32.8,29.77,17.9
600886.SH,20260327,12.9,16.8,14.2,70.32
600887.SH,20260327,25.6,28.8,27.06,21.49
600888.SH,20260327,7.9,9.9,8.86,24.68
600889.SH,20260327,14.2,18.0,16.52,7.47
600893.SH,20260327,37.6,61.6,51.2,31.88
600894.SH,20260327,8.5,12.2,9.72,7.35
600895.SH,20260327,34.2,46.8,40.34,10.49
600897.SH,20260327,15.6,19.2,17.36,6.25
600900.SH,20260327,25.2,29.4,27.02,48.05
600960.SH,20260327,4.8,6.2,5.55,20.32
600963.SH,20260327,4.6,6.4,5.63,23.55
600966.SH,20260327,5.9,8.7,7.64,26.76
600967.SH,20260327,14.2,20.0,16.83,18.41
600969.SH,20260327,9.6,11.8,10.43,82.07
600975.SH,20260327,5.3,6.4,5.83,8.89
600976.SH,20260327,31.6,42.8,35.41,46.39
600980.SH,20260327,20.3,26.5,22.21,63.59
600985.SH,20260327,11.2,14.5,13.05,78.43
600986.SH,20260327,9.4,11.1,9.91,60.09
600988.SH,20260327,34.4,43.6,39.05,61.99
600990.SH,20260327,21.6,32.0,26.38,17.24
600992.SH,20260327,11.8,14.8,13.61,17.35
600993.SH,20260327,24.8,29.2,27.03,10.8
600995.SH,20260327,10.0,16.4,14.08,67.77
600997.SH,20260327,5.9,7.2,6.66,72.36
002017.SZ,20260327,18.2,23.4,19.83,53.77
002003.SZ,20260327,9.6,11.6,10.4,6.37
002004.SZ,20260327,4.8,5.8,5.4,25.66
