symbol,name,market,signal_date,entry_date,exit_date,hold_days,entry_price,exit_price,ret_pct,mae_pct,exit_reason
002159,三特索道,0,2022-11-28,2022-11-29,2022-11-29,1,12.97,12.81436,-1.358033,-1.2,止损
000521,长虹美菱,0,2022-11-29,2022-11-30,2022-11-30,1,4.55,4.6046,1.038129,-0.43956,止盈
002012,凯恩股份,0,2022-12-01,2022-12-02,2022-12-02,1,5.8,5.8696,1.038129,-0.172414,止盈
002137,实益达,0,2022-12-01,2022-12-02,2022-12-02,1,6.54,6.61848,1.038129,-0.152905,止盈
000826,启迪环境,0,2022-12-05,2022-12-06,2022-12-06,1,3.84,3.79392,-1.358033,-1.2,止损
002237,恒邦股份,0,2022-12-05,2022-12-06,2022-12-06,1,10.82,10.77,-0.62132,-0.924214,破均线
000920,沃顿科技,0,2022-12-08,2022-12-09,2022-12-09,1,9.8,9.6824,-1.358033,-1.2,止损
002107,沃华医药,0,2022-12-09,2022-12-12,2022-12-12,1,7.44,7.52928,1.038129,-1.075269,止盈
000586,汇源通信,0,2022-12-12,2022-12-13,2022-12-13,1,8.84,8.94608,1.038129,-0.904977,止盈
001203,大中矿业,0,2022-12-13,2022-12-14,2022-12-14,1,15.79,15.97948,1.038129,-0.886637,止盈
002307,北新路桥,0,2022-12-16,2022-12-19,2022-12-19,1,5.34,5.27592,-1.358033,-1.2,止损
000561,烽火电子,0,2022-12-22,2022-12-23,2022-12-23,1,8.81,8.70428,-1.358033,-1.2,止损
000888,峨眉山Ａ,0,2022-12-26,2022-12-27,2022-12-27,1,9.19,9.07972,-1.358033,-1.2,止损
000014,沙河股份,0,2022-12-27,2022-12-28,2022-12-28,1,10.3,10.4236,1.038129,-1.067961,止盈
000632,三木集团,0,2023-01-04,2023-01-05,2023-01-05,1,4.76,4.70288,-1.358033,-1.2,止损
000701,厦门信达,0,2023-01-04,2023-01-05,2023-01-05,1,6.17,6.09596,-1.358033,-1.2,止损
000920,沃顿科技,0,2023-01-06,2023-01-09,2023-01-09,1,9.63,9.51444,-1.358033,-1.2,止损
000707,双环科技,0,2023-01-09,2023-01-10,2023-01-10,1,10.21,10.08748,-1.358033,-1.2,止损
000892,欢瑞世纪,0,2023-01-13,2023-01-16,2023-01-16,1,4.33,4.27804,-1.358033,-1.2,止损
002183,怡 亚 通,0,2023-01-13,2023-01-16,2023-01-17,2,6.2,6.16,-0.804081,-0.806452,止损开盘
002327,富安娜,0,2023-01-13,2023-01-16,2023-01-16,1,7.47,7.55964,1.038129,-0.937082,止盈
000663,永安林业,0,2023-01-18,2023-01-19,2023-01-19,1,8.95,8.8426,-1.358033,-1.2,止损
002170,芭田股份,0,2023-01-18,2023-01-19,2023-01-20,2,6.1,6.04656,-1.034616,-1.147541,止损
000899,赣能股份,0,2023-01-20,2023-01-30,2023-01-30,1,9.83,9.71204,-1.358033,-1.2,止损
000863,三湘印象,0,2023-01-30,2023-01-31,2023-01-31,1,4.55,4.6046,1.038129,-1.098901,止盈
000573,粤宏远Ａ,0,2023-01-31,2023-02-01,2023-02-01,1,4.14,4.09032,-1.358033,-1.2,止损
000892,欢瑞世纪,0,2023-01-31,2023-02-01,2023-02-02,2,4.39,4.37684,-0.459245,-0.911162,止损
001217,华尔泰,0,2023-01-31,2023-02-01,2023-02-02,2,13.49,13.65188,1.038129,-0.444774,止盈
001267,汇绿生态,0,2023-01-31,2023-02-01,2023-02-01,1,7.79,7.88348,1.038129,-1.026958,止盈
002170,芭田股份,0,2023-01-31,2023-02-01,2023-02-01,1,6.33,6.25404,-1.358033,-1.2,止损
000607,华媒控股,0,2023-02-01,2023-02-02,2023-02-02,1,5.4,5.3352,-1.358033,-1.2,止损
000607,华媒控股,0,2023-02-03,2023-02-06,2023-02-06,1,5.4,5.3352,-1.358033,-1.2,止损
000529,广弘控股,0,2023-02-07,2023-02-08,2023-02-08,1,8.46,8.35848,-1.358033,-1.2,止损
000607,华媒控股,0,2023-02-07,2023-02-08,2023-02-08,1,5.41,5.34508,-1.358033,-1.2,止损
000719,中原传媒,0,2023-02-07,2023-02-08,2023-02-08,1,8.62,8.51656,-1.358033,-1.2,止损
002196,方正电机,0,2023-02-07,2023-02-08,2023-02-08,1,8.56,8.45728,-1.358033,-1.2,止损
002291,遥望科技,0,2023-02-07,2023-02-08,2023-02-08,1,15.58,15.39304,-1.358033,-1.2,止损
000417,合百集团,0,2023-02-13,2023-02-14,2023-02-14,1,5.24,5.17712,-1.358033,-1.2,止损
000737,北方铜业,0,2023-02-13,2023-02-14,2023-02-14,1,6.27,6.34524,1.038129,0.0,止盈
000755,山西高速,0,2023-02-13,2023-02-14,2023-02-14,1,6.28,6.27,-0.318933,-0.636943,破均线
002295,精艺股份,0,2023-02-13,2023-02-14,2023-02-14,1,7.83,7.73604,-1.358033,-1.2,止损
002329,皇氏集团,0,2023-02-13,2023-02-14,2023-02-14,1,8.48,8.37824,-1.358033,-1.2,止损
001210,金房能源,0,2023-02-14,2023-02-15,2023-02-15,1,27.98,27.64424,-1.358033,-1.2,止损
000529,广弘控股,0,2023-02-15,2023-02-16,2023-02-16,1,8.37,8.47044,1.038129,-0.597372,止盈
002297,博云新材,0,2023-02-17,2023-02-20,2023-02-20,1,8.11,8.20732,1.038129,0.0,止盈
000758,中色股份,0,2023-02-20,2023-02-21,2023-02-21,1,5.71,5.77852,1.038129,-0.350263,止盈
002195,岩山科技,0,2023-02-21,2023-02-22,2023-02-22,1,3.05,3.0134,-1.358033,-1.2,止损
002331,皖通科技,0,2023-02-22,2023-02-23,2023-02-23,1,7.68,7.77216,1.038129,-0.651042,止盈
002144,宏达高科,0,2023-02-23,2023-02-24,2023-02-24,1,11.87,11.79,-0.832842,-1.179444,破均线
000533,顺钠股份,0,2023-02-27,2023-02-28,2023-02-28,1,4.5,4.554,1.038129,-0.888889,止盈
002144,宏达高科,0,2023-02-28,2023-03-01,2023-03-01,1,11.96,12.10352,1.038129,-0.167224,止盈
002290,禾盛新材,0,2023-02-28,2023-03-01,2023-03-01,1,10.63,10.50244,-1.358033,-1.2,止损
000607,华媒控股,0,2023-03-01,2023-03-02,2023-03-02,1,5.77,5.83924,1.038129,-0.693241,止盈
000829,天音控股,0,2023-03-01,2023-03-02,2023-03-02,1,11.3,11.4356,1.038129,-0.619469,止盈
000886,海南高速,0,2023-03-01,2023-03-02,2023-03-02,1,5.66,5.59208,-1.358033,-1.2,止损
000962,东方钽业,0,2023-03-01,2023-03-02,2023-03-02,1,12.78,12.62664,-1.358033,-1.2,止损
002195,岩山科技,0,2023-03-01,2023-03-02,2023-03-02,1,3.06,3.09672,1.038129,-0.653595,止盈
000676,智度股份,0,2023-03-02,2023-03-03,2023-03-03,1,6.25,6.325,1.038129,-0.64,止盈
000701,厦门信达,0,2023-03-02,2023-03-03,2023-03-03,1,7.42,7.33096,-1.358033,-1.2,止损
000670,盈方微,0,2023-04-03,2023-04-04,2023-04-04,1,8.69,8.58572,-1.358033,-1.2,止损
000566,海南海药,0,2023-05-04,2023-05-05,2023-05-05,1,5.25,5.187,-1.358033,-1.2,止损
000404,长虹华意,0,2023-05-18,2023-05-19,2023-05-19,1,6.7,6.6196,-1.358033,-1.2,止损
000409,云鼎科技,0,2023-05-18,2023-05-19,2023-05-19,1,8.54,8.64248,1.038129,-1.17096,止盈
000521,长虹美菱,0,2023-05-22,2023-05-23,2023-05-23,1,7.3,7.3876,1.038129,-1.09589,止盈
000802,北京文化,0,2023-05-24,2023-05-25,2023-05-25,1,6.12,6.04656,-1.358033,-1.2,止损
002227,奥 特 迅,0,2023-06-02,2023-06-05,2023-06-05,1,14.15,13.9802,-1.358033,-1.2,止损
000586,汇源通信,0,2023-06-05,2023-06-06,2023-06-06,1,13.03,12.87364,-1.358033,-1.2,止损
001209,洪兴股份,0,2023-06-07,2023-06-08,2023-06-09,2,16.1,16.02536,-0.622813,-1.055901,止损
000676,智度股份,0,2023-06-09,2023-06-12,2023-06-12,1,7.27,7.18276,-1.358033,-1.2,止损
000676,智度股份,0,2023-06-13,2023-06-14,2023-06-14,1,7.31,7.39772,1.038129,-0.547196,止盈
001289,龙源电力,0,2023-06-15,2023-06-16,2023-06-16,1,20.78,21.02936,1.038129,-0.962464,止盈
001289,龙源电力,0,2023-06-21,2023-06-26,2023-06-26,1,20.45,20.6954,1.038129,-0.488998,止盈
000680,山推股份,0,2023-06-27,2023-06-28,2023-06-28,1,5.52,5.45376,-1.358033,-1.2,止损
001288,运机集团,0,2023-06-27,2023-06-28,2023-06-28,1,19.11,18.88068,-1.358033,-1.2,止损
000628,高新发展,0,2023-07-07,2023-07-10,2023-07-10,1,15.73,15.54124,-1.358033,-1.2,止损
001207,联科科技,0,2023-07-10,2023-07-11,2023-07-11,1,16.66,16.46008,-1.358033,-1.2,止损
001268,联合精密,0,2023-07-11,2023-07-12,2023-07-12,1,22.9,22.6252,-1.358033,-1.2,止损
001268,联合精密,0,2023-07-13,2023-07-14,2023-07-14,1,22.78,22.50664,-1.358033,-1.2,止损
002177,御银股份,0,2023-07-14,2023-07-17,2023-07-17,1,4.11,4.06068,-1.358033,-1.2,止损
000952,广济药业,0,2023-07-17,2023-07-18,2023-07-18,1,7.85,7.9442,1.038129,-0.254777,止盈
001209,洪兴股份,0,2023-07-17,2023-07-18,2023-07-18,1,16.96,16.75648,-1.358033,-1.2,止损
002162,悦心健康,0,2023-07-17,2023-07-18,2023-07-20,3,4.36,4.36,-0.159952,-1.146789,止损
002188,中天服务,0,2023-07-19,2023-07-20,2023-07-20,1,6.37,6.44644,1.038129,-0.156986,止盈
000421,南京公用,0,2023-07-24,2023-07-25,2023-07-25,1,5.62,5.55256,-1.358033,-1.2,止损
002114,罗平锌电,0,2023-07-25,2023-07-26,2023-07-26,1,7.33,7.34,-0.023745,-0.682128,破均线
002114,罗平锌电,0,2023-07-28,2023-07-31,2023-07-31,1,7.4,7.4888,1.038129,0.0,止盈
001209,洪兴股份,0,2023-08-15,2023-08-16,2023-08-17,2,16.96,16.90468,-0.48561,-1.061321,止损
001227,兰州银行,0,2023-08-15,2023-08-16,2023-08-16,1,3.01,3.04612,1.038129,-0.664452,止盈
000750,国海证券,0,2023-08-16,2023-08-17,2023-08-17,1,4.01,4.05812,1.038129,-0.498753,止盈
001227,兰州银行,0,2023-08-18,2023-08-21,2023-08-21,1,3.05,3.0134,-1.358033,-1.2,止损
001227,兰州银行,0,2023-08-22,2023-08-23,2023-08-23,1,3.05,3.0866,1.038129,0.0,止盈
002094,青岛金王,0,2023-09-05,2023-09-06,2023-09-07,2,3.87,3.84,-0.933906,-1.033592,止损开盘
000705,浙江震元,0,2023-09-12,2023-09-13,2023-09-13,1,8.47,8.36836,-1.358033,-1.2,止损
000705,浙江震元,0,2023-09-15,2023-09-18,2023-09-18,1,8.45,8.5514,1.038129,-0.710059,止盈
001323,慕思股份,0,2023-09-18,2023-09-19,2023-09-19,1,36.96,37.40352,1.038129,-0.865801,止盈
002209,达 意 隆,0,2023-09-18,2023-09-19,2023-09-20,2,9.85,9.74168,-1.257888,-1.116751,止损
001202,炬申股份,0,2023-09-22,2023-09-25,2023-09-25,1,16.51,16.70812,1.038129,-0.726832,止盈
002209,达 意 隆,0,2023-09-22,2023-09-25,2023-09-25,1,9.94,10.05928,1.038129,-0.804829,止盈
001296,长江材料,0,2023-10-25,2023-10-26,2023-10-26,1,22.6,22.3288,-1.358033,-1.2,止损
000700,模塑科技,0,2023-11-06,2023-11-07,2023-11-07,1,8.2,8.2984,1.038129,-0.365854,止盈
000790,华神科技,0,2023-11-08,2023-11-09,2023-11-09,1,5.56,5.49328,-1.358033,-1.2,止损
001207,联科科技,0,2023-11-10,2023-11-13,2023-11-13,1,17.42,17.21096,-1.358033,-1.2,止损
002115,三维通信,0,2023-11-13,2023-11-14,2023-11-14,1,7.87,7.96444,1.038129,-0.635324,止盈
001207,联科科技,0,2023-11-15,2023-11-16,2023-11-17,2,17.43,17.26036,-1.13166,-0.973264,止损
000153,丰原药业,0,2023-11-17,2023-11-20,2023-11-20,1,10.18,10.30216,1.038129,-0.491159,止盈
000868,安凯客车,0,2023-11-17,2023-11-20,2023-11-20,1,5.75,5.819,1.038129,0.0,止盈
002337,赛象科技,0,2023-11-17,2023-11-20,2023-11-20,1,6.25,6.175,-1.358033,-1.2,止损
001283,豪鹏科技,0,2023-11-20,2023-11-21,2023-11-21,1,47.65,48.2218,1.038129,-0.69255,止盈
000705,浙江震元,0,2023-11-22,2023-11-23,2023-11-23,1,9.04,9.14848,1.038129,0.0,止盈
000868,安凯客车,0,2023-11-23,2023-11-24,2023-11-24,1,5.76,5.69088,-1.358033,-1.2,止损
001219,青岛食品,0,2023-11-24,2023-11-27,2023-11-27,1,19.8,20.0376,1.038129,-0.757576,止盈
001206,依依股份,0,2023-11-30,2023-12-01,2023-12-01,1,16.84,16.63792,-1.358033,-1.2,止损
000892,欢瑞世纪,0,2023-12-01,2023-12-04,2023-12-04,1,4.36,4.41232,1.038129,-0.229358,止盈
002042,华孚时尚,0,2023-12-01,2023-12-04,2023-12-04,1,4.21,4.15948,-1.358033,-1.2,止损
001308,康冠科技,0,2023-12-04,2023-12-05,2023-12-05,1,26.06,25.74728,-1.358033,-1.2,止损
002181,粤 传 媒,0,2023-12-04,2023-12-05,2023-12-05,1,5.48,5.41424,-1.358033,-1.2,止损
000677,恒天海龙,0,2023-12-06,2023-12-07,2023-12-07,1,3.28,3.24064,-1.358033,-1.2,止损
002181,粤 传 媒,0,2023-12-07,2023-12-08,2023-12-08,1,5.53,5.46364,-1.358033,-1.2,止损
000632,三木集团,0,2023-12-14,2023-12-15,2023-12-15,1,4.97,5.02964,1.038129,-1.006036,止盈
000665,湖北广电,0,2023-12-15,2023-12-18,2023-12-18,1,5.55,5.4834,-1.358033,-1.2,止损
000892,欢瑞世纪,0,2023-12-15,2023-12-18,2023-12-18,1,4.49,4.43612,-1.358033,-1.2,止损
002256,兆新股份,0,2023-12-21,2023-12-22,2023-12-22,1,2.55,2.5194,-1.358033,-1.2,止损
000802,北京文化,0,2023-12-29,2024-01-02,2024-01-02,1,7.26,7.17288,-1.358033,-1.2,止损
002322,理工能科,0,2023-12-29,2024-01-02,2024-01-02,1,12.83,12.98396,1.038129,-0.623539,止盈
000838,财信发展,0,2024-01-02,2024-01-03,2024-01-03,1,3.76,3.80512,1.038129,-1.06383,止盈
002150,正泰电源,0,2024-01-09,2024-01-10,2024-01-10,1,16.92,16.71696,-1.358033,-1.2,止损
001255,博菲电气,0,2024-01-16,2024-01-17,2024-01-17,1,35.3,34.8764,-1.358033,-1.2,止损
002131,利欧股份,0,2024-03-11,2024-03-12,2024-03-13,2,2.34,2.33168,-0.514939,-0.854701,止损
002077,大港股份,0,2024-03-18,2024-03-19,2024-03-19,1,15.03,15.21036,1.038129,-0.532269,止盈
000868,安凯客车,0,2024-04-01,2024-04-02,2024-04-02,1,4.62,4.56456,-1.358033,-1.2,止损
001206,依依股份,0,2024-04-24,2024-04-25,2024-04-25,1,13.25,13.091,-1.358033,-1.2,止损
002134,天津普林,0,2024-04-26,2024-04-29,2024-04-29,1,7.84,7.93408,1.038129,0.0,止盈
001319,铭科精技,0,2024-04-29,2024-04-30,2024-04-30,1,19.07,18.84116,-1.358033,-1.2,止损
002066,瑞泰科技,0,2024-04-29,2024-04-30,2024-05-06,2,8.86,8.96632,1.038129,-1.128668,止盈
001288,运机集团,0,2024-05-06,2024-05-07,2024-05-07,1,23.17,23.44804,1.038129,-1.1653,止盈
001896,豫能控股,0,2024-05-06,2024-05-07,2024-05-07,1,4.44,4.38672,-1.358033,-1.2,止损
002324,普利特,0,2024-05-06,2024-05-07,2024-05-07,1,10.76,10.63088,-1.358033,-1.2,止损
002324,普利特,0,2024-05-09,2024-05-10,2024-05-10,1,10.65,10.5222,-1.358033,-1.2,止损
000878,云南铜业,0,2024-05-10,2024-05-13,2024-05-13,1,14.11,13.94068,-1.358033,-1.2,止损
000960,锡业股份,0,2024-05-14,2024-05-15,2024-05-15,1,17.3,17.5076,1.038129,-0.578035,止盈
000554,泰山石油,0,2024-05-15,2024-05-16,2024-05-17,2,5.76,5.7304,-0.673019,-0.868056,止损
002215,诺 普 信,0,2024-05-20,2024-05-21,2024-05-22,2,8.66,8.6,-0.851684,-1.154734,止损开盘
000528,柳 工,0,2024-05-27,2024-05-28,2024-05-28,1,10.74,10.61112,-1.358033,-1.2,止损
001331,胜通能源,0,2024-05-28,2024-05-29,2024-05-29,1,13.71,13.54548,-1.358033,-1.2,止损
001367,海森药业,0,2024-05-31,2024-06-03,2024-06-03,1,38.91,38.44308,-1.358033,-1.2,止损
000517,荣安地产,0,2024-06-04,2024-06-05,2024-06-05,1,2.88,2.84544,-1.358033,-1.2,止损
000993,闽东电力,0,2024-06-12,2024-06-13,2024-06-13,1,10.4,10.5248,1.038129,-0.673077,止盈
002279,久其软件,0,2024-07-31,2024-08-01,2024-08-01,1,4.92,4.97904,1.038129,-0.203252,止盈
001328,登康口腔,0,2024-08-16,2024-08-19,2024-08-19,1,25.66,25.35208,-1.358033,-1.2,止损
001267,汇绿生态,0,2024-08-28,2024-08-29,2024-08-29,1,5.91,5.83908,-1.358033,-1.2,止损
000010,美丽生态,0,2024-08-30,2024-09-02,2024-09-02,1,1.72,1.74064,1.038129,-1.162791,止盈
000890,法尔胜,0,2024-09-10,2024-09-11,2024-09-11,1,2.63,2.59844,-1.358033,-1.2,止损
002278,神开股份,0,2024-09-10,2024-09-11,2024-09-11,1,4.31,4.25828,-1.358033,-1.2,止损
002094,青岛金王,0,2024-09-19,2024-09-20,2024-09-20,1,2.2,2.1736,-1.358033,-1.2,止损
002269,美邦服饰,0,2024-09-19,2024-09-20,2024-09-20,1,1.39,1.37332,-1.358033,-1.2,止损
002137,实益达,0,2024-09-20,2024-09-23,2024-09-24,2,5.02,4.99928,-0.572041,-0.796813,止损
002037,保利联合,0,2024-09-23,2024-09-24,2024-09-24,1,6.88,6.96256,1.038129,-1.017442,止盈
002167,东方锆业,0,2024-09-26,2024-09-27,2024-09-27,1,5.52,5.58624,1.038129,0.0,止盈
000705,浙江震元,0,2024-10-18,2024-10-21,2024-10-22,2,7.83,7.92396,1.038129,-0.766284,止盈
000948,南天信息,0,2024-10-18,2024-10-21,2024-10-21,1,19.36,19.59232,1.038129,-0.568182,止盈
001225,和泰机电,0,2024-10-18,2024-10-21,2024-10-23,3,30.74,31.10888,1.038129,-0.975927,止盈
001319,铭科精技,0,2024-10-18,2024-10-21,2024-10-21,1,20.18,19.93784,-1.358033,-1.2,止损
001332,锡装股份,0,2024-10-18,2024-10-21,2024-10-21,1,29.78,30.13736,1.038129,-0.268637,止盈
002017,东信和平,0,2024-10-18,2024-10-21,2024-10-21,1,9.72,9.83664,1.038129,-0.205761,止盈
002159,三特索道,0,2024-10-18,2024-10-21,2024-10-21,1,14.43,14.60316,1.038129,-0.4158,止盈
002172,澳洋健康,0,2024-10-18,2024-10-21,2024-10-21,1,2.77,2.73676,-1.358033,-1.2,止损
000014,沙河股份,0,2024-10-22,2024-10-23,2024-10-23,1,10.2,10.3224,1.038129,-0.784314,止盈
000068,华控赛格,0,2024-10-22,2024-10-23,2024-10-23,1,3.38,3.42056,1.038129,-1.183432,止盈
002162,悦心健康,0,2024-10-22,2024-10-23,2024-10-23,1,3.36,3.40032,1.038129,-0.892857,止盈
001313,粤海饲料,0,2024-10-23,2024-10-24,2024-10-24,1,7.33,7.24204,-1.358033,-1.2,止损
002133,广宇集团,0,2024-10-24,2024-10-25,2024-10-25,1,2.47,2.49964,1.038129,0.0,止盈
000419,通程控股,0,2024-10-25,2024-10-28,2024-10-28,1,5.23,5.29276,1.038129,-0.191205,止盈
000560,我爱我家,0,2024-10-25,2024-10-28,2024-10-28,1,3.4,3.4408,1.038129,-0.882353,止盈
000797,中国武夷,0,2024-10-25,2024-10-28,2024-10-28,1,3.07,3.10684,1.038129,-0.325733,止盈
000965,天保基建,0,2024-10-25,2024-10-28,2024-10-28,1,3.2,3.2384,1.038129,-0.3125,止盈
001313,粤海饲料,0,2024-10-25,2024-10-28,2024-10-28,1,7.45,7.3606,-1.358033,-1.2,止损
000002,万 科Ａ,0,2024-10-28,2024-10-29,2024-10-29,1,9.31,9.19828,-1.358033,-1.2,止损
000563,陕国投Ａ,0,2024-10-28,2024-10-29,2024-10-29,1,3.67,3.62596,-1.358033,-1.2,止损
000906,浙商中拓,0,2024-10-28,2024-10-29,2024-10-29,1,6.13,6.05644,-1.358033,-1.2,止损
000948,南天信息,0,2024-10-28,2024-10-29,2024-10-29,1,19.74,19.97688,1.038129,-0.506586,止盈
000514,渝 开 发,0,2024-10-30,2024-10-31,2024-10-31,1,4.58,4.63496,1.038129,-1.091703,止盈
000906,浙商中拓,0,2024-10-30,2024-10-31,2024-10-31,1,6.08,6.15296,1.038129,-0.164474,止盈
001287,中电港,0,2024-10-31,2024-11-01,2024-11-01,1,19.95,19.7106,-1.358033,-1.2,止损
002095,生 意 宝,0,2024-10-31,2024-11-01,2024-11-01,1,14.87,14.69156,-1.358033,-1.2,止损
002144,宏达高科,0,2024-10-31,2024-11-01,2024-11-01,1,10.14,10.01832,-1.358033,-1.2,止损
002302,西部建设,0,2024-10-31,2024-11-01,2024-11-01,1,7.44,7.35072,-1.358033,-1.2,止损
000419,通程控股,0,2024-11-04,2024-11-05,2024-11-05,1,5.3,5.3636,1.038129,-0.188679,止盈
000875,电投绿能,0,2024-11-07,2024-11-08,2024-11-08,1,6.09,6.01692,-1.358033,-1.2,止损
000020,深华发Ａ,0,2024-11-11,2024-11-12,2024-11-12,1,14.56,14.73472,1.038129,-0.412088,止盈
002021,中捷资源,0,2024-11-18,2024-11-19,2024-11-19,1,2.59,2.55892,-1.358033,-1.2,止损
000837,秦川机床,0,2024-11-20,2024-11-21,2024-11-21,1,9.48,9.36624,-1.358033,-1.2,止损
000862,银星能源,0,2024-11-20,2024-11-21,2024-11-21,1,5.54,5.47352,-1.358033,-1.2,止损
002021,中捷资源,0,2024-11-20,2024-11-21,2024-11-21,1,2.59,2.55892,-1.358033,-1.2,止损
002104,恒宝股份,0,2024-11-20,2024-11-21,2024-11-21,1,7.38,7.29144,-1.358033,-1.2,止损
000159,国际实业,0,2024-11-21,2024-11-22,2024-11-22,1,8.0,7.904,-1.358033,-1.2,止损
002172,澳洋健康,0,2024-11-21,2024-11-22,2024-11-22,1,3.25,3.211,-1.358033,-1.2,止损
001318,阳光乳业,0,2024-11-25,2024-11-26,2024-11-26,1,11.4,11.5368,1.038129,0.0,止盈
001323,慕思股份,0,2024-11-25,2024-11-26,2024-11-26,1,37.98,38.43576,1.038129,-0.526593,止盈
002278,神开股份,0,2024-11-25,2024-11-26,2024-11-26,1,5.56,5.62672,1.038129,-1.079137,止盈
002295,精艺股份,0,2024-11-25,2024-11-26,2024-11-26,1,7.15,7.2358,1.038129,-0.13986,止盈
002334,英威腾,0,2024-11-25,2024-11-26,2024-11-26,1,7.26,7.34712,1.038129,-0.826446,止盈
000863,三湘印象,0,2024-11-26,2024-11-27,2024-11-27,1,3.8,3.7544,-1.358033,-1.2,止损
002072,凯瑞德,0,2024-11-26,2024-11-27,2024-11-27,1,5.09,5.02892,-1.358033,-1.2,止损
000592,平潭发展,0,2024-11-28,2024-11-29,2024-11-29,1,2.54,2.50952,-1.358033,-1.2,止损
001219,青岛食品,0,2024-11-28,2024-11-29,2024-11-29,1,14.65,14.8258,1.038129,-1.023891,止盈
002159,三特索道,0,2024-11-28,2024-11-29,2024-11-29,1,16.15,16.3438,1.038129,-0.557276,止盈
002307,北新路桥,0,2024-11-28,2024-11-29,2024-11-29,1,4.05,4.0014,-1.358033,-1.2,止损
000650,仁和药业,0,2024-11-29,2024-12-02,2024-12-02,1,5.96,6.03152,1.038129,-0.167785,止盈
001225,和泰机电,0,2024-11-29,2024-12-02,2024-12-02,1,33.23,33.62876,1.038129,-0.030093,止盈
002114,罗平锌电,0,2024-11-29,2024-12-02,2024-12-02,1,6.25,6.325,1.038129,-0.64,止盈
002166,莱茵生物,0,2024-11-29,2024-12-02,2024-12-02,1,8.2,8.2984,1.038129,-0.243902,止盈
000510,新金路,0,2024-12-02,2024-12-03,2024-12-03,1,4.06,4.10872,1.038129,-0.738916,止盈
000576,甘化科工,0,2024-12-02,2024-12-03,2024-12-03,1,7.7,7.7924,1.038129,-0.779221,止盈
000599,青岛双星,0,2024-12-02,2024-12-03,2024-12-04,2,5.19,5.19,-0.159952,-0.770713,止损
000702,正虹科技,0,2024-12-02,2024-12-03,2024-12-03,1,8.59,8.69308,1.038129,-1.04773,止盈
001360,南矿集团,0,2024-12-02,2024-12-03,2024-12-03,1,14.85,15.0282,1.038129,-0.673401,止盈
002010,传化智联,0,2024-12-02,2024-12-03,2024-12-03,1,5.12,5.05856,-1.358033,-1.2,止损
001227,兰州银行,0,2024-12-03,2024-12-04,2024-12-05,2,2.59,2.57,-0.930918,-1.158301,止损开盘
001316,润贝航科,0,2024-12-03,2024-12-04,2024-12-04,1,31.29,30.91452,-1.358033,-1.2,止损
002205,国统股份,0,2024-12-03,2024-12-04,2024-12-04,1,9.25,9.361,1.038129,-0.864865,止盈
002208,合肥城建,0,2024-12-03,2024-12-04,2024-12-04,1,9.0,8.892,-1.358033,-1.2,止损
002073,软控股份,0,2024-12-05,2024-12-06,2024-12-06,1,8.58,8.47704,-1.358033,-1.2,止损
002205,国统股份,0,2024-12-05,2024-12-06,2024-12-06,1,9.5,9.386,-1.358033,-1.2,止损
002208,合肥城建,0,2024-12-05,2024-12-06,2024-12-06,1,9.01,9.11812,1.038129,-0.332963,止盈
002241,歌尔股份,0,2024-12-06,2024-12-09,2024-12-09,1,25.75,26.059,1.038129,-1.048544,止盈
000032,深桑达Ａ,0,2024-12-11,2024-12-12,2024-12-12,1,18.88,18.65344,-1.358033,-1.2,止损
000803,山高环能,0,2024-12-11,2024-12-12,2024-12-12,1,5.92,5.84896,-1.358033,-1.2,止损
002085,万丰奥威,0,2024-12-11,2024-12-12,2024-12-12,1,19.86,19.62168,-1.358033,-1.2,止损
002161,远 望 谷,0,2024-12-11,2024-12-12,2024-12-12,1,6.51,6.58812,1.038129,-0.921659,止盈
001259,利仁科技,0,2024-12-12,2024-12-13,2024-12-13,1,25.07,24.76916,-1.358033,-1.2,止损
002065,东华软件,0,2024-12-12,2024-12-13,2024-12-13,1,8.07,8.16684,1.038129,-1.115242,止盈
002230,科大讯飞,0,2024-12-19,2024-12-20,2024-12-20,1,51.29,51.90548,1.038129,-0.584909,止盈
001373,翔腾新材,0,2024-12-20,2024-12-23,2024-12-23,1,30.2,29.8376,-1.358033,-1.2,止损
002008,大族激光,0,2024-12-20,2024-12-23,2024-12-23,1,26.35,26.0338,-1.358033,-1.2,止损
000925,众合科技,0,2024-12-24,2024-12-25,2024-12-25,1,8.46,8.35848,-1.358033,-1.2,止损
002171,楚江新材,0,2024-12-27,2024-12-30,2024-12-30,1,8.92,8.81296,-1.358033,-1.2,止损
