代码,名称,最新价,涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日小单净流入-净占比,筛选维度,入选理由
603690,至纯科技,29.12,-5.4852,61521600.00000002,4.029928636929306,-2.4538234002966486,B:低位起爆,"涨幅-5.4852%, 主力流入6152万, 昨日流出-6328万"
000582,北部湾港,9.86,1.1282,17386099.99999998,4.016940588200832,-3.4920103843947894,B:低位起爆,"涨幅1.1282%, 主力流入1739万, 昨日流出-2546万"
605196,华通线缆,41.9,-2.5128,27088800.0,4.011893318820723,-1.2696153637267975,B:低位起爆,"涨幅-2.5128%, 主力流入2709万, 昨日流出-6524万"
002452,长高电新,10.14,0.1976,10957200.000000011,3.991200635960737,-0.9371154926565359,B:低位起爆,"涨幅0.1976%, 主力流入1096万, 昨日流出-2539万"
002258,利尔化学,16.85,1.0192,20327000.0,3.9871331504047287,-0.5660093185815808,B:低位起爆,"涨幅1.0192%, 主力流入2033万, 昨日流出-8190万"
300229,拓尔思,24.28,1.8884,69653800.00000004,3.955386197941144,-3.313461756506988,B:低位起爆,"涨幅1.8884%, 主力流入6965万, 昨日流出-12281万"
301665,泰禾股份,32.89,0.2744,7086000.000000004,3.949138748904821,2.438311733041699,B:低位起爆,"涨幅0.2744%, 主力流入709万, 昨日流出-1395万"
600938,中国海油,33.25,-0.7166,98689700.00000004,3.9453693089439357,-3.969383804315618,A:机构锁仓,"大盘锁仓(市值994.2亿): 主力3.9453693089439357%, 小单-3.969383804315618%"
002125,湘潭电化,14.99,-0.9908,18726599.999999993,3.897593068006285,-5.608037547633254,B:低位起爆,"涨幅-0.9908%, 主力流入1873万, 昨日流出-5366万"
300319,麦捷科技,12.96,2.0472,19759299.999999985,3.8834342229666676,0.0484856863758271,B:低位起爆,"涨幅2.0472%, 主力流入1976万, 昨日流出-5189万"
300451,创业慧康,5.61,0.1786,9632799.999999998,3.776118509093641,0.05190163717756608,B:低位起爆,"涨幅0.1786%, 主力流入963万, 昨日流出-1606万"
000546,金圆股份,6.61,-2.651,10761500.0,3.7698451969110494,0.5030780734362292,B:低位起爆,"涨幅-2.651%, 主力流入1076万, 昨日流出-2243万"
001296,长江材料,29.64,0.169,6661699.999999998,3.718581739611784,-2.6820543618725985,B:低位起爆,"涨幅0.169%, 主力流入666万, 昨日流出-3134万"
000957,中通客车,11.79,1.2887,8050199.999999997,3.7106434161283444,-3.5918135892075367,B:低位起爆,"涨幅1.2887%, 主力流入805万, 昨日流出-2563万"
600893,航发动力,50.59,10.0022,156560600.00000006,3.669241035856853,-2.895799582229117,A:机构锁仓,"大盘锁仓(市值1348.3亿): 主力3.669241035856853%, 小单-2.895799582229117%"
300061,旗天科技,11.08,2.214,8278999.999999996,3.6691283819112797,-2.8988285823461175,B:低位起爆,"涨幅2.214%, 主力流入828万, 昨日流出-1262万"
000901,航天科技,25.79,2.0982,42781299.999999955,3.6216488757570136,-0.5077265369972479,B:低位起爆,"涨幅2.0982%, 主力流入4278万, 昨日流出-35452万"
002138,顺络电子,39.69,0.9924,32652100.000000026,3.6203380660489834,-5.892788438273134,B:低位起爆,"涨幅0.9924%, 主力流入3265万, 昨日流出-1548万"
300662,科锐国际,31.5,2.6059,11026700.000000006,3.605563650846213,-15.771917197382399,B:低位起爆,"涨幅2.6059%, 主力流入1103万, 昨日流出-2150万"
302132,中航成飞,80.45,2.4971,44369600.00000003,3.6017605678018203,-2.1906889422296825,B:低位起爆,"涨幅2.4971%, 主力流入4437万, 昨日流出-16083万"
300655,晶瑞电材,18.08,0.1662,43061300.000000045,3.5813150735025925,-6.034799459583732,B:低位起爆,"涨幅0.1662%, 主力流入4306万, 昨日流出-45003万"
300051,琏升科技,10.96,-2.4043,25074700.00000003,3.566249402055849,-0.261722459278204,B:低位起爆,"涨幅-2.4043%, 主力流入2507万, 昨日流出-6351万"
300612,宣亚国际,18.98,-0.3151,14082599.999999993,3.531219239336969,-3.5253516772248266,B:低位起爆,"涨幅-0.3151%, 主力流入1408万, 昨日流出-1062万"
600552,凯盛科技,15.65,0.9677,48004099.99999998,3.497652584109438,-4.862888377083207,B:低位起爆,"涨幅0.9677%, 主力流入4800万, 昨日流出-5681万"
603356,华菱精工,18.35,-1.9765,5280600.000000003,3.4711604093981494,-1.5638167280154114,B:低位起爆,"涨幅-1.9765%, 主力流入528万, 昨日流出-1228万"
600537,亿晶光电,3.38,0.8955,22728200.000000015,3.4203625035266936,-3.291543226020386,B:低位起爆,"涨幅0.8955%, 主力流入2273万, 昨日流出-3995万"
003010,若羽臣,38.25,1.7558,9934099.999999994,3.3810871749483185,-5.754699475820027,B:低位起爆,"涨幅1.7558%, 主力流入993万, 昨日流出-1505万"
002860,星帅尔,15.26,2.1419,18140700.000000007,3.3340932959315692,-3.1151065885772504,B:低位起爆,"涨幅2.1419%, 主力流入1814万, 昨日流出-14122万"
600010,包钢股份,2.54,-1.1673,80713299.99999994,3.322909710929759,-2.9363217908772703,B:低位起爆,"涨幅-1.1673%, 主力流入8071万, 昨日流出-894万"
000519,中兵红箭,19.65,2.5039,43990200.0000001,3.2754874114574104,-4.06343996530498,B:低位起爆,"涨幅2.5039%, 主力流入4399万, 昨日流出-10423万"
000733,振华科技,58.6,2.7169,40088800.00000003,3.227075788600348,-0.22346297193117848,B:低位起爆,"涨幅2.7169%, 主力流入4009万, 昨日流出-17440万"
300964,本川智能,61.78,-0.2422,7228299.999999998,3.225591534342801,-1.931213768545208,B:低位起爆,"涨幅-0.2422%, 主力流入723万, 昨日流出-1265万"
300699,光威复材,42.78,2.0029,54188100.000000015,3.179813506077673,-3.0240975256368086,B:低位起爆,"涨幅2.0029%, 主力流入5419万, 昨日流出-17082万"
603739,蔚蓝生物,15.58,-4.3585,6583900.000000001,3.170358248748594,-2.83569353894433,B:低位起爆,"涨幅-4.3585%, 主力流入658万, 昨日流出-1114万"
300296,利亚德,7.24,0.8357,28370800.0,3.1527712755941804,-4.548097153380079,B:低位起爆,"涨幅0.8357%, 主力流入2837万, 昨日流出-4487万"
002769,普路通,12.4,1.0595,6423899.999999996,3.1510957551773946,-7.444236239756558,B:低位起爆,"涨幅1.0595%, 主力流入642万, 昨日流出-4328万"
300792,壹网壹创,40.9,0.6645,18879000.000000022,3.1459583655914636,-1.4325866872710318,B:低位起爆,"涨幅0.6645%, 主力流入1888万, 昨日流出-3374万"
000636,风华高科,21.03,1.9389,39465399.99999997,3.11482556124067,0.30153478887126356,B:低位起爆,"涨幅1.9389%, 主力流入3947万, 昨日流出-4564万"
600313,农发种业,6.86,-2.695,10476000.000000006,3.1008741810089147,-0.0752130707707484,B:低位起爆,"涨幅-2.695%, 主力流入1048万, 昨日流出-2123万"
600618,氯碱化工,14.72,-4.2913,14502399.99999999,2.95966286896258,-0.8005481531387585,B:低位起爆,"涨幅-4.2913%, 主力流入1450万, 昨日流出-868万"
002112,三变科技,22.2,-3.3943,58816699.999999925,2.9567409386733776,2.1989946036188934,B:低位起爆,"涨幅-3.3943%, 主力流入5882万, 昨日流出-18410万"
300540,蜀道装备,23.6,1.9879,7202999.99999999,2.9327329391538814,-4.41143618619249,B:低位起爆,"涨幅1.9879%, 主力流入720万, 昨日流出-903万"
002643,万润股份,17.26,1.1131,13803399.999999993,2.8842720254039587,2.075328524589022,B:低位起爆,"涨幅1.1131%, 主力流入1380万, 昨日流出-10329万"
600222,太龙药业,6.99,-2.7816,7359899.999999999,2.8796782329027595,-2.897402580237704,B:低位起爆,"涨幅-2.7816%, 主力流入736万, 昨日流出-1626万"
688787,海天瑞声,148.99,0.8871,12831700.00000001,2.8728113930017245,-1.2012044364248042,B:低位起爆,"涨幅0.8871%, 主力流入1283万, 昨日流出-2682万"
300304,云意电气,13.25,-1.7791,10758000.000000006,2.8472046210930286,-2.9993043139487785,B:低位起爆,"涨幅-1.7791%, 主力流入1076万, 昨日流出-1421万"
000620,盈新发展,3.38,-0.5882,31481499.99999997,2.825751736063226,0.41482177304817924,B:低位起爆,"涨幅-0.5882%, 主力流入3148万, 昨日流出-15336万"
300226,上海钢联,29.48,0.58,14228099.999999994,2.7000496013919424,-2.599567016652096,B:低位起爆,"涨幅0.58%, 主力流入1423万, 昨日流出-9708万"
688707,振华新材,14.95,-2.7326,5959300.000000006,2.6063066120974936,-3.4437028281267326,B:低位起爆,"涨幅-2.7326%, 主力流入596万, 昨日流出-700万"
601011,宝泰隆,3.35,-2.6163,5476000.0,2.6043642372127236,-2.8101546691780213,B:低位起爆,"涨幅-2.6163%, 主力流入548万, 昨日流出-932万"
300400,劲拓股份,22.59,0.9835,5001799.999999996,2.5593413439008352,-2.4373046949903743,B:低位起爆,"涨幅0.9835%, 主力流入500万, 昨日流出-705万"
000753,漳州发展,7.54,0.8021,6819900.000000009,2.4993553895689713,-7.205138887825591,B:低位起爆,"涨幅0.8021%, 主力流入682万, 昨日流出-1845万"
002277,友阿股份,8.03,2.1628,8590600.00000001,2.468203811034714,-0.6033316861210841,B:低位起爆,"涨幅2.1628%, 主力流入859万, 昨日流出-3593万"
000859,国风新材,11.22,0.9901,25208799.999999993,2.449731273843294,1.2227666002552833,B:低位起爆,"涨幅0.9901%, 主力流入2521万, 昨日流出-22323万"
688779,五矿新能,10.72,-1.8315,23418500.000000037,2.4403154369542412,-1.9946532015093648,B:低位起爆,"涨幅-1.8315%, 主力流入2342万, 昨日流出-6163万"
301150,中一科技,45.68,1.9871,10765800.0,2.430391979234197,-2.4058076764848764,B:低位起爆,"涨幅1.9871%, 主力流入1077万, 昨日流出-2610万"
603888,新华网,24.3,0.2475,16021800.000000011,2.3811601729662355,-0.6604376272720472,B:低位起爆,"涨幅0.2475%, 主力流入1602万, 昨日流出-1555万"
002886,沃特股份,23.92,1.313,5666399.999999999,2.3722947523143665,-1.8422293870197874,B:低位起爆,"涨幅1.313%, 主力流入567万, 昨日流出-2027万"
300088,长信科技,6.67,-1.1852,17584600.00000001,2.3579183750677855,-5.56258805268883,B:低位起爆,"涨幅-1.1852%, 主力流入1758万, 昨日流出-11620万"
002436,兴森科技,24.82,1.3475,60265799.99999995,2.3515976331720654,-3.8589530720722998,B:低位起爆,"涨幅1.3475%, 主力流入6027万, 昨日流出-17870万"
600246,万通发展,13.52,1.9608,34462999.999999955,2.341243040733523,-3.964576440482353,B:低位起爆,"涨幅1.9608%, 主力流入3446万, 昨日流出-503万"
002432,九安医疗,43.98,2.9735,29821799.999999966,2.29792233332737,-2.8623818984963556,B:低位起爆,"涨幅2.9735%, 主力流入2982万, 昨日流出-517万"
601012,隆基绿能,19.2,0.5762,166523299.99999994,2.279245769088696,-1.644098588829105,B:低位起爆,"涨幅0.5762%, 主力流入16652万, 昨日流出-56158万"
603019,中科曙光,92.78,-0.4827,86113000.0,2.2668387550892093,-3.135630841129797,B:低位起爆,"涨幅-0.4827%, 主力流入8611万, 昨日流出-1795万"
002649,博彦科技,14.24,0.1406,6849099.999999996,2.264603806388637,-0.5207289329519881,B:低位起爆,"涨幅0.1406%, 主力流入685万, 昨日流出-3139万"
300217,东方电热,5.69,1.7889,8695099.999999983,2.225361556885883,-2.6117689447924444,B:低位起爆,"涨幅1.7889%, 主力流入870万, 昨日流出-3345万"
603618,杭电股份,8.51,-3.0752,6026000.000000005,2.1717600476455194,2.101266143676144,B:低位起爆,"涨幅-3.0752%, 主力流入603万, 昨日流出-1245万"
600686,金龙汽车,18.7,-1.8888,15751400.00000004,2.1037050179412176,-2.0909637086790758,B:低位起爆,"涨幅-1.8888%, 主力流入1575万, 昨日流出-7024万"
603012,创力集团,7.92,-0.8761,6112999.999999997,2.0952903501044733,-1.477877212914357,B:低位起爆,"涨幅-0.8761%, 主力流入611万, 昨日流出-2374万"
301382,蜂助手,42.54,0.047,15215300.000000024,2.058545584083248,-4.737497379701733,B:低位起爆,"涨幅0.047%, 主力流入1522万, 昨日流出-8010万"
300706,阿石创,39.52,2.7828,10317800.000000007,2.0338602907031706,-1.6210681417216493,B:低位起爆,"涨幅2.7828%, 主力流入1032万, 昨日流出-1387万"
688002,睿创微纳,123.1,-1.4885,34555000.0,1.9964710653620896,0.45313624420570703,B:低位起爆,"涨幅-1.4885%, 主力流入3456万, 昨日流出-3244万"
300236,上海新阳,82.07,1.6347,30419400.00000006,1.9858749462595489,-2.2595354782629813,B:低位起爆,"涨幅1.6347%, 主力流入3042万, 昨日流出-6221万"
603815,交建股份,7.19,-1.776,5928200.000000001,1.9699858849690544,-0.22670024134237038,B:低位起爆,"涨幅-1.776%, 主力流入593万, 昨日流出-504万"
600776,东方通信,19.05,0.4217,18489700.000000004,1.9573470308661416,-1.0890605750627946,B:低位起爆,"涨幅0.4217%, 主力流入1849万, 昨日流出-6800万"
000591,太阳能,5.73,2.5045,33513299.999999907,1.9444314862287797,-0.06268447982507233,B:低位起爆,"涨幅2.5045%, 主力流入3351万, 昨日流出-58154万"
002414,高德红外,18.22,2.7057,26942800.000000007,1.9388396463243835,-3.612832824043709,B:低位起爆,"涨幅2.7057%, 主力流入2694万, 昨日流出-15432万"
002243,力合科创,11.17,2.6654,6569800.000000014,1.9117337751285781,-6.040447867154098,B:低位起爆,"涨幅2.6654%, 主力流入657万, 昨日流出-1204万"
002398,垒知集团,6.16,2.1559,6927100.0,1.8794940969828016,-5.417433967579045,B:低位起爆,"涨幅2.1559%, 主力流入693万, 昨日流出-6398万"
002173,创新医疗,28.82,2.2711,27708999.99999996,1.7664333190126134,2.83264912989781,B:低位起爆,"涨幅2.2711%, 主力流入2771万, 昨日流出-20768万"
300200,高盟新材,14.39,1.338,6816999.999999982,1.7292199534195738,0.10468667665780196,B:低位起爆,"涨幅1.338%, 主力流入682万, 昨日流出-12926万"
600498,烽火通信,39.88,-0.7219,65170400.00000001,1.6837681924397754,-0.5310929342737136,B:低位起爆,"涨幅-0.7219%, 主力流入6517万, 昨日流出-10511万"
300346,南大光电,57.58,1.0353,42422800.00000006,1.6305342881251836,-1.2603943798328723,B:低位起爆,"涨幅1.0353%, 主力流入4242万, 昨日流出-56756万"
300382,斯莱克,15.53,1.041,8890999.999999985,1.58410614898783,-2.6126081347765147,B:低位起爆,"涨幅1.041%, 主力流入889万, 昨日流出-1845万"
600880,博瑞传播,6.09,1.1628,5040999.999999993,1.5598826381559499,1.2868954405004884,B:低位起爆,"涨幅1.1628%, 主力流入504万, 昨日流出-1171万"
002297,博云新材,12.59,1.8608,11805600.000000004,1.5212903780444094,-3.5194852387160913,B:低位起爆,"涨幅1.8608%, 主力流入1181万, 昨日流出-729万"
300490,华自科技,16.48,0.7951,15947300.00000005,1.4914620993853032,-5.11942427320248,B:低位起爆,"涨幅0.7951%, 主力流入1595万, 昨日流出-10345万"
600151,航天机电,15.24,-1.1032,25282000.000000063,1.4629789341281665,-0.2772785443660269,B:低位起爆,"涨幅-1.1032%, 主力流入2528万, 昨日流出-6241万"
603179,新泉股份,92.78,1.2882,18381699.99999998,1.4203792300114266,-1.894995468257955,B:低位起爆,"涨幅1.2882%, 主力流入1838万, 昨日流出-9006万"
600105,永鼎股份,26.39,2.0495,50857800.00000002,1.4120804052017786,-0.5183803147827442,B:低位起爆,"涨幅2.0495%, 主力流入5086万, 昨日流出-3527万"
603220,中贝通信,25.6,1.0659,9029599.99999999,1.3860190355291913,-3.261264600477034,B:低位起爆,"涨幅1.0659%, 主力流入903万, 昨日流出-611万"
002582,好想你,14.31,-1.717,13350299.999999933,1.369732011203033,-1.1839040808426022,B:低位起爆,"涨幅-1.717%, 主力流入1335万, 昨日流出-7016万"
600584,长电科技,48.2,1.8812,79299300.00000007,1.2877283199571055,-1.703440895201401,B:低位起爆,"涨幅1.8812%, 主力流入7930万, 昨日流出-12130万"
600728,佳都科技,7.16,-0.4172,6174199.999999998,1.2574946744717634,-1.7321662251704597,B:低位起爆,"涨幅-0.4172%, 主力流入617万, 昨日流出-2346万"
300816,艾可蓝,71.08,-1.2366,5091299.999999996,1.1587174487858851,-8.826762817691316,B:低位起爆,"涨幅-1.2366%, 主力流入509万, 昨日流出-659万"
688472,阿特斯,16.88,-1.2865,21166000.000000004,1.0972458510686747,-1.8303777737268754,B:低位起爆,"涨幅-1.2865%, 主力流入2117万, 昨日流出-2877万"
600141,兴发集团,42.77,-0.7657,10591400.00000003,1.0320522700243255,0.9745904402725087,B:低位起爆,"涨幅-0.7657%, 主力流入1059万, 昨日流出-4221万"
300315,掌趣科技,5.98,0.6734,7838800.00000001,0.9461705049993768,2.7421901312417436,B:低位起爆,"涨幅0.6734%, 主力流入784万, 昨日流出-14917万"
601698,中国卫通,38.76,1.3863,43700999.999999985,0.9336545968561414,-0.9089400219575565,B:低位起爆,"涨幅1.3863%, 主力流入4370万, 昨日流出-13565万"
000155,川能动力,13.55,-1.311,7009499.999999989,0.8864934809359952,-0.008119392463957166,B:低位起爆,"涨幅-1.311%, 主力流入701万, 昨日流出-4362万"
601118,海南橡胶,6.66,-2.7737,6250200.000000013,0.8676830663143829,-0.2955581018500736,B:低位起爆,"涨幅-2.7737%, 主力流入625万, 昨日流出-1229万"
300083,创世纪,9.62,1.6913,7504799.999999978,0.8510322162470659,-1.3395524682980706,B:低位起爆,"涨幅1.6913%, 主力流入750万, 昨日流出-8889万"
688102,斯瑞新材,43.65,-1.2667,9195699.99999997,0.8481492122806208,-0.05613315034135103,B:低位起爆,"涨幅-1.2667%, 主力流入920万, 昨日流出-9795万"
600732,爱旭股份,14.45,1.6174,10308299.999999963,0.8444398220237062,0.16181348820304847,B:低位起爆,"涨幅1.6174%, 主力流入1031万, 昨日流出-14332万"
688333,铂力特,118.5,1.2821,10791800.000000004,0.7862430382842813,-0.5657237154392634,B:低位起爆,"涨幅1.2821%, 主力流入1079万, 昨日流出-5281万"
603000,人民网,24.39,0.952,9745399.999999963,0.5852596750707733,0.8215219206118433,B:低位起爆,"涨幅0.952%, 主力流入975万, 昨日流出-11739万"
688362,甬矽电子,46.92,1.1861,5498900.000000012,0.5592963346848482,-1.5969680627980603,B:低位起爆,"涨幅1.1861%, 主力流入550万, 昨日流出-6562万"
688223,晶科能源,6.83,2.0927,13118800.000000047,0.549296494067312,-0.4271212768188617,B:低位起爆,"涨幅2.0927%, 主力流入1312万, 昨日流出-20392万"
300776,帝尔激光,83.47,2.0416,5075800.000000018,0.48581078705439323,1.501851917936872,B:低位起爆,"涨幅2.0416%, 主力流入508万, 昨日流出-1110万"
688615,合合信息,301.88,1.9658,5393400.00000001,0.47152972805524507,-0.1721703366075554,B:低位起爆,"涨幅1.9658%, 主力流入539万, 昨日流出-2098万"
688012,中微公司,357.08,1.1243,9898699.99999988,0.19278559434289808,-0.21663766758400785,B:低位起爆,"涨幅1.1243%, 主力流入990万, 昨日流出-6848万"
